learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
11000.0,1.226790553,-3.173715934260852E-13,11000.0,94.36363636363636,16.716022396307057,-98.08306709265224,-101.9543973941371,11000.0,-1.0,42.0,273.0,116737.09523809525,271303.015034608,-70.92857142857142,109.54370836251549,20.11904761904762,31.300434331087967,10.547619047619047,15.65824396121406,10.547619047619047,15.65824396121406,3.6904761904761916,3.898017602721491,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.366569721,-3.535325641536878E-13,12000.0,94.55,16.80352529160105,-94.06528189910965,-97.58308157099724,12000.0,-1.0,42.0,302.0,143420.71428571435,307501.26599130913,-82.5952380952381,126.17739342258398,23.452380952380953,36.052943711857424,12.214285714285712,18.034568045819757,12.214285714285712,18.034568045819757,4.023809523809524,4.1171153484086656,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.473946696,-3.8131106437908276E-13,13000.0,94.63076923076923,16.84120482559289,-91.23287671232859,-94.42896935933165,13000.0,-1.0,42.0,327.0,166716.83333333337,370420.4700630126,-92.26190476190474,147.49469763496495,26.21428571428572,42.143503804168745,13.595238095238098,21.07947738951558,13.595238095238098,21.07947738951558,4.333333333333336,4.365422152450515,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.589021983,-4.1108112342448694E-13,14000.0,94.57142857142857,16.487777311204642,-89.52618453865298,-92.40506329113897,14000.0,-1.0,42.0,353.0,193116.92857142855,477016.9363780311,-102.5952380952381,176.78994832973316,29.166666666666668,50.51342090035985,15.071428571428573,25.26386878928266,15.071428571428573,25.26386878928266,4.452380952380954,4.527436042577337,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.699258866,-4.3959948389480506E-13,15000.0,94.40666666666667,15.785644654365852,-89.39051918735895,-94.21296296296245,15000.0,-1.0,42.0,380.0,218641.90476190476,607611.9609684236,-109.42857142857146,201.9578732765752,31.119047619047617,57.704124374281555,16.047619047619047,28.858741230558053,16.047619047619047,28.858741230558053,4.571428571428574,4.607220510919456,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.829867999,-4.733881600097649E-13,16000.0,94.39999999999999,15.019462357018334,-88.23529411764687,-92.68817204301098,16000.0,-1.0,42.0,407.0,250921.28571428577,646611.7732530305,-119.26190476190477,217.29658943860403,33.92857142857144,62.086640036968824,17.452380952380953,31.050079439788707,17.452380952380953,31.050079439788707,4.928571428571431,4.608543800181154,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,1.949553596,-5.043509095493289E-13,17000.0,94.61176470588235,14.922980219811336,-86.55804480651739,-91.23173277661834,17000.0,-1.0,42.0,435.0,285849.02380952373,691216.6674681535,-129.26190476190476,225.4336806402608,36.785714285714285,64.411609207478,18.880952380952383,32.2128609227269,18.880952380952383,32.2128609227269,5.261904761904762,4.590868581452957,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,2.068933555,-5.352345903197095E-13,18000.0,94.65,14.70126250398594,-85.54913294797657,-89.94082840236679,18000.0,-1.0,42.0,462.0,322212.28571428574,780973.1980821104,-141.5952380952381,239.5675025320716,40.3095238095238,68.44990623209316,20.642857142857142,34.232220899836335,20.642857142857142,34.232220899836335,5.452380952380951,4.686266291385358,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,2.138448201,-5.532180789547661E-13,19000.0,94.78421052631579,14.496124284463125,-85.9287054409007,-90.21113243762015,19000.0,-1.0,42.0,484.0,345190.619047619,868160.7508837417,-146.0952380952381,246.8601667503097,41.59523809523809,70.53352758338805,21.28571428571428,35.27403917502579,21.28571428571428,35.27403917502579,5.523809523809525,4.743355276585034,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,2.228202137,-5.764374863873752E-13,20000.0,94.78,14.090997793973573,-88.10810810810784,-92.26519337016578,20000.0,-1.0,42.0,507.0,372226.16666666674,988394.7288044317,-152.7619047619048,259.87415430229333,43.50000000000001,74.25179639774841,22.238095238095237,37.133122104921384,22.238095238095237,37.133122104921384,5.547619047619048,4.738026660100538,0.0,0.0,0.0,0.0,1.0,0.0
