oof_rows,oof_positive_rows,oof_prevalence,raw_brier,calibrated_brier,brier_delta_cal_minus_raw,raw_ece,calibrated_ece,ece_delta_cal_minus_raw,raw_mce,calibrated_mce,mce_delta_cal_minus_raw,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,constrained_predicted_positive,constrained_threshold_mean,constrained_threshold_min,constrained_threshold_max,constrained_threshold_p10,constrained_threshold_p90,oof_mode_fallback_rows,oof_mode_fallback_rate,oof_mode_counts,winner_config_id,winner_mean_constrained_threshold,winner_mean_constrained_margin_to_floor,winner_mean_precision_floor_reachable_ratio,winner_precision_floor_reachable_folds,winner_fallback_folds,winner_total_folds,winner_fallback_rate,winner_mean_constrained_utility,winner_mean_brier,winner_calibration_mix,delta_positive_rate_constrained_minus_fixed_threshold_0.10,delta_precision_constrained_minus_fixed_threshold_0.10,delta_recall_constrained_minus_fixed_threshold_0.10,delta_positive_rate_constrained_minus_fixed_threshold_0.50,delta_precision_constrained_minus_fixed_threshold_0.50,delta_recall_constrained_minus_fixed_threshold_0.50
103015,7725,0.07498907926030189,0.14555464889570557,0.05952255644814197,-0.0860320924475636,0.2245004034020754,0.017173963039170355,-0.20732644036290504,0.5291154451760085,0.16968954413278603,-0.3594259010432225,0.0030383924671164393,0.7763578274760383,0.03145631067961165,0.060462801691963185,313,0.798782410328593,0.08,0.99,0.6,0.99,957,0.009289909236518953,constrained_utility:102058;fallback_max_precision:957,1.0,0.7955405405405405,0.3266605656311538,0.8710073710073711,73.0,1.0,74.0,0.0135135135135135,9.16216216216216,0.0582796732601025,isotonic:74,-0.1281075571518711,0.49412244627692653,-0.4621359223300971,-0.0063680046595156045,0.09111530941618284,-0.054498381877022654
