threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.65,2025,184,121,112,9,0.9256198347107438,0.657608695652174,0.6086956521739131
0.675,2023,45,24,23,1,0.9583333333333334,0.5333333333333333,0.5111111111111111
0.675,2024,177,107,105,2,0.9813084112149533,0.6045197740112994,0.5932203389830508
0.675,2025,154,102,97,5,0.9509803921568627,0.6623376623376623,0.6298701298701299
0.7,2023,45,24,23,1,0.9583333333333334,0.5333333333333333,0.5111111111111111
0.7,2024,139,89,87,2,0.9775280898876404,0.6402877697841727,0.6258992805755396
0.7,2025,135,95,90,5,0.9473684210526315,0.7037037037037037,0.6666666666666666
0.725,2023,45,24,23,1,0.9583333333333334,0.5333333333333333,0.5111111111111111
0.725,2024,130,81,79,2,0.9753086419753086,0.6230769230769231,0.6076923076923076
0.725,2025,128,89,84,5,0.9438202247191011,0.6953125,0.65625
0.75,2023,45,24,23,1,0.9583333333333334,0.5333333333333333,0.5111111111111111
0.75,2024,120,77,75,2,0.974025974025974,0.6416666666666667,0.625
0.75,2025,118,81,78,3,0.9629629629629629,0.6864406779661016,0.6610169491525424
0.775,2023,35,18,17,1,0.9444444444444444,0.5142857142857142,0.4857142857142857
0.775,2024,117,74,73,1,0.9864864864864865,0.6324786324786325,0.6239316239316239
0.775,2025,80,55,54,1,0.9818181818181818,0.6875,0.675
0.7999999999999999,2023,35,18,17,1,0.9444444444444444,0.5142857142857142,0.4857142857142857
0.7999999999999999,2024,112,73,72,1,0.9863013698630136,0.6517857142857143,0.6428571428571429
0.7999999999999999,2025,59,45,44,1,0.9777777777777777,0.7627118644067796,0.7457627118644068
0.825,2023,34,18,17,1,0.9444444444444444,0.5294117647058824,0.5
0.825,2024,75,51,51,0,1.0,0.68,0.68
0.825,2025,52,38,38,0,1.0,0.7307692307692307,0.7307692307692307
0.85,2023,34,18,17,1,0.9444444444444444,0.5294117647058824,0.5
0.85,2024,72,49,49,0,1.0,0.6805555555555556,0.6805555555555556
0.85,2025,50,36,36,0,1.0,0.72,0.72
0.875,2023,33,18,17,1,0.9444444444444444,0.5454545454545454,0.5151515151515151
0.875,2024,72,49,49,0,1.0,0.6805555555555556,0.6805555555555556
0.875,2025,42,28,28,0,1.0,0.6666666666666666,0.6666666666666666
0.9,2023,32,17,16,1,0.9411764705882353,0.53125,0.5
0.9,2024,63,43,43,0,1.0,0.6825396825396826,0.6825396825396826
0.9,2025,30,22,22,0,1.0,0.7333333333333333,0.7333333333333333
0.9249999999999999,2023,32,17,16,1,0.9411764705882353,0.53125,0.5
0.9249999999999999,2024,47,30,30,0,1.0,0.6382978723404256,0.6382978723404256
0.9249999999999999,2025,24,18,18,0,1.0,0.75,0.75
0.95,2023,32,17,16,1,0.9411764705882353,0.53125,0.5
0.95,2024,31,22,22,0,1.0,0.7096774193548387,0.7096774193548387
0.95,2025,18,13,13,0,1.0,0.7222222222222222,0.7222222222222222
