threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.49999999999999994,982,529,453,493,36,0.9319470699432892,0.5386965376782077,0.5020366598778004,1,0.21702831071138373,0.7813884785819794,421,0.9293598233995585,80,72,29,230,10,12,10
0.525,860,458,402,426,32,0.9301310043668122,0.5325581395348837,0.49534883720930234,1,0.21521224513490667,0.6765140324963073,374,0.9303482587064676,72,62,21,210,9,11,8
0.5499999999999999,763,417,346,393,24,0.9424460431654677,0.546526867627785,0.5150720838794234,1,0.22752728393356214,0.6159527326440177,321,0.9277456647398844,64,49,16,188,8,9,8
0.575,659,364,295,345,19,0.9478021978021978,0.5523520485584219,0.5235204855842185,1,0.23288343857029226,0.5376661742983752,272,0.9220338983050848,53,41,11,163,8,9,6
0.6,616,346,270,328,18,0.9479768786127167,0.5616883116883117,0.5324675324675324,1,0.23305811938081122,0.5110782865583456,251,0.9296296296296296,48,36,11,154,7,8,4
0.625,517,296,221,280,16,0.9459459459459459,0.5725338491295938,0.5415860735009671,1,0.23102718671404043,0.43722304283604135,206,0.9321266968325792,36,28,11,129,5,7,3
0.65,430,261,169,246,15,0.9425287356321839,0.6069767441860465,0.5720930232558139,1,0.22760997640027836,0.38552437223042835,156,0.9230769230769231,30,20,5,100,4,6,3
0.675,385,235,150,226,9,0.9617021276595744,0.6103896103896104,0.587012987012987,1,0.2467833684276689,0.34711964549483015,138,0.92,24,19,5,90,3,6,3
0.7,328,210,118,201,9,0.9571428571428572,0.6402439024390244,0.6128048780487805,1,0.24222409791095167,0.310192023633678,106,0.8983050847457628,19,13,4,70,3,6,3
0.725,312,196,116,187,9,0.9540816326530612,0.6282051282051282,0.5993589743589743,1,0.23916287342115572,0.2895125553914328,105,0.9051724137931034,19,13,3,70,3,5,3
0.75,291,184,107,177,7,0.9619565217391305,0.6323024054982818,0.6082474226804123,1,0.24703776250722498,0.2717872968980798,96,0.897196261682243,18,11,2,65,3,5,3
0.775,240,149,91,145,4,0.9731543624161074,0.6208333333333333,0.6041666666666666,1,0.2582356031842019,0.22008862629246675,80,0.8791208791208791,16,10,2,52,3,5,3
0.7999999999999999,214,138,76,134,4,0.9710144927536232,0.6448598130841121,0.6261682242990654,1,0.25609573352171766,0.2038404726735598,66,0.868421052631579,11,8,2,45,3,4,3
0.825,168,109,59,107,2,0.981651376146789,0.6488095238095238,0.6369047619047619,1,0.2667326169148835,0.16100443131462333,51,0.864406779661017,9,7,2,33,2,3,3
0.85,163,105,58,103,2,0.9809523809523809,0.6441717791411042,0.6319018404907976,1,0.2660336217204754,0.155096011816839,50,0.8620689655172413,8,7,2,33,2,3,3
