dataset_csv,predictions_file,rows_used,decoded_unknown_prediction_rows,known_positive_rate,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy,selected_surrogate_id,selected_surrogate_family,surrogate_selection_reason,window_count_used,top_features,notes
data_lake/reports/no_source_year_drop_medium_track_agnostic_v1/moa_dataset_2022_2025_no_source_year_drop_medium_track_agnostic_v1.csv,data_lake/reports/no_source_year_drop_medium_track_agnostic_v1/moa_arf_predictions_2022_2025_no_source_year_drop_medium_track_agnostic_v1.pred,122834,1302,0.059014605076770275,0.7360280050474214,0.23965294876304374,0.14437067382398644,0.7048275862068966,0.7214063094334219,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.020126 >= min_f1_gain=0.010000),12,humidity_expanding_z;lapTime_expanding_z;airTemp_expanding_z;gapBehind;tyreLife;gap_to_physical_car;trackTemp;trackTemp_expanding_z;tire_life_ratio;gapAhead,Permutation importance computed on selected surrogate predictions of MOA-decoded labels
