sde_actionable,ml_actionable,actionable_delta_ml_minus_sde,sde_scored,ml_scored,scored_delta_ml_minus_sde,sde_tp,sde_fp,ml_tp,ml_fp,sde_precision,ml_precision,precision_delta_ml_minus_sde,sde_wilson_ci_low,sde_wilson_ci_high,ml_wilson_ci_low,ml_wilson_ci_high,two_proportion_z_stat,two_proportion_z_p_value,mcnemar_cc_stat,mcnemar_cc_p_value,mcnemar_exact_stat,mcnemar_exact_p_value,overlap_scored_keys,overlap_scored_keys_from_note,overlap_vs_sde_scored_ratio,overlap_vs_ml_scored_ratio,ml_vs_sde_scored_ratio,ml_vs_sde_actionable_ratio
6323,2723,-3600,1020,279,-741,749,271,245,34,0.734313725490196,0.8781362007168458,0.1438224752266498,0.7063647025693544,0.760504455620998,0.8345324304910003,0.9114685301876898,5.0221584423259085,5.10940059816889e-07,0.0,1.0,0.0,1.0,47,47,0.04607843137254902,0.16845878136200718,0.2735294117647059,0.4306500079076388
