sde_actionable,ml_actionable,actionable_delta_ml_minus_sde,sde_scored,ml_scored,scored_delta_ml_minus_sde,sde_tp,sde_fp,ml_tp,ml_fp,sde_precision,ml_precision,precision_delta_ml_minus_sde,sde_wilson_ci_low,sde_wilson_ci_high,ml_wilson_ci_low,ml_wilson_ci_high,two_proportion_z_stat,two_proportion_z_p_value,mcnemar_cc_stat,mcnemar_cc_p_value,mcnemar_exact_stat,mcnemar_exact_p_value,overlap_scored_keys,overlap_scored_keys_from_note,overlap_vs_sde_scored_ratio,overlap_vs_ml_scored_ratio,ml_vs_sde_scored_ratio,ml_vs_sde_actionable_ratio
6323,313,-6010,1020,193,-827,749,271,186,7,0.734313725490196,0.9637305699481864,0.2294168444579905,0.7063647025693544,0.760504455620998,0.9270392712308702,0.9823220039416218,6.9535445163164615,3.5620395522073522e-12,0.0,1.0,0.0,1.0,33,33,0.03235294117647059,0.17098445595854922,0.1892156862745098,0.04950181875691918
