year,rows,positive_rows,prevalence,raw_brier,calibrated_brier,raw_ece,calibrated_ece,raw_mce,calibrated_mce,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,mean_constrained_threshold,fallback_rows
2023,29907,1600,0.05349918079379409,0.0657319775056929,0.046860082032506696,0.07046941784196238,0.020766483058342052,0.49241175254186,0.258269238796732,0.003678068679573344,0.6454545454545455,0.044375,0.08304093567251461,0.804613301233825,957
2024,33239,2613,0.07861247329943741,0.14274493376427758,0.05820668844062702,0.23505713349365798,0.02120922536957285,0.5157229647103123,0.2318076218261657,0.004873792833719426,0.8395061728395061,0.05204745503252966,0.09801801801801802,0.8176169559854387,0
2025,39869,3512,0.08808848980410845,0.18611473431958275,0.060472089858085026,0.3129875544178219,0.01949299917064537,0.5382199966976444,0.14765750785267773,0.005593318116832627,0.8878923766816144,0.056378132118451024,0.10602409638554217,0.7976141864606588,0
