threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.05,22892,3387,19505,2904,483,0.8573959255978743,0.14795561768303336,0.12685654377074962,1,0.14247716636596874,5.002954209748892,18986,0.9733914380927967,1923,2783,5451,3896,159,278,78
0.075,13202,2784,10418,2457,327,0.8825431034482759,0.2108771398272989,0.1861081654294804,1,0.1676243442163704,4.112259970457902,10097,0.9691879439431753,1241,1618,2689,2724,91,169,61
0.1,10204,2502,7702,2236,266,0.8936850519584333,0.24519796158369267,0.21912975303802432,1,0.17876629272652778,3.6957163958641064,7443,0.9663723708127759,1008,1212,1808,2298,77,135,47
0.125,8642,2319,6323,2091,228,0.9016817593790427,0.26834066188382316,0.2419578801203425,1,0.1867630001471372,3.4254062038404727,6113,0.9667879171279457,881,1014,1412,2065,64,109,37
0.15,7384,2173,5211,1973,200,0.9079613437643811,0.294284940411701,0.26719934994582883,1,0.19304258453247558,3.209748892171344,5034,0.9660333909038572,742,823,1121,1842,51,90,36
0.175,6402,2043,4359,1863,180,0.9118942731277533,0.3191190253045923,0.2910028116213683,1,0.19697551389584778,3.017725258493353,4208,0.9653590272998395,624,675,866,1670,45,72,34
0.2,5517,1898,3619,1746,152,0.9199157007376185,0.3440275512053652,0.3164763458401305,1,0.20499694150571302,2.8035450516986704,3490,0.9643547941420282,528,541,673,1469,37,64,28
0.22499999999999998,4967,1798,3169,1662,136,0.9243604004449388,0.36198912824642643,0.33460841554258103,1,0.20944164121303332,2.655834564254062,3054,0.9637109498264437,462,482,571,1338,32,57,26
0.25,4386,1672,2714,1550,122,0.9270334928229665,0.3812129502963976,0.3533971728226174,1,0.21211473359106103,2.4697193500738552,2612,0.9624170965364776,407,413,456,1203,30,49,23
0.27499999999999997,3788,1548,2240,1444,104,0.9328165374677002,0.40865892291446676,0.3812038014783527,1,0.2178977782357947,2.2865583456425407,2151,0.9602678571428571,345,337,347,1046,25,42,22
