precision,recall,threshold
0.05779924503795105,1.0,0.00694833417476428
0.057801591167397304,1.0,0.007482173911880464
0.0578039374873148,1.0,0.0077370430679687035
0.05780863069865627,1.0,0.009706815681231176
0.05781097759012666,1.0,0.009952139103748233
0.0578133246721611,1.0,0.010120255959884564
0.057815671944782786,1.0,0.010769734774553619
0.05781801940801494,1.0,0.011101699524347291
0.05782271490640354,1.0,0.011487755941261743
0.057825062941606435,1.0,0.011515455508388695
0.05782741116751269,1.0,0.01163164034755811
0.057829759584145546,1.0,0.012372350008582424
0.05783445698968402,1.0,0.012944023796736556
0.05783680597863612,1.0,0.013219190448808956
0.0578391551584078,1.0,0.0136728088067826
0.05784385409050288,1.0,0.014416013274482664
0.05784620384287281,1.0,0.014617985006973342
0.057848553786155346,1.0,0.014805111719159712
0.057853254245551315,1.0,0.01519630749463178
0.05785560476171129,1.0,0.015376782664797825
0.05785795546887697,1.0,0.016335765191260867
0.05786030636707164,1.0,0.016493167130042563
0.05786265745631857,1.0,0.016798837198975486
0.05786500873664106,1.0,0.01685737808238335
0.05786736020806242,1.0,0.017068220768129985
0.057869711870605925,1.0,0.017378245267544605
0.05787206372429489,1.0,0.01751909063662214
0.05787441576915261,1.0,0.0175922338699724
0.0578767680052024,1.0,0.017659037396577155
0.05787912043246759,1.0,0.01782040554581274
0.057881473050971466,1.0,0.01795369527191519
0.05788382586073737,1.0,0.01810327460252246
0.057886178861788616,1.0,0.018298426538297552
0.05788853205414854,1.0,0.01853282228979592
0.057890885437840475,1.0,0.018721847553653654
0.05789323901288775,1.0,0.01873323948370444
0.057897946737141694,1.0,0.019079253852424705
0.057902655227097144,1.0,0.019095005073908076
0.057905009759271306,1.0,0.01957376006357982
0.05790736448294091,1.0,0.01963681227127755
0.05790971939812932,1.0,0.019777549887059803
0.0579120745048599,1.0,0.01998594818592631
0.05791442980315601,1.0,0.020224510903634828
0.057919140974538354,1.0,0.020479185321155724
0.057921496847671346,1.0,0.02075539575050819
0.05792385291246339,1.0,0.020985702547606105
0.057926209168937884,1.0,0.0213921306566849
0.05792856561711822,1.0,0.02198219808538172
0.057930922257027784,1.0,0.02199940133310028
0.05793327908868999,1.0,0.022023919633523632
0.05793799332736594,1.0,0.02203769295230376
0.05794035073442649,1.0,0.02208341855255281
0.057942708333333336,1.0,0.0223372688847525
0.057945066124109865,1.0,0.022567915264781142
0.05794742410677952,1.0,0.022580661411999162
0.05794978228136573,1.0,0.022682097754414647
0.05795214064789191,1.0,0.02275780590605854
0.05795449920638151,1.0,0.0229026763569409
0.057956857956857954,1.0,0.022916711440208053
0.057959216899344704,1.0,0.022938590044682725
0.05796393536044287,1.0,0.023128208387383078
0.057966294879101196,1.0,0.02319294096972944
0.057968654589863625,1.0,0.02323671933835467
0.057971014492753624,1.0,0.023304693243453592
0.05797337458779465,1.0,0.023608871013828265
0.057975734875010176,1.0,0.023679016821271232
0.05797809535442368,1.0,0.023717664399136373
0.057980456026058634,1.0,0.02376715974766566
0.05798281688993852,1.0,0.023792152374466465
0.05798517794608681,1.0,0.0238792042879853
