sde_actionable,ml_actionable,actionable_delta_ml_minus_sde,sde_scored,ml_scored,scored_delta_ml_minus_sde,sde_tp,sde_fp,ml_tp,ml_fp,sde_precision,ml_precision,precision_delta_ml_minus_sde,sde_wilson_ci_low,sde_wilson_ci_high,ml_wilson_ci_low,ml_wilson_ci_high,two_proportion_z_stat,two_proportion_z_p_value,mcnemar_cc_stat,mcnemar_cc_p_value,mcnemar_exact_stat,mcnemar_exact_p_value,overlap_scored_keys,overlap_scored_keys_from_note,overlap_vs_sde_scored_ratio,overlap_vs_ml_scored_ratio,ml_vs_sde_scored_ratio,ml_vs_sde_actionable_ratio
6323,495,-5828,1020,311,-709,749,271,300,11,0.734313725490196,0.964630225080386,0.2303164995901898,0.7063647025693544,0.760504455620998,0.9377849968600904,0.9801373157937489,8.70125830479607,0.0,0.0,1.0,1.0,1.0,45,45,0.04411764705882353,0.14469453376205788,0.30490196078431375,0.07828562391269966
