threshold,net_benefit_model,net_benefit_all,net_benefit_none,protocol,score_type
0.01,0.06483002132179436,0.06564553460636555,0.0,ml_pretrain,raw_proba
0.02,0.05603364677424627,0.05611130536765499,0.0,ml_pretrain,raw_proba
0.03,0.047766539854320084,0.04638049408278545,0.0,ml_pretrain,raw_proba
0.04,0.039922179617855005,0.036446957562814464,0.0,ml_pretrain,raw_proba
0.05,0.03237239339186679,0.02630429395821251,0.0,ml_pretrain,raw_proba
0.060000000000000005,0.02516861312285651,0.015945829000321148,0.0,ml_pretrain,raw_proba
0.06999999999999999,0.018150086713543664,0.005364601355163326,0.0,ml_pretrain,raw_proba
0.08,0.011411170597781253,-0.005446652977932731,0.0,ml_pretrain,raw_proba
0.09,0.004931534029238252,-0.016495517296371554,0.0,ml_pretrain,raw_proba
0.09999999999999999,-0.0014722775000404476,-0.0277899119329979,0.0,ml_pretrain,raw_proba
0.11,-0.007779602294200633,-0.03933811319067203,0.0,ml_pretrain,raw_proba
0.12,-0.013827642046833427,-0.05114877356783874,0.0,ml_pretrain,raw_proba
0.13,-0.019831728556437223,-0.06323094337896336,0.0,ml_pretrain,raw_proba
0.14,-0.025467729355286947,-0.07559409388336992,0.0,ml_pretrain,raw_proba
0.15000000000000002,-0.031099411564849216,-0.08824814204670371,0.0,ml_pretrain,raw_proba
0.16,-0.03637334368781246,-0.1012034770710692,0.0,ml_pretrain,raw_proba
0.17,-0.041648865032522464,-0.11447098884300981,0.0,ml_pretrain,raw_proba
0.18000000000000002,-0.04672277184355109,-0.1280620984630465,0.0,ml_pretrain,raw_proba
0.19,-0.05161108624358312,-0.14198879103666434,0.0,ml_pretrain,raw_proba
0.2,-0.05636557782847159,-0.15626365092462263,0.0,ml_pretrain,raw_proba
0.21000000000000002,-0.06088384572235703,-0.17089989967050395,0.0,ml_pretrain,raw_proba
0.22,-0.0654432949147311,-0.18591143684576678,0.0,ml_pretrain,raw_proba
0.23,-0.07012217991201636,-0.20131288407753,0.0,ml_pretrain,raw_proba
0.24000000000000002,-0.07449962575710745,-0.21711963255223438,0.0,ml_pretrain,raw_proba
0.25,-0.07875228526589975,-0.23334789431959746,0.0,ml_pretrain,raw_proba
0.26,-0.08264474735377031,-0.2500147577563488,0.0,ml_pretrain,raw_proba
0.27,-0.08638188746285785,-0.2671382475886276,0.0,ml_pretrain,raw_proba
0.28,-0.09012872990449075,-0.2847373899162474,0.0,ml_pretrain,raw_proba
0.29000000000000004,-0.09370575733193515,-0.3028322827319692,0.0,ml_pretrain,raw_proba
0.3,-0.09727154852622016,-0.32144417248528306,0.0,ml_pretrain,raw_proba
0.31,-0.10044323079444603,-0.34059553730391035,0.0,ml_pretrain,raw_proba
0.32,-0.10363196678953096,-0.36031017755837963,0.0,ml_pretrain,raw_proba
0.33,-0.10630012583300075,-0.3806133145368629,0.0,ml_pretrain,raw_proba
0.34,-0.10901266217482306,-0.4015316980904518,0.0,ml_pretrain,raw_proba
0.35000000000000003,-0.11132807395487593,-0.42309372421492025,0.0,ml_pretrain,raw_proba
0.36000000000000004,-0.11403618405086642,-0.4453295636557784,0.0,ml_pretrain,raw_proba
0.37,-0.11573965572897767,-0.46827130276142565,0.0,ml_pretrain,raw_proba
0.38,-0.11809085116010351,-0.491953097967255,0.0,ml_pretrain,raw_proba
0.39,-0.11953551249499716,-0.5164113454749151,0.0,ml_pretrain,raw_proba
0.4,-0.12152275558575615,-0.541684867899497,0.0,ml_pretrain,raw_proba
0.41000000000000003,-0.1230251970874737,-0.5678151198977935,0.0,ml_pretrain,raw_proba
0.42000000000000004,-0.1243635426377478,-0.5948464150684452,0.0,ml_pretrain,raw_proba
0.43,-0.1254949245170393,-0.6228261767363125,0.0,ml_pretrain,raw_proba
0.44,-0.12643997753447833,-0.6518052156066039,0.0,ml_pretrain,raw_proba
0.45,-0.127563064513994,-0.681838037708542,0.0,ml_pretrain,raw_proba
0.46,-0.1279410945187774,-0.7129831865549966,0.0,ml_pretrain,raw_proba
0.47000000000000003,-0.12820169988067318,-0.7453036240371663,0.0,ml_pretrain,raw_proba
0.48000000000000004,-0.12874600039576015,-0.7788671552686504,0.0,ml_pretrain,raw_proba
0.49,-0.12908209636327472,-0.8137469034111727,0.0,ml_pretrain,raw_proba
0.5,-0.12883560646507788,-0.8500218414793963,0.0,ml_pretrain,raw_proba
0.01,0.06494739169592346,0.06564553460636555,0.0,ml_pretrain,calibrated_proba
0.02,0.05491750260265247,0.05611130536765499,0.0,ml_pretrain,calibrated_proba
0.03,0.047679674314270115,0.04638049408278545,0.0,ml_pretrain,calibrated_proba
0.04,0.04369954213787636,0.036446957562814464,0.0,ml_pretrain,calibrated_proba
0.05,0.04034568292302858,0.02630429395821251,0.0,ml_pretrain,calibrated_proba
0.060000000000000005,0.037018984014928626,0.015945829000321148,0.0,ml_pretrain,calibrated_proba
