dataset_csv,predictions_file,seed,test_size,min_f1_gain,rows_aligned,rows_used,n_test_rows,n_test_positive,prevalence_test,pr_auc_ap,pr_auc_trapz,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,selected_surrogate_id,selected_surrogate_family,selection_reason,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy
data_lake/reports/no_source_year/moa_dataset_2022_2025_no_source_year.csv,data_lake/reports/no_source_year/moa_arf_predictions_2022_2025_no_source_year.pred,42,0.2,0.01,124136,123184,24637,1424,0.05779924503795105,0.17695033404119875,0.17653597130718773,0.582758121392891,0.2599653379545127,0.18796992481203006,0.42134831460674155,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.024237 >= min_f1_gain=0.010000),0.7517960790680683,0.2322661644695543,0.14141568567497326,0.6495786516853933,0.7038226261485597
