statistic,heuristic_proxy_ms,ml_total_ms,ml_added_overhead_ms,ml_overhead_share
p50,0.04086999979335815,3.133798999897408,3.0880289998549415,0.9853947237701062
p95,0.05513449955287792,10.002880999991246,9.953227500363933,0.9950360801425753
p99,0.08310629970765146,21.833072400022502,21.758365300170226,0.9965782598764158
mean,0.04322462745499329,4.3196078667861615,4.271506146786555,0.9888643317905162
