fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
14,1168,72,0.06164383561643835,0.9900000000000001,0.99,0.99,0.0008561643835616438,1.0,0.013888888888888888,0.0273972602739726,0,0.0488165680473372
15,1231,44,0.03574329813160033,0.9,0.9,0.9,0.0016246953696181965,1.0,0.045454545454545456,0.08695652173913045,0,0.0446927374301676
16,934,38,0.04068522483940043,0.72,0.72,0.72,0.0021413276231263384,0.5,0.02631578947368421,0.05,0,0.044776119402985
17,944,26,0.02754237288135593,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.0426136363636363
18,1197,94,0.0785296574770259,0.75,0.75,0.75,0.005012531328320802,0.5,0.031914893617021274,0.06,0,0.0892857142857142
19,1579,66,0.04179860671310956,0.6900000000000003,0.6900000000000001,0.6900000000000001,0.0,,0.0,,0,0.0377113133940182
20,1456,78,0.05357142857142857,0.7699999999999999,0.77,0.77,0.0006868131868131869,1.0,0.01282051282051282,0.02531645569620253,0,0.0541310541310541
21,1297,95,0.07324595219737856,0.75,0.75,0.75,0.0030840400925212026,1.0,0.042105263157894736,0.08080808080808081,0,0.1157894736842105
22,877,18,0.020524515393386546,0.78,0.78,0.78,0.0,,0.0,,0,0.0501138952164009
23,1057,22,0.020813623462630087,0.7599999999999999,0.76,0.76,0.015137180700094607,1.0,0.7272727272727273,0.8421052631578948,0,0.0397074190177638
24,790,18,0.02278481012658228,0.75,0.75,0.75,0.0,,0.0,,0,0.0380772346745881
25,1274,195,0.15306122448979592,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.0007849293563579278,1.0,0.005128205128205128,0.010204081632653062,0,0.0952380952380952
26,1071,95,0.08870214752567694,0.99,0.99,0.99,0.003734827264239029,1.0,0.042105263157894736,0.08080808080808081,0,0.1034482758620689
27,1274,85,0.06671899529042387,0.75,0.75,0.75,0.0,,0.0,,0,0.0331439393939393
28,1079,98,0.09082483781278962,0.75,0.75,0.75,0.0,,0.0,,0,0.0589970501474926
29,835,21,0.025149700598802394,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.040807560137457
30,1322,102,0.07715582450832073,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.1056603773584905
31,1409,71,0.050390347764371894,0.7599999999999999,0.76,0.76,0.0007097232079489,1.0,0.014084507042253521,0.02777777777777778,0,0.1346153846153846
32,1752,64,0.0365296803652968,0.75,0.75,0.75,0.0,,0.0,,0,0.0781893004115226
33,1529,100,0.06540222367560497,0.99,0.99,0.99,0.0,,0.0,,0,0.0956937799043062
34,1557,161,0.10340398201669879,0.76,0.76,0.76,0.023763648041104687,0.7567567567567568,0.17391304347826086,0.2828282828282828,0,0.3783783783783784
35,1649,184,0.11158277744087326,0.8,0.8,0.8,0.036385688295936934,0.8833333333333333,0.28804347826086957,0.43442622950819665,0,0.1511627906976744
36,1205,93,0.07717842323651453,0.9,0.9,0.9,0.0016597510373443983,0.5,0.010752688172043012,0.02105263157894737,0,0.093103448275862
37,1562,157,0.10051216389244558,0.79,0.79,0.79,0.003201024327784891,1.0,0.03184713375796178,0.0617283950617284,0,0.1798561151079136
38,981,133,0.13557594291539246,0.7599999999999999,0.76,0.76,0.010193679918450561,1.0,0.07518796992481203,0.13986013986013984,0,0.2222222222222222
39,1684,153,0.09085510688836104,0.8699999999999997,0.87,0.87,0.0035629453681710215,1.0,0.0392156862745098,0.07547169811320754,0,0.15625
40,1269,124,0.09771473601260836,0.83,0.8300000000000001,0.8300000000000001,0.0007880220646178094,1.0,0.008064516129032258,0.016,0,0.1433566433566433
41,1237,95,0.07679870654810024,0.7699999999999999,0.77,0.77,0.0016168148746968471,0.5,0.010526315789473684,0.020618556701030927,0,0.0714285714285714
42,1416,81,0.057203389830508475,0.7999999999999998,0.8,0.8,0.0007062146892655367,1.0,0.012345679012345678,0.024390243902439022,0,0.0529695024077046
43,1355,126,0.0929889298892989,0.7699999999999999,0.77,0.77,0.020664206642066422,0.7142857142857143,0.15873015873015872,0.2597402597402597,0,0.3539823008849557
44,1717,102,0.0594059405940594,0.8,0.8,0.8,0.0005824111822947001,1.0,0.00980392156862745,0.01941747572815534,0,0.0724863600935308
45,1647,80,0.048573163327261686,0.7599999999999999,0.76,0.76,0.0018214936247723133,1.0,0.0375,0.07228915662650602,0,0.0754189944134078
46,1435,130,0.09059233449477352,0.8,0.8,0.8,0.0,,0.0,,0,0.081967213114754
47,877,18,0.020524515393386546,0.7699999999999997,0.77,0.77,0.0,,0.0,,0,0.0211709357030841
48,1057,88,0.08325449385052035,0.75,0.75,0.75,0.0,,0.0,,0,0.0170876671619613
49,1046,57,0.05449330783938815,0.7699999999999999,0.77,0.77,0.0,,0.0,,0,0.0206961429915333
50,1591,242,0.15210559396605908,0.8100000000000003,0.81,0.81,0.03142677561282212,0.82,0.16942148760330578,0.28082191780821913,0,0.6266666666666667
51,1321,118,0.08932626797880394,0.7900000000000001,0.79,0.79,0.000757002271006813,1.0,0.00847457627118644,0.01680672268907563,0,0.1818181818181818
52,1425,112,0.07859649122807018,0.8100000000000003,0.81,0.81,0.0,,0.0,,0,0.078125
53,1400,132,0.09428571428571429,0.83,0.8300000000000001,0.8300000000000001,0.0007142857142857143,1.0,0.007575757575757576,0.015037593984962407,0,0.230379746835443
54,1504,124,0.08244680851063829,0.8800000000000001,0.88,0.88,0.0006648936170212766,1.0,0.008064516129032258,0.016,0,0.2151898734177215
55,2189,116,0.05299223389675651,0.8600000000000001,0.86,0.86,0.0,,0.0,,0,0.07
56,1924,148,0.07692307692307693,0.8100000000000004,0.81,0.81,0.004158004158004158,0.875,0.0472972972972973,0.08974358974358974,0,0.0839064649243466
57,1906,227,0.11909758656873033,0.75,0.75,0.75,0.0031479538300104933,1.0,0.02643171806167401,0.05150214592274678,0,0.3628318584070796
58,1984,207,0.10433467741935484,0.8300000000000002,0.8300000000000001,0.8300000000000001,0.007560483870967742,1.0,0.07246376811594203,0.13513513513513511,0,0.1597633136094674
59,1280,117,0.09140625,0.75,0.75,0.75,0.003125,0.75,0.02564102564102564,0.049586776859504134,0,0.217391304347826
60,1954,193,0.09877175025588536,0.7799999999999999,0.78,0.78,0.0015353121801432957,1.0,0.015544041450777202,0.030612244897959183,0,0.2757009345794392
61,1237,159,0.12853678253839934,0.7800000000000002,0.78,0.78,0.029911075181891674,0.918918918918919,0.2138364779874214,0.3469387755102041,0,0.3991140642303441
62,1985,215,0.10831234256926953,0.75,0.75,0.75,0.02468513853904282,1.0,0.22790697674418606,0.3712121212121212,0,0.2057877813504823
63,1488,153,0.1028225806451613,0.88,0.88,0.88,0.0006720430107526882,1.0,0.006535947712418301,0.012987012987012988,0,0.1287671232876712
64,1669,117,0.0701018573996405,0.75,0.75,0.75,0.002396644697423607,1.0,0.03418803418803419,0.06611570247933884,0,0.081967213114754
65,1572,160,0.10178117048346055,0.83,0.8300000000000001,0.8300000000000001,0.015903307888040712,0.56,0.0875,0.15135135135135133,0,0.2494623655913978
66,1999,131,0.0655327663831916,0.78,0.78,0.78,0.0025012506253126563,1.0,0.03816793893129771,0.07352941176470588,0,0.1497797356828193
67,1695,169,0.09970501474926254,0.75,0.75,0.75,0.0,,0.0,,0,0.1826086956521739
68,1430,106,0.07412587412587412,0.7900000000000001,0.79,0.79,0.0,,0.0,,0,0.0873563218390804
69,1312,71,0.054115853658536585,0.7999999999999999,0.8,0.8,0.0,,0.0,,0,0.0363524337646334
70,1725,118,0.06840579710144927,0.8,0.8,0.8,0.0011594202898550724,1.0,0.01694915254237288,0.03333333333333333,0,0.1183745583038869
71,877,18,0.020524515393386546,0.75,0.75,0.75,0.009122006841505131,1.0,0.4444444444444444,0.6153846153846153,0,0.0124542124542124
72,1205,113,0.0937759336099585,0.8100000000000004,0.81,0.81,0.0,,0.0,,0,0.0915300546448087
73,1346,125,0.09286775631500743,0.7999999999999998,0.8,0.8,0.0,,0.0,,0,0.0429799426934097
74,1851,121,0.06537007023230686,0.7599999999999999,0.76,0.76,0.0016207455429497568,1.0,0.024793388429752067,0.048387096774193554,0,0.1093892433910665
