threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.675,648,416,232,399,17,0.9591346153846154,0.6419753086419753,0.6157407407407407,1,0.2442158561527099,0.6144756277695717,216,0.9310344827586207,23,16,9,164,3,11,2
0.7,607,384,223,370,14,0.9635416666666666,0.6326194398682042,0.6095551894563427,1,0.24862290743476112,0.5672082717872969,207,0.9282511210762332,23,14,9,157,3,11,2
0.725,536,342,194,328,14,0.9590643274853801,0.6380597014925373,0.6119402985074627,1,0.24414556825347455,0.5051698670605613,178,0.9175257731958762,15,13,9,138,3,11,2
0.75,465,307,158,295,12,0.9609120521172638,0.6602150537634408,0.6344086021505376,1,0.24599329288535832,0.4534711964549483,144,0.9113924050632911,11,11,5,115,3,9,2
0.775,392,264,128,252,12,0.9545454545454546,0.673469387755102,0.6428571428571429,1,0.23962669531354908,0.38995568685376664,118,0.921875,8,9,1,98,1,7,2
0.7999999999999999,356,242,114,232,10,0.9586776859504132,0.6797752808988764,0.651685393258427,1,0.24375892671850774,0.35745937961595275,106,0.9298245614035088,8,7,1,88,0,6,2
0.825,286,201,85,193,8,0.9601990049751243,0.7027972027972028,0.6748251748251748,1,0.24528024574321883,0.2968980797636632,77,0.9058823529411765,6,4,1,64,0,6,2
0.85,247,179,68,172,7,0.9608938547486033,0.7246963562753036,0.6963562753036437,1,0.24597509551669783,0.26440177252584934,63,0.9264705882352942,3,3,1,55,0,3,2
0.875,204,149,55,145,4,0.9731543624161074,0.7303921568627451,0.7107843137254902,1,0.2582356031842019,0.22008862629246675,51,0.9272727272727272,1,1,1,47,0,2,2
0.9,166,123,43,121,2,0.983739837398374,0.7409638554216867,0.7289156626506024,1,0.2688210781664685,0.18168389955686853,39,0.9069767441860465,1,1,0,36,0,2,2
0.9249999999999999,156,119,37,117,2,0.9831932773109243,0.7628205128205128,0.75,1,0.2682745180790188,0.1757754800590842,33,0.8918918918918919,1,0,0,32,0,2,2
