dataset_csv,predictions_file,rows_used,decoded_unknown_prediction_rows,known_positive_rate,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy,selected_surrogate_id,selected_surrogate_family,surrogate_selection_reason,window_count_used,top_features,notes
data_lake/reports/no_source_year_percent_race_team_v1_strict/moa_dataset_2022_2025_no_source_year_percent_race_team_v1_strict.csv,data_lake/reports/no_source_year_percent_race_team_v1_strict/moa_arf_predictions_2022_2025_no_source_year_percent_race_team_v1_strict.pred,123547,589,0.0673346985357799,0.8010522055847835,0.3064334085778781,0.2002212389380531,0.6526442307692307,0.7322059997897181,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.026152 >= min_f1_gain=0.010000),12,race_progress_pct;humidity;position;gapBehind;pitLoss;trackTemp;airTemp;lapTime_vs_race_prev_lapbucket_mean_pct;tire_life_ratio;tyreLife,Permutation importance computed on selected surrogate predictions of MOA-decoded labels
