oof_rows,oof_positive_rows,oof_prevalence,raw_brier,calibrated_brier,brier_delta_cal_minus_raw,raw_ece,calibrated_ece,ece_delta_cal_minus_raw,raw_mce,calibrated_mce,mce_delta_cal_minus_raw,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,constrained_predicted_positive,constrained_threshold_mean,constrained_threshold_min,constrained_threshold_max,constrained_threshold_p10,constrained_threshold_p90,oof_mode_fallback_rows,oof_mode_fallback_rate,oof_mode_counts,winner_config_id,winner_mean_constrained_threshold,winner_mean_constrained_margin_to_floor,winner_mean_precision_floor_reachable_ratio,winner_precision_floor_reachable_folds,winner_fallback_folds,winner_total_folds,winner_fallback_rate,winner_mean_constrained_utility,winner_mean_brier,winner_calibration_mix,delta_positive_rate_constrained_minus_fixed_threshold_0.10,delta_precision_constrained_minus_fixed_threshold_0.10,delta_recall_constrained_minus_fixed_threshold_0.10,delta_positive_rate_constrained_minus_fixed_threshold_0.50,delta_precision_constrained_minus_fixed_threshold_0.50,delta_recall_constrained_minus_fixed_threshold_0.50
103015,7725,0.07498907926030189,0.1261031409962407,0.05688012879565117,-0.06922301220058953,0.18525095612346965,0.019019715088742045,-0.1662312410347276,0.5187164501822025,0.12134973427292806,-0.3973667159092744,0.0019026355385138086,0.8673469387755102,0.022006472491909384,0.04292387324832723,196,0.8272106003980003,0.12,0.99,0.75,0.99,0,0.0,constrained_utility:103015,1.0,0.8267567567567567,0.2676405011511394,0.9029484029484028,74.0,0.0,74.0,0.0,10.91891891891892,0.0560471841894263,isotonic:74,-0.11610930447022279,0.5246637110055011,-0.5172815533980583,-0.0090278114837645,0.14176967412186892,-0.08375404530744336
