fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
58,1562,157,0.10051216389244558,0.71,0.7100000000000001,0.7100000000000001,0.0,,0.0,,0,0.22148451096415195
59,981,133,0.13557594291539246,0.91,0.91,0.91,0.007135575942915392,1.0,0.05263157894736842,0.1,0,0.1670061099796334
60,1684,153,0.09085510688836104,0.8699999999999997,0.87,0.87,0.0023752969121140144,1.0,0.026143790849673203,0.05095541401273886,0,0.1235955056179775
61,1269,124,0.09771473601260836,0.87,0.87,0.87,0.0015760441292356187,1.0,0.016129032258064516,0.031746031746031744,0,0.1563342318059299
62,1237,95,0.07679870654810024,0.7999999999999999,0.8,0.8,0.0,,0.0,,0,0.09375
63,1416,81,0.057203389830508475,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.0753333333333333
64,1355,126,0.0929889298892989,0.9000000000000004,0.9,0.9,0.004428044280442804,1.0,0.047619047619047616,0.0909090909090909,0,0.3468634686346863
65,1717,102,0.0594059405940594,0.75,0.75,0.75,0.0011648223645894002,1.0,0.0196078431372549,0.038461538461538464,0,0.1
66,1647,80,0.048573163327261686,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.09773406193078453
67,1435,130,0.09059233449477352,0.8,0.8,0.8,0.0,,0.0,,0,0.1701149425287356
68,877,18,0.020524515393386546,0.99,0.99,0.99,0.0,,0.0,,0,0.027113878288813
69,1057,88,0.08325449385052035,0.9000000000000001,0.9,0.9,0.0,,0.0,,0,0.0424597364568082
70,1046,57,0.05449330783938815,0.75,0.75,0.75,0.0,,0.0,,0,0.0359964881474978
71,1591,242,0.15210559396605908,0.8000000000000002,0.8,0.8,0.0295411690760528,0.8085106382978723,0.15702479338842976,0.26297577854671284,0,0.3938053097345133
72,1321,118,0.08932626797880394,0.8399999999999999,0.8400000000000001,0.8400000000000001,0.0,,0.0,,0,0.1780028943560057
73,1425,112,0.07859649122807018,0.75,0.75,0.75,0.0,,0.0,,0,0.0828471411901983
74,1400,132,0.09428571428571429,0.76,0.76,0.76,0.0,,0.0,,0,0.2245508982035928
75,1504,124,0.08244680851063829,0.99,0.99,0.99,0.0,,0.0,,0,0.2979942693409741
76,2189,116,0.05299223389675651,0.8100000000000003,0.81,0.81,0.0009136592051164915,1.0,0.017241379310344827,0.03389830508474576,0,0.0619658119658119
77,1924,148,0.07692307692307693,0.7699999999999998,0.77,0.77,0.0005197505197505198,1.0,0.006756756756756757,0.013422818791946308,0,0.1072997470048302
78,1906,227,0.11909758656873033,0.99,0.99,0.99,0.0005246589716684155,1.0,0.004405286343612335,0.008771929824561405,0,0.3073929961089494
