statistic,heuristic_proxy_ms,ml_total_ms,ml_added_overhead_ms,ml_overhead_share
p50,0.11005099986505229,2.5646220001362963,2.434232001178316,0.9491581999409461
p95,0.19830495166388568,5.449024499830552,5.301107000013871,0.9728543155162395
p99,0.2473536910110851,16.32190430020259,16.228889301455506,0.9943012165102617
mean,0.11935807932987098,3.1040503244336017,2.9800059722728585,0.9600379055763608
