threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.32499999999999996,3429,1349,2080,1233,116,0.9140103780578206,0.39340915718868474,0.35958005249343833,1,0.19909161882591508,1.9926144756277695,1992,0.9576923076923077,350,336,393,875,29,50,9
0.35,2918,1211,1707,1113,98,0.9190751445086706,0.4150102810143934,0.3814256339958876,1,0.20415638527676505,1.7887740029542099,1629,0.9543057996485061,277,274,304,741,23,46,9
0.37499999999999994,2619,1122,1497,1034,88,0.9215686274509803,0.4284077892325315,0.394807178312333,1,0.20664986821907483,1.6573116691285081,1427,0.9532398129592519,248,238,244,671,21,40,9
0.39999999999999997,2248,1022,1226,944,78,0.923679060665362,0.45462633451957296,0.4199288256227758,1,0.20876030143345647,1.5096011816838995,1164,0.9494290375203915,203,188,195,567,19,34,9
0.42499999999999993,1977,921,1056,854,67,0.9272529858849077,0.4658573596358118,0.4319676277187658,1,0.21233422665300217,1.3604135893648448,1004,0.9507575757575758,174,163,169,489,14,29,9
0.44999999999999996,1673,833,840,776,57,0.9315726290516206,0.497907949790795,0.4638374178123132,1,0.21665386981971513,1.2304283604135893,797,0.9488095238095238,141,124,112,415,13,25,5
0.475,1294,697,597,653,44,0.9368723098995696,0.5386398763523956,0.5046367851622875,1,0.2219535506676641,1.0295420974889218,561,0.9396984924623115,100,84,50,323,12,21,3
0.49999999999999994,1126,634,492,599,35,0.944794952681388,0.5630550621669627,0.5319715808170515,1,0.2298761934494825,0.9364844903988183,461,0.9369918699186992,81,71,34,271,9,19,3
0.525,961,553,408,519,34,0.9385171790235082,0.5754422476586889,0.5400624349635796,1,0.22359841979160267,0.8168389955686853,382,0.9362745098039216,66,52,26,235,7,17,2
0.5499999999999999,795,471,324,446,25,0.9469214437367304,0.5924528301886792,0.5610062893081761,1,0.23200268450482486,0.6957163958641064,303,0.9351851851851852,48,39,20,194,5,14,2
0.575,618,387,231,368,19,0.9509043927648578,0.6262135922330098,0.5954692556634305,1,0.23598563353295232,0.5716395864106352,211,0.9134199134199135,35,25,10,140,5,13,2
0.6,579,364,215,346,18,0.9505494505494505,0.6286701208981001,0.5975820379965457,1,0.235630691317545,0.5376661742983752,196,0.9116279069767442,33,24,9,129,4,13,2
0.625,482,309,173,296,13,0.9579288025889967,0.6410788381742739,0.6141078838174274,1,0.2430100433570912,0.4564254062038405,154,0.8901734104046243,25,15,8,105,4,13,2
0.65,402,262,140,249,13,0.950381679389313,0.6517412935323383,0.6194029850746269,1,0.23546292015740744,0.3870014771048744,124,0.8857142857142857,18,13,5,87,4,10,2
0.675,318,209,109,199,10,0.9521531100478469,0.6572327044025157,0.6257861635220126,1,0.23723435081594135,0.3087149187592319,95,0.8715596330275229,13,9,3,69,3,9,2
0.7,285,189,96,181,8,0.9576719576719577,0.6631578947368421,0.6350877192982456,1,0.24275319844005216,0.2791728212703102,84,0.875,12,9,3,59,3,7,2
0.725,221,155,66,148,7,0.9548387096774194,0.7013574660633484,0.669683257918552,1,0.23991995044551384,0.22895125553914328,59,0.8939393939393939,7,7,3,41,3,2,2
0.75,189,132,57,126,6,0.9545454545454546,0.6984126984126984,0.6666666666666666,1,0.23962669531354908,0.19497784342688332,51,0.8947368421052632,7,7,2,34,3,1,2
0.775,141,102,39,96,6,0.9411764705882353,0.723404255319149,0.6808510638297872,1,0.22625771135632977,0.15066469719350073,35,0.8974358974358975,5,3,0,27,2,1,1
0.7999999999999999,137,101,36,95,6,0.9405940594059405,0.7372262773722628,0.6934306569343066,1,0.22567530017403503,0.14918759231905465,32,0.8888888888888888,4,3,0,25,2,1,1
0.825,111,85,26,80,5,0.9411764705882353,0.7657657657657657,0.7207207207207207,1,0.22625771135632977,0.1255539143279173,23,0.8846153846153846,3,2,0,18,2,1,0
0.85,86,68,18,64,4,0.9411764705882353,0.7906976744186046,0.7441860465116279,1,0.22625771135632977,0.10044313146233383,16,0.8888888888888888,2,1,0,13,2,0,0
