sde_actionable,ml_actionable,actionable_delta_ml_minus_sde,sde_scored,ml_scored,scored_delta_ml_minus_sde,sde_tp,sde_fp,ml_tp,ml_fp,sde_precision,ml_precision,precision_delta_ml_minus_sde,sde_wilson_ci_low,sde_wilson_ci_high,ml_wilson_ci_low,ml_wilson_ci_high,two_proportion_z_stat,two_proportion_z_p_value,mcnemar_cc_stat,mcnemar_cc_p_value,mcnemar_exact_stat,mcnemar_exact_p_value,overlap_scored_keys,overlap_scored_keys_from_note,overlap_vs_sde_scored_ratio,overlap_vs_ml_scored_ratio,ml_vs_sde_scored_ratio,ml_vs_sde_actionable_ratio
6323,766,-5557,1020,206,-814,749,271,177,29,0.734313725490196,0.8592233009708737,0.1249095754806777,0.7063647025693544,0.760504455620998,0.8051332719497867,0.9001611004385762,3.803720023867939,0.0001425392741511,0.0,1.0,0.0,1.0,35,35,0.03431372549019608,0.16990291262135923,0.2019607843137255,0.12114502609520797
