precision,recall,threshold
0.06734115742614326,1.0,0.00354322081438762
0.06734388279574244,1.0,0.004000403240830277
0.06734660838594787,1.0,0.004735125645989169
0.06734933419678633,1.0,0.004959591772539115
0.06735206022828463,1.0,0.005861512349856824
0.06735478648046954,1.0,0.005963585448114538
0.06735751295336788,1.0,0.007002006871967093
0.06736296656141204,1.0,0.007158194196894615
0.06736569369661147,1.0,0.007198516216117145
0.06736842105263158,1.0,0.007202373348246298
0.06737114862949917,1.0,0.007382339251955988
0.06737387642724108,1.0,0.007443592657748238
0.06737660444588411,1.0,0.007528898461925368
0.06737933268545514,1.0,0.00757614693893548
0.06738206114598097,1.0,0.008054403421142648
0.06738478982748845,1.0,0.008275158934524995
0.06738751873000445,1.0,0.008298748783087256
0.06739024785355581,1.0,0.008483406994628144
0.06739570676387201,1.0,0.008558622903586052
0.0673984365506906,1.0,0.008920807902438425
0.06740116655865197,1.0,0.008959102947625317
0.06740389678778304,1.0,0.009005046908515097
0.06740662723811067,1.0,0.009073967663277456
0.06740935790966174,1.0,0.009171159247085064
0.06741208880246313,1.0,0.009218898058048455
0.06741481991654175,1.0,0.00922102369107463
0.06741755125192447,1.0,0.00925323529925708
0.06742028280863822,1.0,0.009375450825629107
0.06742301458670989,1.0,0.009386138021586839
0.06742574658616637,1.0,0.009475155523790179
0.0674284788070346,1.0,0.009556934406571951
0.0674312112493415,1.0,0.00968687904769742
0.06743394391311396,1.0,0.009701901268193869
0.06743667679837892,1.0,0.00974213538348297
0.06743940990516333,1.0,0.009757110331412543
0.06744214323349411,1.0,0.009803196480163522
0.06744487678339818,1.0,0.009919617692167789
0.06744761055490252,1.0,0.01005201360578139
0.06745034454803404,1.0,0.010064209918645426
0.06745307876281974,1.0,0.010079542706398924
0.06745854785746139,1.0,0.010197430865816703
0.06746128273737129,1.0,0.010269432065623056
0.06746401783904318,1.0,0.010296873547831136
0.06746675316250406,1.0,0.010416657960883605
0.06746948870778088,1.0,0.010495154668882498
0.06747222447490066,1.0,0.010591377310570574
0.06747769667477696,1.0,0.010599615306356188
0.06748043310758749,1.0,0.010642854306284446
0.06748316976234893,1.0,0.010675588035495785
0.0674859066390883,1.0,0.01067761208875427
0.0674913810586088,1.0,0.010748628657184485
0.06749411860144398,1.0,0.010760493902874797
0.06749685636636515,1.0,0.0107811720587062
0.06749959435339932,1.0,0.01082264177430638
0.06750233256257353,1.0,0.010848423182398897
0.06750507099391481,1.0,0.011009619468964539
0.0675078096474502,1.0,0.011010466965211543
0.06751054852320675,1.0,0.011071655756011989
0.0675132876212115,1.0,0.011193898003796441
0.06751602694149152,1.0,0.011209389454696956
0.06751876648407384,1.0,0.01124163823986193
0.06752150624898555,1.0,0.011250630332452256
0.06752424623625371,1.0,0.011289434089082749
0.06752698644590537,1.0,0.011363088693913231
0.06752972687796761,1.0,0.01140776544127199
0.0675352084094322,1.0,0.01142589339113698
0.06753794950888871,1.0,0.011435966516264034
0.06754069083086414,1.0,0.011435981002128408
0.06754617414248021,1.0,0.011494983396769158
0.06754891613217505,1.0,0.011572713595368666
0.06755165834449722,1.0,0.011592752287716251
0.06755440077947386,1.0,0.01163547862745142
0.06755714343713207,1.0,0.011645873327223553
0.06755988631749898,1.0,0.011712601548381933
0.06756262942060173,1.0,0.011797470145153978
0.06756537274646744,1.0,0.011870084758726748
0.06756811629512324,1.0,0.011886307734700364
0.06757086006659628,1.0,0.011895762170464523
0.0675736040609137,1.0,0.01197255715894851
0.06757634827810266,1.0,0.012037704310888441
0.0675790927181903,1.0,0.012155904739081512
0.0675845822671703,1.0,0.012229562057594541
0.06758732737611697,1.0,0.012236722084101452
0.067590072708071,1.0,0.012317343217491753
0.06759281826305955,1.0,0.012382268419679808
0.06759831004224895,1.0,0.012393295958915654
0.06760105626650416,1.0,0.012408954280280573
0.06760380271390266,1.0,0.012432874876810994
0.06760654938447162,1.0,0.012437328640347984
0.06760929627823825,1.0,0.012451728934710414
0.06761204339522978,1.0,0.012544014226723148
0.0676175382989963,1.0,0.01255974805466956
0.06762028608582575,1.0,0.01258314117379475
0.06762303409598895,1.0,0.012617553587057876
0.06762853078642553,1.0,0.012623923657432645
0.06763402837052392,1.0,0.012783983874446804
0.06763677749776441,1.0,0.012914656452636517
0.0676395268485021,1.0,0.012952233957904376
0.06764227642276423,1.0,0.012981989305003177
0.06764502622057807,1.0,0.01306095970525187
0.06765052648696995,1.0,0.013075831756951789
0.06765327695560254,1.0,0.01313469653023131
0.06765602764789591,1.0,0.013158471066813296
0.06765877856387736,1.0,0.013168365209530538
0.06766152970357418,1.0,0.013174888541224186
0.06766428106701367,1.0,0.013235239309889011
0.0676670326542231,1.0,0.013352980594717527
0.06766978446522977,1.0,0.013357133525248158
0.067672536500061,1.0,0.013395844316126665
0.06767804124130639,1.0,0.013463884330464498
0.06768079394777515,1.0,0.01351803597218546
0.06768354687817775,1.0,0.013522471985109231
0.06768905341089371,1.0,0.013524870385868549
0.06769180701326173,1.0,0.013538899425681056
0.06769456083967292,1.0,0.013540964796391268
0.0676973148901546,1.0,0.01360769229910264
0.06770006916473412,1.0,0.013607960986433762
0.06770282366343884,1.0,0.013612567421871417
0.06770557838629614,1.0,0.013620752369524822
0.06770833333333333,1.0,0.013622051460003186
0.06771108850457783,1.0,0.013639234593911575
0.06771659951979815,1.0,0.013639480447306989
0.06771935536382875,1.0,0.013693597068869127
0.06772486772486773,1.0,0.013725387558272557
0.06772762424193089,1.0,0.013731557410628276
0.06773038098339303,1.0,0.013736013965451562
0.06773313794928155,1.0,0.013755712684459504
0.06773589513962387,1.0,0.01376789464213705
0.06773865255444739,1.0,0.013802873838039357
0.06774141019377951,1.0,0.013826207162864644
0.06774416805764769,1.0,0.013847158638069559
0.06774692614607931,1.0,0.013915249422022576
0.06774968445910183,1.0,0.013969579745255842
0.06775244299674267,1.0,0.013996339600770647
0.06775520175902927,1.0,0.014043626567490216
0.06775796074598908,1.0,0.014066882202753797
0.06776071995764955,1.0,0.014234834125529783
0.06776347939403812,1.0,0.014246105580077047
0.06776623905518224,1.0,0.014247382475861674
0.0677689989411094,1.0,0.014348786554822211
0.06777175905184703,1.0,0.014350698318945103
0.06777451938742261,1.0,0.014386004012690717
0.06777727994786363,1.0,0.014434676426507686
