protocol,score_type,bin_index,count,mean_pred,observed_rate,bin_lower,bin_upper
ml_pretrain,raw_proba,0.0,10302.0,0.007328114492866914,0.022034556396816153,0.0,0.016079336404800384
ml_pretrain,raw_proba,1.0,10301.0,0.02965489315853978,0.02291039704883021,0.016079336404800384,0.04571975916624063
ml_pretrain,raw_proba,2.0,10302.0,0.06754097907576677,0.033585711512327705,0.04571975916624063,0.09231517761945718
ml_pretrain,raw_proba,3.0,10301.0,0.12309617335015664,0.03300650422289098,0.09231517761945718,0.1561477571725846
ml_pretrain,raw_proba,4.0,10301.0,0.19396217194283752,0.03523929715561596,0.1561477571725846,0.2340269535779953
ml_pretrain,raw_proba,5.0,10302.0,0.2777621323082591,0.03950689186565715,0.2340269535779953,0.3235321760177614
ml_pretrain,raw_proba,6.0,10301.0,0.37447023388251854,0.040675662557033296,0.3235321760177614,0.4270598709583282
ml_pretrain,raw_proba,7.0,10302.0,0.4861499653108327,0.05231993787614055,0.4270598709583282,0.5495136141777041
ml_pretrain,raw_proba,8.0,10301.0,0.6202629879717341,0.09921366857586641,0.5495136141777041,0.697435224056244
ml_pretrain,raw_proba,9.0,10302.0,0.8035589622261686,0.3713841972432537,0.697435224056244,1.0
ml_pretrain,calibrated_proba,0.0,10232.0,0.007374320289101879,0.021305707584050038,0.0,0.010752688172043
ml_pretrain,calibrated_proba,1.0,10338.0,0.013002565906766057,0.020023215322112594,0.010752688172043,0.0149068322981366
ml_pretrain,calibrated_proba,2.0,10307.0,0.016177038741637832,0.027166003686814787,0.0149068322981366,0.0174418604651162
ml_pretrain,calibrated_proba,3.0,9807.0,0.01917225507569443,0.026613643315998775,0.0174418604651162,0.020969023034154
ml_pretrain,calibrated_proba,4.0,10761.0,0.0238322076925666,0.03345413994981879,0.020969023034154,0.0271370420624151
ml_pretrain,calibrated_proba,5.0,10319.0,0.030336988907155145,0.03469328423296831,0.0271370420624151,0.0337465564738292
ml_pretrain,calibrated_proba,6.0,10339.0,0.03731421324986483,0.04961795144598124,0.0337465564738292,0.041860465116279
ml_pretrain,calibrated_proba,7.0,10252.0,0.048599569568961165,0.06564572766289505,0.041860465116279,0.0556872037914691
ml_pretrain,calibrated_proba,8.0,10292.0,0.07200021170684101,0.10765643218033424,0.0556872037914691,0.1009771986970684
ml_pretrain,calibrated_proba,9.0,10368.0,0.2883517991408293,0.36140046296296297,0.1009771986970684,1.0
ml_racewise,raw_proba,0.0,12313.0,0.0009604291977599672,0.013968975879152115,0.0,0.0030455964617430407
ml_racewise,raw_proba,1.0,12313.0,0.008649017378283299,0.022902623243726144,0.0030455964617430407,0.01637783013284202
ml_racewise,raw_proba,2.0,12313.0,0.02969590657083789,0.02477056769268253,0.01637783013284202,0.04613738954067226
ml_racewise,raw_proba,3.0,12313.0,0.06971740502188525,0.03524729960204662,0.04613738954067226,0.09728388637304305
ml_racewise,raw_proba,4.0,12312.0,0.13222853457246544,0.034275503573749186,0.09728388637304305,0.170500561594963
ml_racewise,raw_proba,5.0,12313.0,0.21488521328761848,0.03752131893121091,0.170500561594963,0.26238949298858644
ml_racewise,raw_proba,6.0,12313.0,0.31494840996760914,0.04068870299683262,0.26238949298858644,0.3717286229133606
ml_racewise,raw_proba,7.0,12313.0,0.43488718102021484,0.046617396247868106,0.3717286229133606,0.5028295159339905
ml_racewise,raw_proba,8.0,12313.0,0.5816270810549142,0.08032161130512466,0.5028295159339905,0.6680603384971618
ml_racewise,raw_proba,9.0,12313.0,0.784504122155305,0.3337935515309023,0.6680603384971618,1.0
ml_racewise,calibrated_proba,0.0,12216.0,0.004730370278496869,0.013425016371971186,0.0,0.0092369477911646
ml_racewise,calibrated_proba,1.0,12031.0,0.01148218085864683,0.02402127836422575,0.0092369477911646,0.013663535439795
ml_racewise,calibrated_proba,2.0,12662.0,0.015554557954303974,0.023456010108987523,0.013663535439795,0.0169851380042462
ml_racewise,calibrated_proba,3.0,12343.0,0.018875718764060787,0.024143239082880984,0.0169851380042462,0.020755750169034737
ml_racewise,calibrated_proba,4.0,11904.0,0.022693210376848755,0.03477822580645161,0.020755750169034737,0.0266075388026607
ml_racewise,calibrated_proba,5.0,12636.0,0.029411931794226128,0.029677113010446343,0.0266075388026607,0.0331491712707182
ml_racewise,calibrated_proba,6.0,12389.0,0.03699537734830254,0.0481071918637501,0.0331491712707182,0.0418679549114331
ml_racewise,calibrated_proba,7.0,12317.0,0.04765812217168617,0.05910530161565316,0.0418679549114331,0.0544815465729349
ml_racewise,calibrated_proba,8.0,12296.0,0.06845828464602448,0.0905985686402082,0.0544815465729349,0.0927835051546391
ml_racewise,calibrated_proba,9.0,12335.0,0.26424330982360505,0.3223348196189704,0.0927835051546391,1.0
