year,rows,positive_rows,prevalence,raw_brier,calibrated_brier,raw_ece,calibrated_ece,raw_mce,calibrated_mce,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,mean_constrained_threshold,fallback_rows
2022,20114,526,0.026150939644029033,0.034752077107502596,0.027237494757912373,0.03714329015703994,0.006928802395767327,0.932215017931802,0.9049449513721279,0.1313015809883663,0.03824308973873533,0.1920152091254753,0.06378275970950427,0.40647906930496175,4291
2023,29907,1600,0.05349918079379409,0.06846087722148582,0.047201278886763634,0.07588713320005894,0.020262510324409472,0.5038204075801918,0.22423429273435136,0.003343698799612131,0.77,0.048125,0.09058823529411765,0.7965907647039154,957
2024,33239,2613,0.07861247329943741,0.1492092559862544,0.0593417325163454,0.2441145932050226,0.02136046312803071,0.5199246966114303,0.19295100307951257,0.0049941333975149675,0.8072289156626506,0.05128205128205128,0.09643756747031305,0.7850043623454377,0
2025,39869,3512,0.08808848980410845,0.19197481314010728,0.062276616031207946,0.319330491827597,0.018353093017241064,0.5420350924217413,0.10833219910230601,0.0057438109809626525,0.868995633187773,0.0566628701594533,0.10638866613205025,0.7944543379568085,0
