fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
25,1274,195,0.15306122448979592,0.77,0.77,0.77,0.002354788069073783,0.6666666666666666,0.010256410256410256,0.020202020202020204,0,0.0841121495327102
26,1071,95,0.08870214752567694,0.75,0.75,0.75,0.006535947712418301,0.7142857142857143,0.05263157894736842,0.0980392156862745,0,0.1126760563380281
27,1274,85,0.06671899529042387,0.75,0.75,0.75,0.0,,0.0,,0,0.0340314136125654
28,1079,98,0.09082483781278962,0.75,0.75,0.75,0.0,,0.0,,0,0.0590614886731391
29,835,21,0.025149700598802394,0.75,0.75,0.75,0.0,,0.0,,0,0.0732758620689655
30,1322,102,0.07715582450832073,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.0911392405063291
31,1409,71,0.050390347764371894,0.75,0.75,0.75,0.0007097232079489,1.0,0.014084507042253521,0.02777777777777778,0,0.1471571906354515
32,1752,64,0.0365296803652968,0.6399999999999999,0.64,0.64,0.001141552511415525,0.5,0.015625,0.030303030303030304,0,0.1009771986970684
33,1529,100,0.06540222367560497,0.7800000000000002,0.78,0.78,0.002616088947024199,0.75,0.03,0.05769230769230769,0,0.1288343558282208
34,1557,161,0.10340398201669879,0.84,0.8400000000000001,0.8400000000000001,0.024405908798972382,0.7894736842105263,0.18633540372670807,0.3015075376884422,0,0.3265306122448979
35,1649,184,0.11158277744087326,0.8,0.8,0.8,0.023650697392359005,0.8205128205128205,0.17391304347826086,0.28699551569506726,0,0.1564102564102564
36,1205,93,0.07717842323651453,0.75,0.75,0.75,0.0016597510373443983,0.5,0.010752688172043012,0.02105263157894737,0,0.0767946577629382
37,1562,157,0.10051216389244558,0.8800000000000002,0.88,0.88,0.0,,0.0,,0,0.1470588235294117
38,981,133,0.13557594291539246,0.75,0.75,0.75,0.010193679918450561,0.8,0.06015037593984962,0.11188811188811189,0,0.2444444444444444
