sde_actionable,ml_actionable,actionable_delta_ml_minus_sde,sde_scored,ml_scored,scored_delta_ml_minus_sde,sde_tp,sde_fp,ml_tp,ml_fp,sde_precision,ml_precision,precision_delta_ml_minus_sde,sde_wilson_ci_low,sde_wilson_ci_high,ml_wilson_ci_low,ml_wilson_ci_high,two_proportion_z_stat,two_proportion_z_p_value,mcnemar_cc_stat,mcnemar_cc_p_value,mcnemar_exact_stat,mcnemar_exact_p_value,overlap_scored_keys,overlap_scored_keys_from_note,overlap_vs_sde_scored_ratio,overlap_vs_ml_scored_ratio,ml_vs_sde_scored_ratio,ml_vs_sde_actionable_ratio
6323,3136,-3187,1020,402,-618,749,271,358,44,0.734313725490196,0.8905472636815921,0.156233538191396,0.7063647025693544,0.760504455620998,0.8562517700313403,0.9174493715731432,6.3886352224849645,1.6737278230039007e-10,0.0,1.0,0.0,1.0,49,49,0.04803921568627451,0.12189054726368159,0.3941176470588235,0.4959671042226791
