oof_rows,oof_positive_rows,oof_prevalence,raw_brier,calibrated_brier,brier_delta_cal_minus_raw,raw_ece,calibrated_ece,ece_delta_cal_minus_raw,raw_mce,calibrated_mce,mce_delta_cal_minus_raw,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,constrained_predicted_positive,constrained_threshold_mean,constrained_threshold_min,constrained_threshold_max,constrained_threshold_p10,constrained_threshold_p90,oof_mode_fallback_rows,oof_mode_fallback_rate,oof_mode_counts,winner_config_id,winner_mean_constrained_threshold,winner_mean_constrained_margin_to_floor,winner_mean_precision_floor_reachable_ratio,winner_precision_floor_reachable_folds,winner_fallback_folds,winner_total_folds,winner_fallback_rate,winner_mean_constrained_utility,winner_mean_brier,winner_calibration_mix,delta_positive_rate_constrained_minus_fixed_threshold_0.10,delta_precision_constrained_minus_fixed_threshold_0.10,delta_recall_constrained_minus_fixed_threshold_0.10,delta_positive_rate_constrained_minus_fixed_threshold_0.50,delta_precision_constrained_minus_fixed_threshold_0.50,delta_recall_constrained_minus_fixed_threshold_0.50
123129,8251,0.06701102096175555,0.12474618504830974,0.0520987733912086,-0.07264741165710115,0.19020032410852983,0.016025289067103855,-0.17417503504142598,0.5315293519013217,0.24425470658424242,-0.28727464531707925,0.02546922333487643,0.16294642857142858,0.06193188704399467,0.08975147097567403,3136,0.7290436858904077,0.02,0.99,0.16,0.99,5248,0.04262196558081362,constrained_utility:117881;fallback_max_precision:5248,1.0,0.7093684210526315,0.3735603911236148,0.7921318447634237,90.0,5.0,95.0,0.0526315789473684,-62.87368421052632,0.0495353458451482,"isotonic:93,sigmoid:2",-0.06676737405485304,-0.17666790620007797,-0.4055266028360199,0.012864556684452891,-0.5251979013254786,-0.06750696885226035
