config_id,max_depth,learning_rate,n_estimators,max_delta_step,subsample,colsample_bytree,scale_pos_weight_mode,scale_pos_weight_label,scale_pos_weight_fixed,mean_effective_scale_pos_weight,mean_pr_auc,mean_pr_auc_raw,mean_pr_auc_calibrated,mean_test_prevalence,mean_pr_auc_lift_raw,mean_pr_auc_lift_calibrated,std_pr_auc,mean_baseline_f1,mean_baseline_precision,mean_baseline_recall,mean_unconstrained_f1,mean_unconstrained_precision,mean_unconstrained_recall,mean_unconstrained_threshold,mean_constrained_f1,mean_constrained_precision,mean_constrained_recall,mean_constrained_threshold,mean_constrained_margin_to_floor,mean_precision_floor_reachable_ratio,precision_floor_reachable_folds,mean_constrained_utility,calibration_mix,fallback_folds,total_folds,fallback_rate,mean_brier,feature_profile,excluded_features,track_agnostic_mode,drop_source_year_feature
1,6,0.05,400,1,0.7,0.8,fixed,30.000000,30.0,30.0,0.33427795623137685,0.33427795623137685,0.30921256931951707,0.06249195395784477,0.27178600227353217,0.24672061536167236,0.2199687220622774,0.14243414418981595,0.5716249055456615,0.09856242356196666,0.3077146905412991,0.4123615169038813,0.3702545248816924,0.1276842105263158,0.07521956474611372,0.4735603911236148,0.07870579819643377,0.7093684210526315,0.3735603911236148,0.7921318447634237,90,-62.873684210526314,"isotonic:93,sigmoid:2",5,95,0.05263157894736842,0.0495353458451482,drop_aggressive_v1_candidate,"team,rainfall,hasGapAhead,hasGapBehind,pitLoss,pace_trend,has_drop_zone_data",off,1
