sde_actionable,ml_actionable,actionable_delta_ml_minus_sde,sde_scored,ml_scored,scored_delta_ml_minus_sde,sde_tp,sde_fp,ml_tp,ml_fp,sde_precision,ml_precision,precision_delta_ml_minus_sde,sde_wilson_ci_low,sde_wilson_ci_high,ml_wilson_ci_low,ml_wilson_ci_high,two_proportion_z_stat,two_proportion_z_p_value,mcnemar_cc_stat,mcnemar_cc_p_value,mcnemar_exact_stat,mcnemar_exact_p_value,overlap_scored_keys,overlap_scored_keys_from_note,overlap_vs_sde_scored_ratio,overlap_vs_ml_scored_ratio,ml_vs_sde_scored_ratio,ml_vs_sde_actionable_ratio
6323,495,-5828,1020,315,-705,749,271,302,13,0.734313725490196,0.9587301587301588,0.2244164332399627,0.7063647025693544,0.760504455620998,0.9306810363657464,0.9757255553897002,8.507268173352914,0.0,0.0,1.0,0.0,1.0,33,33,0.03235294117647059,0.10476190476190476,0.3088235294117647,0.07828562391269966
