window_id,start_idx,end_idx,rows,feature,importance_drop_f1,importance_std
w01,0,10261,10261,position,0.005964831990386321,0.008357154885552142
w01,0,10261,10261,tyreLife,-0.028475332417455933,0.007550503190315095
w01,0,10261,10261,trackTemp,0.004810583643629862,0.012177195364031312
w01,0,10261,10261,airTemp,-0.006657126334688545,0.005261348132642234
w01,0,10261,10261,humidity,-0.00999356341061508,0.009068604596204984
w01,0,10261,10261,speedTrap,-0.004475080469233938,0.006622159328422138
w01,0,10261,10261,gapAhead,0.010496867358087924,0.011859324043710697
w01,0,10261,10261,gapBehind,0.03863417334432027,0.009574785870102593
w01,0,10261,10261,lapTime,0.03050022528697822,0.006759297942574548
w01,0,10261,10261,positions_lost,0.012322198616405,0.0024249907727459338
w01,0,10261,10261,gap_to_physical_car,0.04406390688260672,0.007381231235308778
w01,0,10261,10261,pace_drop_ratio,0.024066256498203775,0.004499571810529524
w01,0,10261,10261,tire_life_ratio,0.019476343416483688,0.00514979976029171
w01,0,10261,10261,gapAhead_trend,0.006118804989722249,0.005350052037488051
w02,10261,20522,10261,position,0.025836067574923495,0.004733324379624497
w02,10261,20522,10261,tyreLife,0.0039900316753157476,0.006052529429935333
w02,10261,20522,10261,trackTemp,0.011216275620149619,0.005912062759818324
w02,10261,20522,10261,airTemp,-0.01053242540150252,0.006850676825872248
w02,10261,20522,10261,humidity,0.012273246581303725,0.011318159985136021
w02,10261,20522,10261,speedTrap,0.01357208708985611,0.006321549479987826
w02,10261,20522,10261,gapAhead,0.009698120053248665,0.0036574206163157022
w02,10261,20522,10261,gapBehind,0.023569585694795427,0.006905662612391444
w02,10261,20522,10261,lapTime,0.010375727184037176,0.006077789426644454
w02,10261,20522,10261,positions_lost,0.008519102121991773,0.0013611861135591587
w02,10261,20522,10261,gap_to_physical_car,0.023832858293614246,0.0077716100127837116
w02,10261,20522,10261,pace_drop_ratio,0.020142961190994325,0.004154406705980223
w02,10261,20522,10261,tire_life_ratio,0.07426693641417179,0.007765300979380875
w02,10261,20522,10261,gapAhead_trend,-0.0009167322602730066,0.003798796658510536
w03,20522,30784,10262,position,0.017902498820161934,0.0047409355707667515
w03,20522,30784,10262,tyreLife,-0.012690210901614768,0.0053455658345466575
w03,20522,30784,10262,trackTemp,0.013111477544120304,0.0041800079064680295
w03,20522,30784,10262,airTemp,-0.010167963987384681,0.0020887256338518088
w03,20522,30784,10262,humidity,0.0065744530318752326,0.0036289000826215364
w03,20522,30784,10262,speedTrap,0.009850177626056379,0.004561619671504829
w03,20522,30784,10262,gapAhead,0.025368337255854856,0.0040952528709743705
w03,20522,30784,10262,gapBehind,0.013719908171849416,0.005160025279280905
w03,20522,30784,10262,lapTime,0.017937426127204142,0.005346501262785668
w03,20522,30784,10262,positions_lost,0.003134039301704944,0.003777944206199912
w03,20522,30784,10262,gap_to_physical_car,0.027992631518723436,0.0022031799954633016
w03,20522,30784,10262,pace_drop_ratio,0.0119421085674776,0.004294905408131257
w03,20522,30784,10262,tire_life_ratio,0.02171657332888885,0.009914950175136461
w03,20522,30784,10262,gapAhead_trend,0.015590194430201992,0.0034466092745403464
w04,30784,41045,10261,position,0.021636345374917054,0.008374673355427301
w04,30784,41045,10261,tyreLife,0.02744079000722826,0.011848616430972379
w04,30784,41045,10261,trackTemp,0.024205263172844844,0.002704364281130505
w04,30784,41045,10261,airTemp,0.011894192400909631,0.0033030162292348605
w04,30784,41045,10261,humidity,0.016858930436451154,0.0033233406355324684
w04,30784,41045,10261,speedTrap,0.02082236083792833,0.002778078055622227
w04,30784,41045,10261,gapAhead,0.015666093075106174,0.008236964582962454
w04,30784,41045,10261,gapBehind,0.026538541774172263,0.0063644889062641884
w04,30784,41045,10261,lapTime,0.023779157855299844,0.003370617105492406
w04,30784,41045,10261,positions_lost,0.008429699212008163,0.004774006061252273
w04,30784,41045,10261,gap_to_physical_car,0.020063430807952903,0.005329233098303725
w04,30784,41045,10261,pace_drop_ratio,0.023150565196933447,0.0015919954997725572
w04,30784,41045,10261,tire_life_ratio,0.056833940489081726,0.010344311151336572
w04,30784,41045,10261,gapAhead_trend,0.01886949158630505,0.002721867345766738
w05,41045,51306,10261,position,0.04603647425933233,0.006258436221135363
w05,41045,51306,10261,tyreLife,0.033555438984944244,0.007732089846138761
w05,41045,51306,10261,trackTemp,0.037792916021050914,0.004906712765177867
w05,41045,51306,10261,airTemp,0.0167550188970067,0.0025742091396408853
w05,41045,51306,10261,humidity,0.04459082546322,0.00507757599484925
w05,41045,51306,10261,speedTrap,0.015977545174868955,0.0032888922482907563
w05,41045,51306,10261,gapAhead,0.03458682704245784,0.007000375948586081
w05,41045,51306,10261,gapBehind,0.05136257262618602,0.0072296738173453215
w05,41045,51306,10261,lapTime,0.03702398011984106,0.005657531224847728
w05,41045,51306,10261,positions_lost,0.016303888189890002,0.0028390826458452047
w05,41045,51306,10261,gap_to_physical_car,0.03070086345086571,0.00543262309788571
w05,41045,51306,10261,pace_drop_ratio,0.034086929036369853,0.0035547584009360663
w05,41045,51306,10261,tire_life_ratio,0.07578573043515562,0.010117627926304879
w05,41045,51306,10261,gapAhead_trend,0.025389176570699123,0.003741531539915742
w06,51306,61568,10262,position,0.018063563694476793,0.0033120954945390613
w06,51306,61568,10262,tyreLife,-0.0050550063453830675,0.002448702585037564
w06,51306,61568,10262,trackTemp,0.003340350648543189,0.005061473924089997
w06,51306,61568,10262,airTemp,-0.002033985262177801,0.003801400834306406
w06,51306,61568,10262,humidity,0.00519239626135955,0.0030636300238622385
w06,51306,61568,10262,speedTrap,0.014592569887953627,0.005860941758064015
w06,51306,61568,10262,gapAhead,0.019490312121489134,0.0033191371354567584
w06,51306,61568,10262,gapBehind,0.018993579699410134,0.004591828634751543
w06,51306,61568,10262,lapTime,0.004511887363836215,0.002960978718027212
w06,51306,61568,10262,positions_lost,0.007670152063082819,0.0036444423217461826
w06,51306,61568,10262,gap_to_physical_car,0.03121491935715969,0.002780938400613787
w06,51306,61568,10262,pace_drop_ratio,0.01443543649571084,0.0026241234981167886
w06,51306,61568,10262,tire_life_ratio,0.02478181981011539,0.004488516465518879
w06,51306,61568,10262,gapAhead_trend,0.01464265371782747,0.000718808226094365
w07,61568,71829,10261,position,0.05177766294427714,0.007733866136860115
w07,61568,71829,10261,tyreLife,0.04644633400058425,0.01081389184663294
w07,61568,71829,10261,trackTemp,0.06523288481174501,0.0026913461670034734
w07,61568,71829,10261,airTemp,0.0400926626746424,0.0048368702569805706
w07,61568,71829,10261,humidity,0.05264773267621324,0.005170213422361345
w07,61568,71829,10261,speedTrap,0.038201984377993714,0.00441271181020367
w07,61568,71829,10261,gapAhead,0.06197274280129237,0.005630612306740478
