status,exit_code,started_at_utc,finished_at_utc,duration_sec,input_arff,moa_jar,seed,sample_frequency,instance_limit,class_index,learning_curve_output,stdout_output,stderr_output,predictions_output,final_learning evaluation instances,final_evaluation time (cpu seconds),final_model cost (RAM-Hours),final_classified instances,final_classifications correct (percent),final_Kappa Statistic (percent),final_Kappa Temporal Statistic (percent),final_Kappa M Statistic (percent),final_model training instances,final_model serialized size (bytes),final_ensemble size,final_change detections,final_[avg] model training instances,final_[err] model training instances,final_[avg] model serialized size (bytes),final_[err] model serialized size (bytes),final_[avg] tree size (nodes),final_[err] tree size (nodes),final_[avg] tree size (leaves),final_[err] tree size (leaves),final_[avg] active learning leaves,final_[err] active learning leaves,final_[avg] tree depth,final_[err] tree depth,final_[avg] active leaf byte size estimate,final_[err] active leaf byte size estimate,final_[avg] inactive leaf byte size estimate,final_[err] inactive leaf byte size estimate,final_[avg] byte size estimate overhead,final_[err] byte size estimate overhead
SUCCESS,0,2026-05-01T15:15:56.857522+00:00,2026-05-01T15:16:11.931645+00:00,15.074123,data_lake/reports/no_source_year_drop_aggressive_v1_candidate/moa_dataset_2022_2025_no_source_year_drop_aggressive_v1_candidate.arff,data_lake/tools/moa.jar,42,1000,-1,-1,data_lake/reports/no_source_year_drop_aggressive_v1_candidate/moa_arf_learning_curve_2022_2025_no_source_year_drop_aggressive_v1_candidate.csv,data_lake/reports/no_source_year_drop_aggressive_v1_candidate/moa_arf_stdout_2022_2025_no_source_year_drop_aggressive_v1_candidate.txt,data_lake/reports/no_source_year_drop_aggressive_v1_candidate/moa_arf_stderr_2022_2025_no_source_year_drop_aggressive_v1_candidate.txt,data_lake/reports/no_source_year_drop_aggressive_v1_candidate/moa_arf_predictions_2022_2025_no_source_year_drop_aggressive_v1_candidate.pred,124136.0,14.489457655,-3.748433057787932e-12,124136.0,90.43549010762388,15.634306137058584,-37.91381112788954,-43.1171648987464,124136.0,-1.0,42.0,2764.0,9899860.857142856,28649178.98723396,-1916.0952380952383,3606.9920635906647,547.3095238095237,1030.571011224058,274.1428571428571,515.2919878599057,274.1428571428571,515.2919878599057,11.261904761904765,7.361930830406117,0.0,0.0,0.0,0.0,1.0,0.0
