dataset_csv,predictions_file,seed,test_size,min_f1_gain,rows_aligned,rows_used,n_test_rows,n_test_positive,prevalence_test,pr_auc_ap,pr_auc_trapz,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,selected_surrogate_id,selected_surrogate_family,selection_reason,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy
data_lake/reports/no_source_year_percent_conservative_v1/moa_dataset_2022_2025_no_source_year_percent_conservative_v1.csv,data_lake/reports/no_source_year_percent_conservative_v1/moa_arf_predictions_2022_2025_no_source_year_percent_conservative_v1.pred,42,0.2,0.01,124136,123437,24688,1088,0.0440699935191186,0.19449677961559686,0.19408893306152386,0.6597758157212245,0.2847025495745972,0.2315668202764977,0.3694852941176471,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.035047 >= min_f1_gain=0.010000),0.8199935191186001,0.2385195339273475,0.14658803706823925,0.6397058823529411,0.7340054835493519
