config_id,max_depth,learning_rate,n_estimators,max_delta_step,subsample,colsample_bytree,scale_pos_weight_mode,scale_pos_weight_label,scale_pos_weight_fixed,mean_effective_scale_pos_weight,mean_pr_auc,mean_pr_auc_raw,mean_pr_auc_calibrated,mean_test_prevalence,mean_pr_auc_lift_raw,mean_pr_auc_lift_calibrated,std_pr_auc,mean_baseline_f1,mean_baseline_precision,mean_baseline_recall,mean_unconstrained_f1,mean_unconstrained_precision,mean_unconstrained_recall,mean_unconstrained_threshold,mean_constrained_f1,mean_constrained_precision,mean_constrained_recall,mean_constrained_threshold,mean_constrained_margin_to_floor,mean_precision_floor_reachable_ratio,precision_floor_reachable_folds,mean_constrained_utility,calibration_mix,fallback_folds,total_folds,fallback_rate,mean_brier,feature_profile,excluded_features,track_agnostic_mode,drop_source_year_feature
1,6,0.05,400,1,0.7,0.8,fixed,30.000000,30.0,30.0,0.3601151004080895,0.3601151004080895,0.3324741583750875,0.06249195395784477,0.29762314645024474,0.26998220441724274,0.20814873494963368,0.13532352466182745,0.5541000949350824,0.08846807229557754,0.32864566409519064,0.4232741434758857,0.3775925524106595,0.14031578947368423,0.04442872596159755,0.35548349631425463,0.051601226615131716,0.7385263157894739,0.25548349631425454,0.8013822434875066,94,-33.473684210526315,"isotonic:93,sigmoid:2",1,95,0.010526315789473684,0.04822112055203772,percent_conservative_v1,"team,rainfall,hasGapAhead,hasGapBehind",track_percentage_v1,1
