protocol,score_type,bin_index,count,mean_pred,observed_rate,bin_lower,bin_upper
ml_pretrain,raw_proba,0.0,10302.0,0.004044101932434855,0.013395457192778102,0.0,0.0082544947043061
ml_pretrain,raw_proba,1.0,10301.0,0.014706821734194665,0.01592078438986506,0.0082544947043061,0.022498848661780323
ml_pretrain,raw_proba,2.0,10302.0,0.03363374916598315,0.019316637546107553,0.022498848661780323,0.04724758639931675
ml_pretrain,raw_proba,3.0,10301.0,0.06566927445468916,0.025434423842345403,0.04724758639931675,0.08726508021354669
ml_pretrain,raw_proba,4.0,10301.0,0.11617718128084774,0.03125910105814969,0.08726508021354669,0.1496114730834961
ml_pretrain,raw_proba,5.0,10302.0,0.19280984569460274,0.04008930304795185,0.1496114730834961,0.24208403527736674
ml_pretrain,raw_proba,6.0,10301.0,0.3025666356850522,0.04737404135520823,0.24208403527736674,0.3676511943340301
ml_pretrain,raw_proba,7.0,10302.0,0.44274617591556403,0.055523199378761406,0.3676511943340301,0.5221940875053406
ml_pretrain,raw_proba,8.0,10301.0,0.6130491605534992,0.11134841277545869,0.5221940875053406,0.7111890316009521
ml_pretrain,raw_proba,9.0,10302.0,0.8247288922688679,0.39021549213744905,0.7111890316009521,1.0
ml_pretrain,calibrated_proba,0.0,10299.0,0.003782829512882921,0.010000970968055151,0.0,0.007449450159631
ml_pretrain,calibrated_proba,1.0,10298.0,0.009520563022702122,0.015439891241017674,0.007449450159631,0.010948905109489
ml_pretrain,calibrated_proba,2.0,10069.0,0.013184084995371513,0.02125335187208263,0.010948905109489,0.014954172696575
ml_pretrain,calibrated_proba,3.0,10218.0,0.01684202298646146,0.02534742611078489,0.014954172696575,0.0188457008244994
ml_pretrain,calibrated_proba,4.0,10466.0,0.020950768514327534,0.028377603669023505,0.0188457008244994,0.0240641711229946
ml_pretrain,calibrated_proba,5.0,10391.0,0.027126091402893033,0.03079588105090944,0.0240641711229946,0.0314834578441835
ml_pretrain,calibrated_proba,6.0,10021.0,0.035215287389640276,0.04600339287496258,0.0314834578441835,0.039900867410161
ml_pretrain,calibrated_proba,7.0,10612.0,0.04713892924122097,0.06426686769694685,0.039900867410161,0.0564885496183206
ml_pretrain,calibrated_proba,8.0,10328.0,0.07880478764164484,0.11957784663051897,0.0564885496183206,0.1181818181818181
ml_pretrain,calibrated_proba,9.0,10313.0,0.29829289065389847,0.3873751575681179,0.1181818181818181,1.0
ml_racewise,raw_proba,0.0,12313.0,0.0007036216019211122,0.011207666693738325,0.0,0.0020769090857356
ml_racewise,raw_proba,1.0,12313.0,0.0050266794948101825,0.014456265735401609,0.0020769090857356,0.00890161413699382
ml_racewise,raw_proba,2.0,12313.0,0.015431949524194482,0.01884187444164704,0.00890161413699382,0.023483073711395196
ml_racewise,raw_proba,3.0,12313.0,0.03596378669286732,0.021034678794769755,0.023483073711395196,0.05128104090690608
ml_racewise,raw_proba,4.0,12312.0,0.07335992006444604,0.02883365821962313,0.05128104090690608,0.0996090471744537
ml_racewise,raw_proba,5.0,12313.0,0.13662358819966405,0.03524729960204662,0.0996090471744537,0.17930516004562397
ml_racewise,raw_proba,6.0,12313.0,0.23706559976884317,0.04434337691870381,0.17930516004562397,0.30181039571762086
ml_racewise,raw_proba,7.0,12313.0,0.3813861598170163,0.05222122959473727,0.30181039571762086,0.46744096279144304
ml_racewise,raw_proba,8.0,12313.0,0.5663450971786724,0.09136684804677983,0.46744096279144304,0.6745759010314941
ml_racewise,raw_proba,9.0,12313.0,0.8044887342906488,0.35255421099650774,0.6745759010314941,1.0
ml_racewise,calibrated_proba,0.0,12234.0,0.002183213645106891,0.008582638548307995,0.0,0.0058207217694994
ml_racewise,calibrated_proba,1.0,12318.0,0.008346517976230435,0.012177301509985387,0.0058207217694994,0.0102389078498293
ml_racewise,calibrated_proba,2.0,12159.0,0.012324218114729934,0.019656221728760588,0.0102389078498293,0.0143112701252236
ml_racewise,calibrated_proba,3.0,12372.0,0.016332849796898766,0.02424830261881668,0.0143112701252236,0.0184473481936971
ml_racewise,calibrated_proba,4.0,12476.0,0.020136585663548014,0.026210323821737738,0.0184473481936971,0.0222832722832722
ml_racewise,calibrated_proba,5.0,12304.0,0.025648388384708908,0.02893368010403121,0.0222832722832722,0.0295801526717557
ml_racewise,calibrated_proba,6.0,12247.0,0.03414481592894258,0.03951988242018453,0.0295801526717557,0.0389773679798826
ml_racewise,calibrated_proba,7.0,12350.0,0.04603511402313283,0.06380566801619433,0.0389773679798826,0.0556309362279511
ml_racewise,calibrated_proba,8.0,12355.0,0.07504472551303344,0.09971671388101983,0.0556309362279511,0.1083743842364532
ml_racewise,calibrated_proba,9.0,12314.0,0.2722869779898479,0.3467597856098749,0.1083743842364532,1.0
