sde_actionable,ml_actionable,actionable_delta_ml_minus_sde,sde_scored,ml_scored,scored_delta_ml_minus_sde,sde_tp,sde_fp,ml_tp,ml_fp,sde_precision,ml_precision,precision_delta_ml_minus_sde,sde_wilson_ci_low,sde_wilson_ci_high,ml_wilson_ci_low,ml_wilson_ci_high,two_proportion_z_stat,two_proportion_z_p_value,mcnemar_cc_stat,mcnemar_cc_p_value,mcnemar_exact_stat,mcnemar_exact_p_value,overlap_scored_keys,overlap_scored_keys_from_note,overlap_vs_sde_scored_ratio,overlap_vs_ml_scored_ratio,ml_vs_sde_scored_ratio,ml_vs_sde_actionable_ratio
6323,215,-6108,1020,155,-865,749,271,149,6,0.734313725490196,0.9612903225806452,0.2269765970904491,0.7063647025693544,0.760504455620998,0.9181284248322602,0.9821403152164162,6.202801682831621,5.546672010581233e-10,0.0,1.0,0.0,1.0,17,17,0.016666666666666666,0.10967741935483871,0.15196078431372548,0.034002846749960465
