window_id,start_idx,end_idx,rows,feature,importance_drop_f1,importance_std
w01,0,10286,10286,position,0.00937261571580661,0.001568356402454016
w01,0,10286,10286,tyreLife,-0.012431062331431163,0.007130487005704693
w01,0,10286,10286,trackTemp,0.025439582217481594,0.0059632928593602525
w01,0,10286,10286,airTemp,0.0005260802101889394,0.003800585359627398
w01,0,10286,10286,humidity,0.012267902263292451,0.0018125043409555682
w01,0,10286,10286,speedTrap,0.005758023456797312,0.00712773972986331
w01,0,10286,10286,gapAhead,0.0024069396043175486,0.003218422561418047
w01,0,10286,10286,gapBehind,0.013011880705228041,0.0031333329817472447
w01,0,10286,10286,lapTime,0.005611139484011052,0.0039736902247444065
w01,0,10286,10286,pitLoss,-0.00023314387382830092,0.0036745833800083155
w01,0,10286,10286,positions_lost,0.005728851102752519,0.0020490451843480765
w01,0,10286,10286,gap_to_physical_car,0.013696482456661375,0.0024280545217939455
w01,0,10286,10286,has_drop_zone_data,0.004976259997758836,0.0011332059244463944
w01,0,10286,10286,pace_drop_ratio,0.003876513466021925,0.003158718512057941
w01,0,10286,10286,tire_life_ratio,0.0138389532319385,0.009549245888183774
w01,0,10286,10286,pace_trend,0.00993570895262531,0.0021464410489509525
w01,0,10286,10286,gapAhead_trend,0.00881264107241173,0.0015909706324001912
w01,0,10286,10286,race_progress_pct,0.04705915457108891,0.006897060515366376
w01,0,10286,10286,lapTime_vs_driver_prev_mean_pct,0.004879289197124559,0.0028131247922141413
w02,10286,20572,10286,position,0.02129203814698425,0.0054724255507727255
w02,10286,20572,10286,tyreLife,0.005746900105457209,0.004531677764500029
w02,10286,20572,10286,trackTemp,0.03828632663391662,0.002477368793596755
w02,10286,20572,10286,airTemp,0.01225493506991176,0.003702551965402345
w02,10286,20572,10286,humidity,0.027910213281025893,0.005099680870060765
w02,10286,20572,10286,speedTrap,0.036761800039148536,0.004919554569565634
w02,10286,20572,10286,gapAhead,0.018870240129245548,0.0018124163054033882
w02,10286,20572,10286,gapBehind,0.01954997213713621,0.0016805501748806222
w02,10286,20572,10286,lapTime,0.026795256670277157,0.0037832101790712456
w02,10286,20572,10286,pitLoss,0.012140866534318812,0.001146222568868019
w02,10286,20572,10286,positions_lost,0.013502163257389089,0.0020232515882842666
w02,10286,20572,10286,gap_to_physical_car,0.013420902519872092,0.0009636243109331634
w02,10286,20572,10286,has_drop_zone_data,0.0061417033863267025,0.0008228734958908003
w02,10286,20572,10286,pace_drop_ratio,0.010014351921429687,0.0018097678778418308
w02,10286,20572,10286,tire_life_ratio,0.040871322448409235,0.004822782281660141
w02,10286,20572,10286,pace_trend,0.009698385677162408,0.001719811427483179
w02,10286,20572,10286,gapAhead_trend,0.01870658603037892,0.003147406902405579
w02,10286,20572,10286,race_progress_pct,0.05146580191023409,0.0019563388269425337
w02,10286,20572,10286,lapTime_vs_driver_prev_mean_pct,0.018029379635856674,0.004750874021402627
w03,20572,30859,10287,position,0.025125697658787093,0.006333922439732691
w03,20572,30859,10287,tyreLife,-0.004620336368487815,0.005236929185795376
w03,20572,30859,10287,trackTemp,-0.007593749840911196,0.0026203337829714336
w03,20572,30859,10287,airTemp,-0.006494366389873452,0.001447115194356594
w03,20572,30859,10287,humidity,-0.001127663390238659,0.0024831223552213115
w03,20572,30859,10287,speedTrap,0.009432674022959286,0.0043039569441040955
w03,20572,30859,10287,gapAhead,0.006783131602326575,0.0024831848766051993
w03,20572,30859,10287,gapBehind,0.014732843205219448,0.0031054336643169572
w03,20572,30859,10287,lapTime,0.0020135312950153583,0.0019207625558238402
w03,20572,30859,10287,pitLoss,0.00024014645717654882,0.0025157236776522937
w03,20572,30859,10287,positions_lost,0.0018661818927724172,0.001890933250463548
w03,20572,30859,10287,gap_to_physical_car,0.005501859650612356,0.0010238683668472028
w03,20572,30859,10287,has_drop_zone_data,-0.0003131231480159646,0.0010934705445474068
w03,20572,30859,10287,pace_drop_ratio,0.0035478467484663877,0.0010683078921943266
w03,20572,30859,10287,tire_life_ratio,0.009401519710657702,0.005357735984657831
w03,20572,30859,10287,pace_trend,0.004594136162299411,0.0007406841833973258
w03,20572,30859,10287,gapAhead_trend,0.006075315164295586,0.0015927383420411697
w03,20572,30859,10287,race_progress_pct,0.058855779309315494,0.0070545125638664915
w03,20572,30859,10287,lapTime_vs_driver_prev_mean_pct,0.016992886538939028,0.006107483495576809
w04,30859,41145,10286,position,0.016148117507859217,0.0018842899444454558
w04,30859,41145,10286,tyreLife,0.009833862941276732,0.003177259137526419
w04,30859,41145,10286,trackTemp,0.004508275921432758,0.004162835134060216
w04,30859,41145,10286,airTemp,0.0021175363250321875,0.002839999420492913
w04,30859,41145,10286,humidity,0.0009180486002266896,0.0033178741782546144
w04,30859,41145,10286,speedTrap,0.0034817625284844387,0.0013926234829393126
w04,30859,41145,10286,gapAhead,0.00812535798737402,0.0018438738121941748
w04,30859,41145,10286,gapBehind,0.009328396458521465,0.0026545369473940953
w04,30859,41145,10286,lapTime,-0.002106116139260267,0.0025304606396851547
w04,30859,41145,10286,pitLoss,0.0036002942447536435,0.002063154625980116
w04,30859,41145,10286,positions_lost,0.0032600284994561135,0.0011289119250444467
w04,30859,41145,10286,gap_to_physical_car,0.004644378284171846,0.0012650767798705975
w04,30859,41145,10286,has_drop_zone_data,-0.00010441693337954195,0.0008642689351260496
w04,30859,41145,10286,pace_drop_ratio,0.0036127791262869414,0.0024812516699812127
w04,30859,41145,10286,tire_life_ratio,0.021331196226182958,0.005727813204186824
w04,30859,41145,10286,pace_trend,0.0025903201434391123,0.0010147862020566235
w04,30859,41145,10286,gapAhead_trend,0.00680184527518164,0.0013047778847344006
w04,30859,41145,10286,race_progress_pct,0.03337862712604492,0.005070255337501096
w04,30859,41145,10286,lapTime_vs_driver_prev_mean_pct,0.006932156495155784,0.0031346538576156793
w05,41145,51432,10287,position,0.007580354663934618,0.0030607453172419178
w05,41145,51432,10287,tyreLife,-0.001105361507978958,0.006844002091642621
w05,41145,51432,10287,trackTemp,0.016337538324333534,0.004190649207167364
w05,41145,51432,10287,airTemp,-0.007602621778208157,0.0035086838929797386
w05,41145,51432,10287,humidity,-0.00807335292891207,0.0018069019520577114
w05,41145,51432,10287,speedTrap,0.005670586842206671,0.0023140063070584273
w05,41145,51432,10287,gapAhead,0.0038114495593667363,0.0026969202466382946
w05,41145,51432,10287,gapBehind,0.00855353435656656,0.006763770229539063
w05,41145,51432,10287,lapTime,-0.007155713988095969,0.0021853261856509603
w05,41145,51432,10287,pitLoss,0.00029107923087957064,0.001617813331875028
w05,41145,51432,10287,positions_lost,0.005321166444300296,0.0033915745625510254
w05,41145,51432,10287,gap_to_physical_car,0.008458903943465674,0.004868701390540896
w05,41145,51432,10287,has_drop_zone_data,0.0017776666649840013,0.0023929012245992335
w05,41145,51432,10287,pace_drop_ratio,-0.0015913250994625927,0.0030430847108353634
w05,41145,51432,10287,tire_life_ratio,0.013429954841215836,0.013209125870289218
w05,41145,51432,10287,pace_trend,0.00442985021755708,0.001463307495351669
w05,41145,51432,10287,gapAhead_trend,0.005339537892840224,0.0012423216156209026
w05,41145,51432,10287,race_progress_pct,0.0332878559997335,0.007617066522574337
w05,41145,51432,10287,lapTime_vs_driver_prev_mean_pct,0.010505251542610417,0.005097505546245774
w06,51432,61718,10286,position,0.04585627746160857,0.004437525769222211
w06,51432,61718,10286,tyreLife,0.03160729399626365,0.0023476454424169665
w06,51432,61718,10286,trackTemp,0.02513624208100168,0.00351092414008213
w06,51432,61718,10286,airTemp,0.015008436104234857,0.001597787674798857
w06,51432,61718,10286,humidity,0.010382696351500142,0.005287492571039188
w06,51432,61718,10286,speedTrap,0.028190960104598973,0.003557711022420019
w06,51432,61718,10286,gapAhead,0.017263276926354966,0.0017999729141747309
w06,51432,61718,10286,gapBehind,0.0291379534319553,0.0035414333968992987
w06,51432,61718,10286,lapTime,0.011134017168225518,0.003743134858128978
w06,51432,61718,10286,pitLoss,0.0064928170355365135,0.004154999437614855
w06,51432,61718,10286,positions_lost,0.003640738391685805,0.003359965756186363
w06,51432,61718,10286,gap_to_physical_car,0.013741339635934945,0.001953726501661016
w06,51432,61718,10286,has_drop_zone_data,0.004158672954771814,0.0021152447267275766
w06,51432,61718,10286,pace_drop_ratio,0.02197926859504813,0.0018003176071443607
w06,51432,61718,10286,tire_life_ratio,0.05180811774343095,0.0036909811854464853
w06,51432,61718,10286,pace_trend,0.011519905558425535,0.0032290998262279992
w06,51432,61718,10286,gapAhead_trend,0.01476752522281798,0.0008250372513662837
w06,51432,61718,10286,race_progress_pct,0.10135574201835676,0.006884830889297415
w06,51432,61718,10286,lapTime_vs_driver_prev_mean_pct,0.030133654921749152,0.004241633000178885
w07,61718,72004,10286,position,0.027263306413064004,0.0027847588969975292
w07,61718,72004,10286,tyreLife,0.0027197520793715733,0.002831202835470927
w07,61718,72004,10286,trackTemp,0.01849483825345688,0.002518146140433634
w07,61718,72004,10286,airTemp,-0.0033723994666156054,0.0016082476708113897
w07,61718,72004,10286,humidity,0.00091369641169472,0.0023944372783405777
w07,61718,72004,10286,speedTrap,0.007136473754187822,0.0022392916613970188
w07,61718,72004,10286,gapAhead,0.005943050471236655,0.0010618132450541883
w07,61718,72004,10286,gapBehind,0.0122558066468623,0.0016955274233896376
w07,61718,72004,10286,lapTime,-0.0033053100512593914,0.003471162434104612
w07,61718,72004,10286,pitLoss,-0.004403145032330136,0.0018400903257389533
w07,61718,72004,10286,positions_lost,0.0031948905163918353,0.0011768760339326628
w07,61718,72004,10286,gap_to_physical_car,0.0102044624524962,0.00220545562480429
w07,61718,72004,10286,has_drop_zone_data,-0.0004919932475394462,0.0005932584062259896
w07,61718,72004,10286,pace_drop_ratio,0.005140775040661971,0.002572577227654327
w07,61718,72004,10286,tire_life_ratio,0.017004483624687726,0.0028364164090545372
w07,61718,72004,10286,pace_trend,0.004970297519387323,0.0012031848925891525
w07,61718,72004,10286,gapAhead_trend,0.006236200687752713,0.001563678833477327
w07,61718,72004,10286,race_progress_pct,0.09551015030284374,0.007622233170659581
w07,61718,72004,10286,lapTime_vs_driver_prev_mean_pct,0.008200950639498295,0.004857344025974502
w08,72004,82291,10287,position,0.044996482825916916,0.01016629354168786
w08,72004,82291,10287,tyreLife,0.021364196494429822,0.006626751997509139
w08,72004,82291,10287,trackTemp,0.06259692099890594,0.005393461234510247
w08,72004,82291,10287,airTemp,0.03108403581187962,0.003111255056327037
w08,72004,82291,10287,humidity,0.05514394964506181,0.0059374829764540634
w08,72004,82291,10287,speedTrap,0.04110237641040532,0.006118388775483959
w08,72004,82291,10287,gapAhead,0.01694514456383689,0.004449374963004855
w08,72004,82291,10287,gapBehind,0.029103542049266306,0.0052345544666743925
w08,72004,82291,10287,lapTime,0.024806061384224875,0.0009625034940893869
w08,72004,82291,10287,pitLoss,0.015803241323897477,0.002499965514976097
w08,72004,82291,10287,positions_lost,0.017718126546643554,0.0010139798050542313
w08,72004,82291,10287,gap_to_physical_car,0.015541243428461549,0.0019583023087164754
w08,72004,82291,10287,has_drop_zone_data,0.0063678249481255,0.0025263685301222536
w08,72004,82291,10287,pace_drop_ratio,0.02154561162294799,0.0031335858639248283
w08,72004,82291,10287,tire_life_ratio,0.04174091780819923,0.0074434626689249645
w08,72004,82291,10287,pace_trend,0.01711654493744853,0.0018454936533212655
w08,72004,82291,10287,gapAhead_trend,0.018244845636644736,0.001814486660090706
w08,72004,82291,10287,race_progress_pct,0.08216524086950237,0.004110123914598427
w08,72004,82291,10287,lapTime_vs_driver_prev_mean_pct,0.04104543403884694,0.009343668364401116
w09,82291,92577,10286,position,0.028217742569969295,0.0052075672509993886
w09,82291,92577,10286,tyreLife,0.012736410936942966,0.0045942849348421765
w09,82291,92577,10286,trackTemp,0.021758736053557947,0.004258560782890981
w09,82291,92577,10286,airTemp,0.01335906115116765,0.004357927532004315
w09,82291,92577,10286,humidity,0.009907699255849122,0.0023600349447305004
w09,82291,92577,10286,speedTrap,0.01812310673215084,0.005771775505438121
w09,82291,92577,10286,gapAhead,0.018719069546808197,0.0029833932954587378
w09,82291,92577,10286,gapBehind,0.02044341632628822,0.0048101589917347075
w09,82291,92577,10286,lapTime,0.006584679009074135,0.0022868932286705876
w09,82291,92577,10286,pitLoss,0.008004816684052474,0.003690399927321313
w09,82291,92577,10286,positions_lost,0.00336605092726715,0.0012523467040056436
w09,82291,92577,10286,gap_to_physical_car,0.006753335670303562,0.0018873834808454007
w09,82291,92577,10286,has_drop_zone_data,0.0015045781567014304,0.001482277070690494
w09,82291,92577,10286,pace_drop_ratio,0.015599319068142404,0.0036236818115373717
w09,82291,92577,10286,tire_life_ratio,0.0360622875786333,0.0065569610324750244
w09,82291,92577,10286,pace_trend,0.009998507440269755,0.002253449549679028
w09,82291,92577,10286,gapAhead_trend,0.014336233012883637,0.003209931957869022
w09,82291,92577,10286,race_progress_pct,0.10118832242464752,0.00878830508677837
w09,82291,92577,10286,lapTime_vs_driver_prev_mean_pct,0.029147131241906432,0.0027676110167653683
w10,92577,102864,10287,position,0.03974887894848898,0.0020264428447221497
w10,92577,102864,10287,tyreLife,0.019316472981948874,0.005110916061654676
w10,92577,102864,10287,trackTemp,0.022768424708822732,0.0011203639505524975
w10,92577,102864,10287,airTemp,0.005489676644111452,0.002741461423229767
w10,92577,102864,10287,humidity,0.010469173829819189,0.00502190649908134
w10,92577,102864,10287,speedTrap,0.01561934030353237,0.002368938332663599
w10,92577,102864,10287,gapAhead,0.018599955280424164,0.0005802082501951358
w10,92577,102864,10287,gapBehind,0.025852505095722744,0.00411233975353412
w10,92577,102864,10287,lapTime,0.015026487879973094,0.0017938372707999907
w10,92577,102864,10287,pitLoss,-0.0014075327747355426,0.0013161967929340489
w10,92577,102864,10287,positions_lost,0.007256970099969206,0.00119989856062906
w10,92577,102864,10287,gap_to_physical_car,0.015792926934463124,0.002327740051553375
w10,92577,102864,10287,has_drop_zone_data,0.0025599721453562598,0.0007324365164192167
w10,92577,102864,10287,pace_drop_ratio,0.01367516269918383,0.002376309656161314
w10,92577,102864,10287,tire_life_ratio,0.037426225775875274,0.005468060304118732
w10,92577,102864,10287,pace_trend,0.009504407129351855,0.0012114146938978566
w10,92577,102864,10287,gapAhead_trend,0.012511798765762916,0.0010065240292332518
w10,92577,102864,10287,race_progress_pct,0.10475469380239569,0.008694553936152427
w10,92577,102864,10287,lapTime_vs_driver_prev_mean_pct,0.01617463495639162,0.003673552606376362
w11,102864,113150,10286,position,0.06136987135157396,0.00237366831556255
w11,102864,113150,10286,tyreLife,0.035077621620377794,0.006810641953924078
w11,102864,113150,10286,trackTemp,0.04313058905161221,0.0032618273875212717
w11,102864,113150,10286,airTemp,0.024400123417453734,0.0025320135565125583
w11,102864,113150,10286,humidity,0.03692769252311875,0.0038904185025637
w11,102864,113150,10286,speedTrap,0.03203291295070576,0.0064403239579789075
w11,102864,113150,10286,gapAhead,0.02384076003548837,0.0021440526199576248
w11,102864,113150,10286,gapBehind,0.034516214711088136,0.002098460688559004
w11,102864,113150,10286,lapTime,0.02362889428217584,0.00486517214685527
w11,102864,113150,10286,pitLoss,0.005838844779039609,0.0023623057482105667
w11,102864,113150,10286,positions_lost,0.024710222688313643,0.0028308924679109615
w11,102864,113150,10286,gap_to_physical_car,0.030401108642644125,0.0030191090857999772
w11,102864,113150,10286,has_drop_zone_data,0.004660151356004139,0.0010508385355583023
w11,102864,113150,10286,pace_drop_ratio,0.024308415683960295,0.003915436323764585
w11,102864,113150,10286,tire_life_ratio,0.05043940960498715,0.003948980379344851
w11,102864,113150,10286,pace_trend,0.018969706494329185,0.0026478887330915074
w11,102864,113150,10286,gapAhead_trend,0.01786709487126654,0.0022610948243772487
w11,102864,113150,10286,race_progress_pct,0.09782919132096993,0.009118473589470748
