status,exit_code,started_at_utc,finished_at_utc,duration_sec,input_arff,moa_jar,seed,sample_frequency,instance_limit,class_index,learning_curve_output,stdout_output,stderr_output,predictions_output,final_learning evaluation instances,final_evaluation time (cpu seconds),final_model cost (RAM-Hours),final_classified instances,final_classifications correct (percent),final_Kappa Statistic (percent),final_Kappa Temporal Statistic (percent),final_Kappa M Statistic (percent),final_model training instances,final_model serialized size (bytes),final_ensemble size,final_change detections,final_[avg] model training instances,final_[err] model training instances,final_[avg] model serialized size (bytes),final_[err] model serialized size (bytes),final_[avg] tree size (nodes),final_[err] tree size (nodes),final_[avg] tree size (leaves),final_[err] tree size (leaves),final_[avg] active learning leaves,final_[err] active learning leaves,final_[avg] tree depth,final_[err] tree depth,final_[avg] active leaf byte size estimate,final_[err] active leaf byte size estimate,final_[avg] inactive leaf byte size estimate,final_[err] inactive leaf byte size estimate,final_[avg] byte size estimate overhead,final_[err] byte size estimate overhead
SUCCESS,0,2026-05-01T16:58:30.966769+00:00,2026-05-01T16:58:48.107640+00:00,17.140871,data_lake/reports/no_source_year_percent_conservative_v1/moa_dataset_2022_2025_no_source_year_percent_conservative_v1.arff,data_lake/tools/moa.jar,42,1000,-1,-1,data_lake/reports/no_source_year_percent_conservative_v1/moa_arf_learning_curve_2022_2025_no_source_year_percent_conservative_v1.csv,data_lake/reports/no_source_year_percent_conservative_v1/moa_arf_stdout_2022_2025_no_source_year_percent_conservative_v1.txt,data_lake/reports/no_source_year_percent_conservative_v1/moa_arf_stderr_2022_2025_no_source_year_percent_conservative_v1.txt,data_lake/reports/no_source_year_percent_conservative_v1/moa_arf_predictions_2022_2025_no_source_year_percent_conservative_v1.pred,124136.0,16.052172422,-4.152708485619061e-12,124136.0,90.94863697879744,19.873718978705863,-30.51457776745276,-35.4387656702025,124136.0,-1.0,42.0,2719.0,9715279.80952381,44583777.265425526,-1514.7619047619046,4637.282329699436,432.6428571428572,1324.9389460655889,216.8095238095238,662.4734596835813,216.8095238095238,662.4734596835813,10.190476190476192,6.571327575853708,0.0,0.0,0.0,0.0,1.0,0.0
