statistic,heuristic_proxy_ms,ml_total_ms,ml_added_overhead_ms,ml_overhead_share
p50,0.053994502195564564,2.441917499709234,2.375717499489838,0.9728901569249252
p95,0.07255000045915949,4.493659499621569,4.425139999875682,0.9847519600112877
p99,0.08312820000355692,12.346521299405044,12.27210110053411,0.9939723751276791
mean,0.06006321491132455,2.802673754900382,2.7379712935596787,0.9769140231796251
