threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.05,2022,3833,249,160,89,0.642570281124498,0.06496217062353248,0.04174276024002087
0.05,2023,4811,598,487,111,0.81438127090301,0.12429848264394097,0.10122635626688838
0.05,2024,8129,1218,1034,184,0.8489326765188834,0.14983392791241235,0.12719891745602166
0.05,2025,10907,1818,1562,256,0.8591859185918592,0.16668194737324654,0.14321078206656276
0.075,2022,2231,177,110,67,0.6214689265536724,0.07933662034961901,0.049305244285073956
0.075,2023,1839,412,339,73,0.8228155339805825,0.2240348015225666,0.18433931484502447
0.075,2024,5412,1082,933,149,0.8622920517560074,0.1999260901699926,0.17239467849223947
0.075,2025,7900,1668,1453,215,0.8711031175059952,0.21113924050632912,0.1839240506329114
0.1,2022,1283,133,84,49,0.631578947368421,0.10366328916601715,0.06547155105222136
0.1,2023,1129,317,267,50,0.8422712933753943,0.2807794508414526,0.23649247121346323
0.1,2024,4361,1004,881,123,0.8774900398406374,0.2302224260490713,0.2020178858060078
0.1,2025,6629,1559,1368,191,0.8774855676715844,0.2351787599939659,0.20636596771760446
0.125,2022,725,93,58,35,0.6236559139784946,0.12827586206896552,0.08
0.125,2023,684,234,198,36,0.8461538461538461,0.34210526315789475,0.2894736842105263
0.125,2024,3309,908,804,104,0.8854625550660793,0.27440314294348744,0.242973708068903
0.125,2025,5830,1477,1304,173,0.8828706838185512,0.2533447684391081,0.2236706689536878
0.15,2022,489,69,43,26,0.6231884057971014,0.1411042944785276,0.08793456032719836
0.15,2023,534,192,164,28,0.8541666666666666,0.3595505617977528,0.30711610486891383
0.15,2024,2917,837,743,94,0.8876941457586619,0.2869386355845046,0.2547137470003428
0.15,2025,4909,1365,1220,145,0.8937728937728938,0.27806070482786716,0.2485231207985333
0.175,2022,274,48,28,20,0.5833333333333334,0.17518248175182483,0.10218978102189781
0.175,2023,497,177,150,27,0.847457627118644,0.3561368209255533,0.30181086519114686
0.175,2024,2550,793,707,86,0.8915510718789408,0.31098039215686274,0.27725490196078434
0.175,2025,4306,1275,1144,131,0.8972549019607843,0.29609846725499306,0.2656758012076173
0.2,2022,250,48,28,20,0.5833333333333334,0.192,0.112
0.2,2023,320,136,118,18,0.8676470588235294,0.425,0.36875
0.2,2024,2327,749,671,78,0.8958611481975968,0.3218736570691878,0.2883541039965621
0.2,2025,3572,1145,1045,100,0.9126637554585153,0.320548712206047,0.2925531914893617
0.22499999999999998,2022,116,20,11,9,0.55,0.1724137931034483,0.09482758620689655
0.22499999999999998,2023,309,133,115,18,0.8646616541353384,0.43042071197411,0.37216828478964403
0.22499999999999998,2024,1982,678,613,65,0.9041297935103245,0.3420787083753784,0.3092835519677094
0.22499999999999998,2025,3285,1078,985,93,0.9137291280148423,0.32815829528158297,0.2998477929984779
0.25,2022,67,12,7,5,0.5833333333333334,0.1791044776119403,0.1044776119402985
0.25,2023,262,122,104,18,0.8524590163934426,0.46564885496183206,0.3969465648854962
0.25,2024,1743,633,576,57,0.909952606635071,0.36316695352839934,0.3304647160068847
0.25,2025,2967,1012,929,83,0.9179841897233202,0.34108527131782945,0.3131108864172565
0.27499999999999997,2022,57,9,6,3,0.6666666666666666,0.15789473684210525,0.10526315789473684
0.27499999999999997,2023,241,117,100,17,0.8547008547008547,0.4854771784232365,0.4149377593360996
0.27499999999999997,2024,1585,605,550,55,0.9090909090909091,0.38170347003154576,0.3470031545741325
0.27499999999999997,2025,2656,969,890,79,0.9184726522187823,0.3648343373493976,0.33509036144578314
0.3,2022,24,7,4,3,0.5714285714285714,0.2916666666666667,0.16666666666666666
0.3,2023,219,108,95,13,0.8796296296296297,0.4931506849315068,0.4337899543378995
0.3,2024,1363,545,500,45,0.9174311926605505,0.39985326485693323,0.36683785766691124
0.3,2025,2324,902,828,74,0.917960088691796,0.38812392426850256,0.35628227194492257
0.32499999999999996,2022,24,7,4,3,0.5714285714285714,0.2916666666666667,0.16666666666666666
0.32499999999999996,2023,185,91,79,12,0.8681318681318682,0.4918918918918919,0.42702702702702705
0.32499999999999996,2024,1315,526,483,43,0.9182509505703422,0.4,0.3673003802281369
0.32499999999999996,2025,2104,844,777,67,0.9206161137440758,0.4011406844106464,0.36929657794676807
0.35,2022,21,7,4,3,0.5714285714285714,0.3333333333333333,0.19047619047619047
0.35,2023,139,71,62,9,0.8732394366197183,0.5107913669064749,0.4460431654676259
0.35,2024,1159,489,447,42,0.9141104294478528,0.42191544434857636,0.3856773080241588
0.35,2025,1864,786,725,61,0.9223918575063613,0.4216738197424893,0.38894849785407726
0.37499999999999994,2022,21,7,4,3,0.5714285714285714,0.3333333333333333,0.19047619047619047
0.37499999999999994,2023,137,69,60,9,0.8695652173913043,0.5036496350364964,0.43795620437956206
0.37499999999999994,2024,1046,455,416,39,0.9142857142857143,0.4349904397705545,0.3977055449330784
0.37499999999999994,2025,1691,738,683,55,0.9254742547425474,0.436428149024246,0.4039030159668835
0.39999999999999997,2022,20,7,4,3,0.5714285714285714,0.35,0.2
0.39999999999999997,2023,127,65,59,6,0.9076923076923077,0.5118110236220472,0.4645669291338583
0.39999999999999997,2024,814,383,353,30,0.9216710182767625,0.4705159705159705,0.43366093366093367
0.39999999999999997,2025,1508,680,630,50,0.9264705882352942,0.4509283819628647,0.4177718832891247
0.42499999999999993,2022,6,1,0,1,0.0,0.16666666666666666,0.0
0.42499999999999993,2023,111,61,56,5,0.9180327868852459,0.5495495495495496,0.5045045045045045
0.42499999999999993,2024,643,323,301,22,0.9318885448916409,0.5023328149300156,0.4681181959564541
0.42499999999999993,2025,1274,620,577,43,0.9306451612903226,0.48665620094191525,0.45290423861852436
0.44999999999999996,2022,6,1,0,1,0.0,0.16666666666666666,0.0
0.44999999999999996,2023,110,61,56,5,0.9180327868852459,0.5545454545454546,0.509090909090909
0.44999999999999996,2024,569,295,278,17,0.9423728813559322,0.5184534270650264,0.48857644991212656
0.44999999999999996,2025,1122,565,526,39,0.9309734513274336,0.5035650623885918,0.46880570409982175
0.475,2022,6,1,0,1,0.0,0.16666666666666666,0.0
0.475,2023,108,61,56,5,0.9180327868852459,0.5648148148148148,0.5185185185185185
0.475,2024,509,266,251,15,0.943609022556391,0.5225933202357563,0.4931237721021611
