year,rows,positive_rows,prevalence,raw_brier,calibrated_brier,raw_ece,calibrated_ece,raw_mce,calibrated_mce,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,mean_constrained_threshold,fallback_rows
2023,29907,1600,0.05349918079379409,0.06028814910674151,0.04636836555858892,0.056600050161841324,0.022299574231734277,0.5013124972781879,0.19782481649453287,0.0015381014478215802,0.9347826086956522,0.026875,0.052247873633049814,0.8304082656234326,0
2024,33239,2613,0.07861247329943741,0.12777374817747697,0.05812768859546423,0.19746943114097432,0.02067078161429662,0.5269931264359642,0.15236156977214343,0.0026474924035019103,0.8295454545454546,0.027937236892460773,0.05405405405405405,0.8691112849363699,0
2025,39869,3512,0.08808848980410845,0.17060954521900096,0.06088697661678359,0.27518763308910976,0.017971601262409365,0.535296535655531,0.13555334813038977,0.002031653665755349,0.8888888888888888,0.02050113895216401,0.04007792930698581,0.8078951064737013,0
