threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.05,25193,3721,21472,3159,562,0.8489653319000269,0.14769975786924938,0.12539197396102092,1,0.13404657266812137,5.496307237813885,20840,0.9705663189269746,2419,3606,7173,4767,171,367,90
0.075,16671,3217,13454,2775,442,0.8626049114081442,0.19296982784476036,0.16645672125247435,1,0.1476861521762387,4.751846381093058,13006,0.9667013527575442,1757,2451,4016,3552,125,258,65
0.1,12330,2848,9482,2493,355,0.8753511235955056,0.23098134630981346,0.2021897810218978,1,0.1604323643636001,4.206794682422452,9153,0.9653026787597553,1354,1738,2551,2868,95,187,47
0.125,9882,2586,7296,2275,311,0.8797370456303171,0.26168791742562236,0.23021655535316737,1,0.16481828639841156,3.8197932053175774,7028,0.9632675438596491,1091,1332,1808,2389,77,155,36
0.15,8695,2409,6286,2134,275,0.8858447488584474,0.27705577918343877,0.2454284071305348,1,0.17092598962654193,3.5583456425406204,6048,0.9621380846325167,947,1150,1485,2136,68,135,35
0.175,7521,2232,5289,1991,241,0.8920250896057348,0.2967690466693259,0.2647254354474139,1,0.17710633037382928,3.2968980797636633,5098,0.9638873132917376,820,929,1235,1851,60,107,24
0.2,6464,2048,4416,1837,211,0.89697265625,0.31683168316831684,0.2841893564356436,1,0.1820538970180945,3.0251107828655837,4254,0.9633152173913043,692,767,980,1624,53,85,24
0.22499999999999998,5607,1876,3731,1685,191,0.8981876332622601,0.33458177278401996,0.30051721062957015,1,0.18326887403035463,2.771048744460857,3588,0.9616724738675958,576,645,792,1455,50,74,19
0.25,5229,1801,3428,1622,179,0.9006107717934481,0.3444253203289348,0.31019315356664756,1,0.18569201256154255,2.6602658788774005,3295,0.9612018669778296,537,578,718,1349,46,70,17
0.27499999999999997,4449,1652,2797,1494,158,0.9043583535108959,0.37131939761744215,0.33580579905596764,1,0.18943959427899038,2.4401772525849337,2684,0.9595995709688953,442,471,527,1160,41,58,14
0.3,4128,1564,2564,1419,145,0.9072890025575447,0.37887596899224807,0.34375,1,0.19237024332563923,2.310192023633678,2460,0.9594383775351014,402,432,478,1071,38,55,11
0.32499999999999996,3832,1486,2346,1348,138,0.9071332436069987,0.38778705636743216,0.35177453027139877,1,0.19221448437509314,2.194977843426883,2252,0.9599317988064792,377,385,437,1012,35,50,9
