dataset_csv,predictions_file,seed,test_size,min_f1_gain,rows_aligned,rows_used,n_test_rows,n_test_positive,prevalence_test,pr_auc_ap,pr_auc_trapz,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,selected_surrogate_id,selected_surrogate_family,selection_reason,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy
data_lake/reports/no_source_year_percent_race_team_v1/moa_dataset_2022_2025_no_source_year_percent_race_team_v1.csv,data_lake/reports/no_source_year_percent_race_team_v1/moa_arf_predictions_2022_2025_no_source_year_percent_race_team_v1.pred,42,0.2,0.01,124136,123386,24678,1232,0.04992300834751601,0.19580181837093377,0.1953819872146517,0.5597539371771862,0.2568053415506717,0.18782870022539444,0.40584415584415584,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.023195 >= min_f1_gain=0.010000),0.8325634168084934,0.23876197494473103,0.1544327931363203,0.525974025974026,0.6873237868503586
