learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.235087029,-6.081718252971769E-14,1000.0,83.39999999999999,18.439542082248337,-253.1914893617019,-268.88888888888863,1000.0,-1.0,42.0,22.0,2090.6666666666665,3934.864956722438,-5.095238095238096,4.658113947906823,1.3095238095238098,1.3341315845092392,1.1428571428571428,0.6833000473465758,1.1428571428571428,0.6833000473465758,0.16666666666666669,0.659514480200015,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.339441916,-8.781386642820306E-14,2000.0,84.89999999999999,14.35879693960306,-313.6986301369866,-325.3521126760567,2000.0,-1.0,42.0,48.0,6233.214285714286,11172.42876303791,-8.333333333333332,9.649129031001221,2.238095238095238,2.7568940088574916,1.6190476190476193,1.3784470044287458,1.6190476190476193,1.3784470044287458,0.5476190476190477,1.1729134239645072,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.453845186,-1.174100741951002E-13,3000.0,89.3,16.644377909981163,-260.6741573033713,-268.9655172413789,3000.0,-1.0,42.0,71.0,11878.333333333334,23249.461820854038,-12.595238095238095,17.452457404449465,3.452380952380952,4.988779512272251,2.2142857142857144,2.504003762618094,2.2142857142857144,2.504003762618094,0.9285714285714285,1.6585750149267817,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.583375916,-1.5091976668271752E-13,4000.0,90.35,18.937791054806205,-224.36974789915917,-229.91452991453002,4000.0,-1.0,42.0,98.0,22177.261904761905,39328.42115927046,-20.0952380952381,27.157902792525594,5.595238095238097,7.761881604320499,3.285714285714286,3.8904869234765664,3.285714285714286,3.8904869234765664,1.5238095238095237,2.1554026870452114,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.687000121,-1.7772742262524034E-13,5000.0,90.96,17.828938757108094,-211.72413793103436,-218.3098591549299,5000.0,-1.0,42.0,126.0,32722.19047619047,57838.408022249365,-27.595238095238106,36.82990534865259,7.73809523809524,10.525368943906082,4.357142857142858,5.2722070565738175,4.357142857142858,5.2722070565738175,1.9285714285714288,2.550876053655877,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.789003228,-2.0411569935580092E-13,6000.0,91.43333333333334,18.15894784888593,-177.8378378378374,-182.41758241758254,6000.0,-1.0,42.0,145.0,41690.21428571429,86538.50281177841,-34.42857142857143,51.08440784367257,9.690476190476188,14.597841630032738,5.333333333333335,7.307419105521445,5.333333333333335,7.307419105521445,2.2380952380952377,3.026787106129275,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.875894056,-2.2659441870119834E-13,7000.0,92.30000000000001,17.580497182052625,-176.4102564102568,-180.7291666666661,7000.0,-1.0,42.0,171.0,54637.5238095238,139971.6411041089,-40.26190476190476,63.71776928857962,11.357142857142856,18.2072371413281,6.166666666666666,9.111549001308836,6.166666666666666,9.111549001308836,2.4285714285714284,3.0214102436821086,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.988523811,-2.5573181686922903E-13,8000.0,92.55,16.74435505599055,-162.55506607929485,-167.2645739910316,8000.0,-1.0,42.0,200.0,72136.33333333334,201221.77160968402,-48.5952380952381,82.93725501518678,13.738095238095237,23.698368291889327,7.357142857142858,11.856502648431569,7.357142857142858,11.856502648431569,2.6904761904761902,3.3312130306416674,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.066452522,-2.758920301372806E-13,9000.0,92.71111111111111,16.716673338925066,-157.25490196078442,-163.45381526104467,9000.0,-1.0,42.0,227.0,90005.35714285713,307832.7368414678,-53.92857142857143,105.60404483595451,15.261904761904765,30.174338575659174,8.119047619047619,15.093533393157484,8.119047619047619,15.093533393157484,2.7857142857142856,3.4467072606716327,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.157362052,-2.99410390564137E-13,10000.0,92.61,16.839916839916924,-162.98932384341612,-168.7272727272729,10000.0,-1.0,42.0,250.0,106640.57142857143,392715.50449360354,-59.66666666666667,122.86849338486523,16.904761904761905,35.1052838242472,8.952380952380953,17.5526419121236,8.952380952380953,17.5526419121236,2.8333333333333335,3.5948246449086043,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.287681855,-3.331242168011764E-13,11000.0,92.85454545454546,17.645675997934198,-151.11821086262023,-156.026058631922,11000.0,-1.0,42.0,276.0,124634.66666666669,483630.7202507173,-66.83333333333333,149.17086563559099,18.952380952380953,42.62024732445457,9.976190476190476,21.310123662227284,9.976190476190476,21.310123662227284,3.0000000000000004,3.7998716281269167,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.411994724,-3.6528404491643104E-13,12000.0,93.175,17.378792595465082,-143.026706231454,-147.43202416918479,12000.0,-1.0,42.0,303.0,146559.97619047624,496613.5484657863,-77.26190476190477,161.0617302539028,21.928571428571427,46.0192922731765,11.45238095238095,23.015585791257852,11.45238095238095,23.015585791257852,3.357142857142857,3.943635988318695,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.522335681,-3.9382932940497987E-13,13000.0,93.4,17.31909270713491,-135.06849315068445,-138.99721448467963,13000.0,-1.0,42.0,330.0,171292.5,528372.9616073937,-86.42857142857144,171.2667499883382,24.547619047619044,48.93510006716082,12.761904761904763,24.473788391554972,12.761904761904763,24.473788391554972,3.6904761904761907,4.111186970243184,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.666253746,-4.310610357465015E-13,14000.0,93.45,17.332461883458635,-128.67830423940111,-132.15189873417694,14000.0,-1.0,42.0,360.0,205052.23809523808,566125.8677969237,-99.83333333333336,183.15526089494654,28.380952380952383,52.3300745414133,14.690476190476192,26.16503727070665,14.690476190476192,26.16503727070665,4.261904761904761,4.305750685573682,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.755569167,-4.5416699903499744E-13,15000.0,93.44,16.734813242278765,-122.12189616252844,-127.77777777777737,15000.0,-1.0,42.0,386.0,232770.14285714284,665286.1643678943,-105.92857142857146,193.46826712222153,30.11904761904762,55.278541852284334,15.547619047619047,27.646022411341722,15.547619047619047,27.646022411341722,4.428571428571429,4.401456838326553,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.850234673,-4.786570331392188E-13,16000.0,93.2625,16.51615648090054,-126.47058823529358,-131.82795698924724,16000.0,-1.0,42.0,410.0,256704.619047619,696176.2365400173,-114.59523809523807,205.9377196314825,32.59523809523809,58.84127451481055,16.785714285714285,29.427493130003043,16.785714285714285,29.427493130003043,4.5476190476190474,4.478688728789313,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,1.948799502,-5.041558248922228E-13,17000.0,93.36470588235294,16.00587801167822,-129.73523421588604,-135.49060542797545,17000.0,-1.0,42.0,435.0,283892.92857142864,736929.4140288453,-121.92857142857142,215.4156948850001,34.69047619047619,61.54930131569846,17.833333333333332,30.781620004172957,17.833333333333332,30.781620004172957,4.785714285714285,4.409168464747367,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,2.05044756,-5.304522501925627E-13,18000.0,93.39444444444445,16.183769728359735,-129.09441233140612,-134.51676528599592,18000.0,-1.0,42.0,459.0,315773.9523809524,826074.7394158553,-131.5952380952381,231.01663539760452,37.45238095238095,66.00672633165553,19.214285714285715,33.010372142548576,19.214285714285715,33.010372142548576,4.976190476190476,4.61961932355267,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,2.142039438,-5.541471345350145E-13,19000.0,93.55263157894737,15.788795767116007,-129.83114446529126,-135.12476007677594,19000.0,-1.0,42.0,487.0,356618.4523809524,1004311.4765078733,-136.7619047619048,246.83803414126118,38.92857142857143,70.5270724208149,19.952380952380953,35.27035124746603,19.952380952380953,35.27035124746603,4.833333333333332,4.679569850289644,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,2.253271158,-5.829228600487112E-13,20000.0,93.74,15.729485320860537,-125.58558558558512,-130.57090239410672,20000.0,-1.0,42.0,512.0,396254.90476190473,1167509.1117814344,-146.5,265.69350121025894,41.714285714285715,75.91242891721683,21.357142857142858,37.956214458608414,21.357142857142858,37.956214458608414,4.8809523809523805,4.727719921506953,0.0,0.0,0.0,0.0,1.0,0.0
21000.0,2.357060148,-6.097731459885834E-13,21000.0,93.83333333333333,15.800459442479188,-122.89156626506058,-127.59226713532534,21000.0,-1.0,42.0,538.0,431363.1666666666,1334048.8241402546,-155.42857142857144,289.99790940012997,44.26190476190475,82.85840391126548,22.61904761904762,41.43578774909343,22.61904761904762,41.43578774909343,4.976190476190476,4.831240285324383,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,2.590935768,-6.702769361436365E-13,22000.0,93.56363636363636,16.265312518647523,-111.02831594634905,-113.57466063348434,22000.0,-1.0,42.0,565.0,483042.9285714285,1370738.8117603105,-178.5952380952381,316.03496715486415,50.880952380952365,90.29766557794805,25.92857142857143,45.15576988610612,25.92857142857143,45.15576988610612,5.642857142857143,5.183564215777989,0.0,0.0,0.0,0.0,1.0,0.0
23000.0,2.751466266,-7.118062907829879E-13,23000.0,93.39565217391305,15.597443605360667,-103.34672021419024,-104.16666666666659,23000.0,-1.0,42.0,591.0,527438.4047619047,1415152.8776212863,-193.66666666666669,333.1021718790935,55.19047619047619,95.17204910831242,28.09523809523809,47.58602455415621,28.09523809523809,47.58602455415621,5.7857142857142865,5.182219668912551,0.0,0.0,0.0,0.0,1.0,0.0
