threshold,net_benefit_model,net_benefit_all,net_benefit_none,protocol,score_type
0.05,0.031778395871510025,0.01790633785447953,0.0,ml_racewise,raw_proba
0.060000000000000005,0.026578075960120004,0.007458532938037818,0.0,ml_racewise,raw_proba
0.06999999999999999,0.021717759597701412,-0.003213955955101544,0.0,ml_racewise,raw_proba
0.08,0.01703021256956737,-0.014118455476352654,0.0,ml_racewise,raw_proba
0.09,0.012579320232269577,-0.025262614327741142,0.0,ml_racewise,raw_proba
0.09999999999999999,0.008175707320506681,-0.03665442115360493,0.0,ml_racewise,raw_proba
0.11,0.004033953245892383,-0.0483022236384769,0.0,ml_racewise,raw_proba
0.12,1.550480316652586e-05,-0.06021474890709595,0.0,ml_racewise,raw_proba
0.13,-0.0038391657828631826,-0.07240112533131547,0.0,ml_racewise,raw_proba
0.14,-0.007673177705288102,-0.08487090585842379,0.0,ml_racewise,raw_proba
0.15000000000000002,-0.011313338043840201,-0.09763409298616997,0.0,ml_racewise,raw_proba
0.16,-0.014947931109030456,-0.11070116552171959,0.0,ml_racewise,raw_proba
0.17,-0.01843369873519858,-0.12408310727499332,0.0,ml_racewise,raw_proba
0.18000000000000002,-0.02176281904621547,-0.13779143785151765,0.0,ml_racewise,raw_proba
0.19,-0.02512992245711588,-0.15183824572622767,0.0,ml_racewise,raw_proba
0.2,-0.02852902240739387,-0.16623622379780556,0.0,ml_racewise,raw_proba
0.21000000000000002,-0.03180620181098533,-0.1809987076433474,0.0,ml_racewise,raw_proba
0.22,-0.03515928989213105,-0.19613971671569802,0.0,ml_racewise,raw_proba
0.23,-0.038103633893415347,-0.21167399875096682,0.0,ml_racewise,raw_proba
0.24000000000000002,-0.04097884503672016,-0.22761707768190065,0.0,ml_racewise,raw_proba
0.25,-0.04387810074528883,-0.2439853053843259,0.0,ml_racewise,raw_proba
0.26,-0.046961953547729446,-0.26079591761924925,0.0,ml_racewise,raw_proba
0.27,-0.04977483799427642,-0.2780670945729376,0.0,ml_racewise,raw_proba
0.28,-0.05231099091197039,-0.2958180264420062,0.0,ml_racewise,raw_proba
0.29000000000000004,-0.055257745826860404,-0.3140689845609077,0.0,ml_racewise,raw_proba
0.3,-0.057863819942615365,-0.33284139862606354,0.0,ml_racewise,raw_proba
0.31,-0.060372525527310185,-0.35215794063513695,0.0,ml_racewise,raw_proba
0.32,-0.06284322563662309,-0.37204261623271245,0.0,ml_racewise,raw_proba
0.33,-0.06529046165997732,-0.3925208642361858,0.0,ml_racewise,raw_proba
0.34,-0.06764548735164921,-0.41361966520946136,0.0,ml_racewise,raw_proba
0.35000000000000003,-0.07015281658948061,-0.4353676600588377,0.0,ml_racewise,raw_proba
0.36000000000000004,-0.07248952318300322,-0.45779527974725703,0.0,ml_racewise,raw_proba
0.37,-0.07454705846636261,-0.4809348873622928,0.0,ml_racewise,raw_proba
0.38,-0.07662380838978475,-0.5048209339326523,0.0,ml_racewise,raw_proba
0.39,-0.07846721864008015,-0.5294901295708925,0.0,ml_racewise,raw_proba
0.4,-0.07998115797253288,-0.5549816317304074,0.0,ml_racewise,raw_proba
0.41000000000000003,-0.08172206330111825,-0.5813372526071939,0.0,ml_racewise,raw_proba
0.42000000000000004,-0.0834874330006013,-0.6086016879969732,0.0,ml_racewise,raw_proba
0.43,-0.08504644893182203,-0.636822770242534,0.0,ml_racewise,raw_proba
0.44,-0.08658804993137278,-0.6660517482825793,0.0,ml_racewise,raw_proba
0.45,-0.0884844350234307,-0.6963435982513534,0.0,ml_racewise,raw_proba
0.46,-0.0900473848114128,-0.7277573685893415,0.0,ml_racewise,raw_proba
0.47000000000000003,-0.09119259337920943,-0.7603565642231027,0.0,ml_racewise,raw_proba
0.48000000000000004,-0.09246899905477496,-0.794209575073547,0.0,ml_racewise,raw_proba
0.49,-0.09345897232919592,-0.8293901549769498,0.0,ml_racewise,raw_proba
0.5,-0.09480301147576932,-0.8659779580764888,0.0,ml_racewise,raw_proba
0.01,0.05725538240217967,0.05758688986035915,0.0,ml_racewise,calibrated_proba
0.02,0.04907247600450895,0.04797042955281179,0.0,ml_racewise,calibrated_proba
0.03,0.043748602274724366,0.03815569171315006,0.0,ml_racewise,calibrated_proba
0.04,0.04023625628405981,0.02813648016849537,0.0,ml_racewise,calibrated_proba
0.05,0.037401510012391795,0.01790633785447953,0.0,ml_racewise,calibrated_proba
0.060000000000000005,0.034871920350616536,0.007458532938037818,0.0,ml_racewise,calibrated_proba
0.06999999999999999,0.03243761220092888,-0.003213955955101544,0.0,ml_racewise,calibrated_proba
0.08,0.030328743237474164,-0.014118455476352654,0.0,ml_racewise,calibrated_proba
0.09,0.028430559605181344,-0.025262614327741142,0.0,ml_racewise,calibrated_proba
0.09999999999999999,0.027239724191701387,-0.03665442115360493,0.0,ml_racewise,calibrated_proba
0.11,0.02596838010669545,-0.0483022236384769,0.0,ml_racewise,calibrated_proba
0.12,0.024937260921472602,-0.06021474890709595,0.0,ml_racewise,calibrated_proba
0.13,0.023621987705072983,-0.07240112533131547,0.0,ml_racewise,calibrated_proba
0.14,0.022556037372035796,-0.08487090585842379,0.0,ml_racewise,calibrated_proba
0.15000000000000002,0.021450004849051185,-0.09763409298616997,0.0,ml_racewise,calibrated_proba
0.16,0.0203178315889375,-0.11070116552171959,0.0,ml_racewise,calibrated_proba
0.17,0.01958715646153065,-0.12408310727499332,0.0,ml_racewise,calibrated_proba
0.18000000000000002,0.01874595531278023,-0.13779143785151765,0.0,ml_racewise,calibrated_proba
0.19,0.01784076902584051,-0.15183824572622767,0.0,ml_racewise,calibrated_proba
0.2,0.01698421980199628,-0.16623622379780556,0.0,ml_racewise,calibrated_proba
0.21000000000000002,0.016307894026137658,-0.1809987076433474,0.0,ml_racewise,calibrated_proba
0.22,0.015485947508460484,-0.19613971671569802,0.0,ml_racewise,calibrated_proba
0.23,0.01486963361095369,-0.21167399875096682,0.0,ml_racewise,calibrated_proba
0.24000000000000002,0.01431703421016298,-0.22761707768190065,0.0,ml_racewise,calibrated_proba
0.25,0.013885166505588992,-0.2439853053843259,0.0,ml_racewise,calibrated_proba
0.26,0.013240124123831454,-0.26079591761924925,0.0,ml_racewise,calibrated_proba
0.27,0.01276932300759967,-0.2780670945729376,0.0,ml_racewise,calibrated_proba
0.28,0.012183698939053078,-0.2958180264420062,0.0,ml_racewise,calibrated_proba
0.29000000000000004,0.011571855419239115,-0.3140689845609077,0.0,ml_racewise,calibrated_proba
0.3,0.01115786811276907,-0.33284139862606354,0.0,ml_racewise,calibrated_proba
0.31,0.010807917841792176,-0.35215794063513695,0.0,ml_racewise,calibrated_proba
0.32,0.010236992002170844,-0.37204261623271245,0.0,ml_racewise,calibrated_proba
0.33,0.009903701287437528,-0.3925208642361858,0.0,ml_racewise,calibrated_proba
0.34,0.009411907738053487,-0.41361966520946136,0.0,ml_racewise,calibrated_proba
0.35000000000000003,0.009131136387915862,-0.4353676600588377,0.0,ml_racewise,calibrated_proba
