dataset_csv,predictions_file,rows_used,decoded_unknown_prediction_rows,known_positive_rate,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy,selected_surrogate_id,selected_surrogate_family,surrogate_selection_reason,window_count_used,top_features,notes
data_lake/reports/no_source_year_percent_race_team_v1/moa_dataset_2022_2025_no_source_year_percent_race_team_v1.csv,data_lake/reports/no_source_year_percent_race_team_v1/moa_arf_predictions_2022_2025_no_source_year_percent_race_team_v1.pred,123386,750,0.049924626780996226,0.8325634168084934,0.23876197494473103,0.1544327931363203,0.525974025974026,0.6873237868503586,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.023195 >= min_f1_gain=0.010000),12,race_progress_pct;lapTime_vs_driver_prev_mean_pct;lapTime;humidity;tire_life_ratio;speedTrap;lapTime_vs_race_prev_lapbucket_mean_pct;pitLoss;position;gapAhead,Permutation importance computed on selected surrogate predictions of MOA-decoded labels
