sde_actionable,ml_actionable,actionable_delta_ml_minus_sde,sde_scored,ml_scored,scored_delta_ml_minus_sde,sde_tp,sde_fp,ml_tp,ml_fp,sde_precision,ml_precision,precision_delta_ml_minus_sde,sde_wilson_ci_low,sde_wilson_ci_high,ml_wilson_ci_low,ml_wilson_ci_high,two_proportion_z_stat,two_proportion_z_p_value,mcnemar_cc_stat,mcnemar_cc_p_value,mcnemar_exact_stat,mcnemar_exact_p_value,overlap_scored_keys,overlap_scored_keys_from_note,overlap_vs_sde_scored_ratio,overlap_vs_ml_scored_ratio,ml_vs_sde_scored_ratio,ml_vs_sde_actionable_ratio
6323,268,-6055,1020,174,-846,749,271,165,9,0.734313725490196,0.9482758620689656,0.2139621365787695,0.7063647025693544,0.760504455620998,0.9046335664523456,0.9725522204528584,6.156894131248654,7.418541336789986e-10,0.0,1.0,0.0,1.0,21,21,0.020588235294117647,0.1206896551724138,0.17058823529411765,0.04238494385576467
