config_id,max_depth,learning_rate,n_estimators,max_delta_step,subsample,colsample_bytree,scale_pos_weight_mode,scale_pos_weight_label,scale_pos_weight_fixed,mean_effective_scale_pos_weight,mean_pr_auc,mean_pr_auc_raw,mean_pr_auc_calibrated,mean_test_prevalence,mean_pr_auc_lift_raw,mean_pr_auc_lift_calibrated,std_pr_auc,mean_baseline_f1,mean_baseline_precision,mean_baseline_recall,mean_unconstrained_f1,mean_unconstrained_precision,mean_unconstrained_recall,mean_unconstrained_threshold,mean_constrained_f1,mean_constrained_precision,mean_constrained_recall,mean_constrained_threshold,mean_constrained_margin_to_floor,mean_precision_floor_reachable_ratio,precision_floor_reachable_folds,mean_constrained_utility,calibration_mix,fallback_folds,total_folds,fallback_rate,mean_brier,feature_profile,excluded_features,track_agnostic_mode,drop_source_year_feature
1,6,0.05,400,1,0.7,0.8,fixed,30.000000,30.0,30.0,0.41414835891513985,0.41414835891513985,0.38657455624961035,0.07294991699431999,0.34119844192081983,0.3136246392552904,0.18384658345405094,0.13518518200899843,0.6076595013565951,0.08907928548580099,0.3813955725414656,0.4745037492370609,0.3883915371895702,0.15243243243243246,0.04687265467038448,0.38842674283850753,0.02886248795983083,0.8128378378378379,0.2884267428385075,0.8965328965328967,73,-2.2567567567567566,isotonic:74,1,74,0.013513513513513514,0.055674564825329446,percent_race_team_v1,"team,rainfall,hasGapAhead,hasGapBehind",track_percentage_race_team_v1,1
