config_id,max_depth,learning_rate,n_estimators,max_delta_step,subsample,colsample_bytree,scale_pos_weight_mode,scale_pos_weight_label,scale_pos_weight_fixed,mean_effective_scale_pos_weight,mean_pr_auc,mean_pr_auc_raw,mean_pr_auc_calibrated,mean_test_prevalence,mean_pr_auc_lift_raw,mean_pr_auc_lift_calibrated,std_pr_auc,mean_baseline_f1,mean_baseline_precision,mean_baseline_recall,mean_unconstrained_f1,mean_unconstrained_precision,mean_unconstrained_recall,mean_unconstrained_threshold,mean_constrained_f1,mean_constrained_precision,mean_constrained_recall,mean_constrained_threshold,mean_constrained_margin_to_floor,mean_precision_floor_reachable_ratio,precision_floor_reachable_folds,mean_constrained_utility,calibration_mix,fallback_folds,total_folds,fallback_rate,mean_brier,feature_profile,excluded_features,track_agnostic_mode,drop_source_year_feature
1,6,0.05,400,1,0.7,0.8,fixed,30.000000,30.0,30.0,0.41080355050726586,0.41080355050726586,0.38209269706386007,0.07294991699431999,0.3378536335129459,0.30914278006954005,0.19969802023230893,0.1843195707172487,0.7571952624185376,0.12562205978258217,0.36461405939472946,0.5268734353599619,0.34398635713695175,0.14824324324324323,0.07916996840976619,0.5798621284350597,0.04889927599007139,0.8082432432432433,0.4798621284350597,0.9354354354354353,73,18.364864864864863,isotonic:74,1,74,0.013513513513513514,0.05564295218293154,drop_medium_v1,"team,rainfall,hasGapAhead,hasGapBehind",off,1
