threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.39999999999999997,2214,1095,1119,1026,69,0.936986301369863,0.494579945799458,0.4634146341463415,1,0.22206754213795754,1.617429837518464,1068,0.9544235924932976,183,160,127,574,12,30,9
0.42499999999999993,2008,1008,1000,949,59,0.941468253968254,0.50199203187251,0.47260956175298807,1,0.22654949473634844,1.4889217134416544,951,0.951,165,137,107,521,12,28,9
0.44999999999999996,1784,917,867,865,52,0.9432933478735005,0.5140134529147982,0.4848654708520179,1,0.228374588641595,1.3545051698670605,822,0.9480968858131488,145,113,79,467,9,27,9
0.475,1669,877,792,829,48,0.9452679589509693,0.5254643499101258,0.49670461354104256,1,0.23034919971906376,1.2954209748892171,750,0.946969696969697,134,97,69,436,8,25,9
0.49999999999999994,1487,787,700,745,42,0.9466327827191868,0.5292535305985205,0.5010087424344317,1,0.23171402348728132,1.1624815361890695,668,0.9542857142857143,117,81,59,399,6,22,4
0.525,1221,672,549,637,35,0.9479166666666666,0.5503685503685504,0.5217035217035217,1,0.23299790743476112,0.9926144756277696,525,0.9562841530054644,89,70,42,313,4,16,4
0.5499999999999999,1113,627,486,593,34,0.9457735247208932,0.5633423180592992,0.5327942497753818,1,0.23085476548898765,0.9261447562776958,462,0.9506172839506173,76,62,33,281,4,16,4
0.575,974,582,392,551,31,0.9467353951890034,0.5975359342915811,0.5657084188911704,1,0.2318166359570979,0.8596750369276218,371,0.9464285714285714,61,43,17,242,4,13,4
0.6,885,537,348,509,28,0.9478584729981379,0.6067796610169491,0.5751412429378531,1,0.23293971376623235,0.793205317577548,327,0.9396551724137931,54,33,11,221,4,13,4
0.625,787,491,296,468,23,0.9531568228105907,0.6238881829733164,0.5946632782719187,1,0.23823806357868516,0.725258493353028,280,0.9459459459459459,46,30,11,189,3,11,2
0.65,745,470,275,448,22,0.9531914893617022,0.6308724832214765,0.6013422818791946,1,0.23827273012979666,0.6942392909896603,259,0.9418181818181818,43,26,10,177,3,11,2
0.675,675,428,247,406,22,0.9485981308411215,0.6340740740740741,0.6014814814814815,1,0.23367937160921604,0.6322008862629247,231,0.9352226720647774,36,24,9,160,3,11,2
0.7,550,362,188,344,18,0.9502762430939227,0.6581818181818182,0.6254545454545455,1,0.23535748386201716,0.534711964549483,174,0.925531914893617,27,15,7,123,3,9,2
0.725,484,321,163,304,17,0.9470404984423676,0.6632231404958677,0.628099173553719,1,0.23212173921046209,0.4741506646971935,149,0.9141104294478528,20,13,6,108,3,9,2
0.75,457,304,153,288,16,0.9473684210526315,0.6652078774617067,0.6301969365426696,1,0.23244966182072602,0.44903988183161003,139,0.9084967320261438,17,12,6,102,3,9,2
0.775,345,228,117,218,10,0.956140350877193,0.6608695652173913,0.6318840579710145,1,0.24122159164528745,0.33677991137370755,107,0.9145299145299145,11,8,4,82,1,7,2
0.7999999999999999,294,195,99,186,9,0.9538461538461539,0.6632653061224489,0.6326530612244898,1,0.2389273946142484,0.2880354505169867,91,0.9191919191919192,10,6,4,69,1,5,2
0.825,267,181,86,173,8,0.9558011049723757,0.6779026217228464,0.6479400749063671,1,0.24088234574047018,0.2673559822747415,79,0.9186046511627907,9,5,4,59,1,4,2
0.85,234,165,69,158,7,0.9575757575757575,0.7051282051282052,0.6752136752136753,1,0.24265699834385202,0.24372230428360414,64,0.927536231884058,7,3,1,52,0,3,2
0.875,181,128,53,121,7,0.9453125,0.7071823204419889,0.6685082872928176,1,0.2303937407680945,0.18906942392909898,48,0.9056603773584906,3,3,1,40,0,3,2
0.9,154,110,44,104,6,0.9454545454545454,0.7142857142857143,0.6753246753246753,1,0.23053578622263993,0.16248153618906944,39,0.8863636363636364,3,3,1,31,0,3,2
0.9249999999999999,120,85,35,80,5,0.9411764705882353,0.7083333333333334,0.6666666666666666,1,0.22625771135632977,0.1255539143279173,30,0.8571428571428571,1,2,1,25,0,3,2
0.95,110,77,33,72,5,0.935064935064935,0.7,0.6545454545454545,1,0.22014617583302953,0.1137370753323486,28,0.8484848484848485,0,2,1,24,0,3,2
