protocol,score_type,bin_index,count,mean_pred,observed_rate,bin_lower,bin_upper
ml_pretrain,raw_proba,0.0,10302.0,0.007422495512265806,0.021355076684139003,0.0,0.01638356782495972
ml_pretrain,raw_proba,1.0,10301.0,0.029978134235662417,0.02524026793515193,0.01638356782495972,0.04639216065406795
ml_pretrain,raw_proba,2.0,10302.0,0.06780779497689628,0.03135313531353135,0.04639216065406795,0.09220297932624816
ml_pretrain,raw_proba,3.0,10301.0,0.1227804510561705,0.03553053101640617,0.09220297932624816,0.15538163483142856
ml_pretrain,raw_proba,4.0,10301.0,0.19315329367657816,0.03514221920201922,0.15538163483142856,0.2326918691396713
ml_pretrain,raw_proba,5.0,10302.0,0.2750800209724887,0.036886041545331004,0.2326918691396713,0.3192222535610199
ml_pretrain,raw_proba,6.0,10301.0,0.36776999936973154,0.04339384525774197,0.3192222535610199,0.420515239238739
ml_pretrain,raw_proba,7.0,10302.0,0.47881637792509985,0.053387691710347504,0.420515239238739,0.5406487107276918
ml_pretrain,raw_proba,8.0,10301.0,0.6123156759440581,0.09416561498883604,0.5406487107276918,0.6900022268295288
ml_pretrain,raw_proba,9.0,10302.0,0.7982809047598535,0.3734226363812852,0.6900022268295288,1.0
ml_pretrain,calibrated_proba,0.0,10115.0,0.007301367704560237,0.019080573405832923,0.0,0.0114028109254839
ml_pretrain,calibrated_proba,1.0,10384.0,0.013154745451306155,0.024075500770416026,0.0114028109254839,0.0145187309553683
ml_pretrain,calibrated_proba,2.0,10335.0,0.016180637721089505,0.02718916303821964,0.0145187309553683,0.0181994998610725
ml_pretrain,calibrated_proba,3.0,10061.0,0.020555345584886215,0.03230295199284365,0.0181994998610725,0.0226641484279524
ml_pretrain,calibrated_proba,4.0,10596.0,0.024669910965733902,0.02595318988297471,0.0226641484279524,0.0270833333333333
ml_pretrain,calibrated_proba,5.0,9981.0,0.030386487935263835,0.04167919046187757,0.0270833333333333,0.033925138527649
ml_pretrain,calibrated_proba,6.0,10631.0,0.036712442560610244,0.045150973567867556,0.033925138527649,0.042016806722689
ml_pretrain,calibrated_proba,7.0,10301.0,0.04690674088070048,0.06698378798174935,0.042016806722689,0.053740779768177
ml_pretrain,calibrated_proba,8.0,10285.0,0.06965808342371418,0.10267379679144385,0.053740779768177,0.0993031358885017
ml_pretrain,calibrated_proba,9.0,10326.0,0.28252514860706346,0.3640325392213829,0.0993031358885017,1.0
ml_racewise,raw_proba,0.0,12313.0,0.0009164906518961933,0.01453748071144319,0.0,0.0029782642610370605
ml_racewise,raw_proba,1.0,12313.0,0.00873597589196855,0.02160318362706083,0.0029782642610370605,0.016602236032485923
ml_racewise,raw_proba,2.0,12313.0,0.02989703007278392,0.027369446926013157,0.016602236032485923,0.046509556472301476
ml_racewise,raw_proba,3.0,12313.0,0.06959890587468501,0.032161130512466496,0.046509556472301476,0.09665227085351938
ml_racewise,raw_proba,4.0,12312.0,0.13140242733242855,0.03728070175438596,0.09665227085351938,0.1691617965698242
ml_racewise,raw_proba,5.0,12313.0,0.21316419754830537,0.03630309429058719,0.1691617965698242,0.2597318291664123
ml_racewise,raw_proba,6.0,12313.0,0.3102537259092806,0.0407699179728742,0.2597318291664123,0.36411551833152767
ml_racewise,raw_proba,7.0,12313.0,0.4270072313672898,0.046617396247868106,0.36411551833152767,0.4944924771785736
ml_racewise,raw_proba,8.0,12313.0,0.5729857305164487,0.0810525460894989,0.4944924771785736,0.6589350819587707
ml_racewise,raw_proba,9.0,12313.0,0.7786432255595296,0.3324128969381954,0.6589350819587707,1.0
ml_racewise,calibrated_proba,0.0,12295.0,0.003945485001069694,0.013094753965026433,0.0,0.0092592592592592
ml_racewise,calibrated_proba,1.0,12212.0,0.011735748316044608,0.020144120537176548,0.0092592592592592,0.0140845070422535
ml_racewise,calibrated_proba,2.0,12425.0,0.015500589956886572,0.02454728370221328,0.0140845070422535,0.0170627666057282
ml_racewise,calibrated_proba,3.0,12306.0,0.01969265466287854,0.029416544774906548,0.0170627666057282,0.0217096336499321
ml_racewise,calibrated_proba,4.0,12145.0,0.023702868979018694,0.030712227254014,0.0217096336499321,0.026032627559875
ml_racewise,calibrated_proba,5.0,12438.0,0.029421671282856943,0.03690303907380608,0.026032627559875,0.0333333333333333
ml_racewise,calibrated_proba,6.0,12264.0,0.035991656471233736,0.042400521852576645,0.0333333333333333,0.0400572246065808
ml_racewise,calibrated_proba,7.0,12416.0,0.045799857003500984,0.06153350515463918,0.0400572246065808,0.0522875816993464
ml_racewise,calibrated_proba,8.0,12306.0,0.0654131314402359,0.08914350723224443,0.0522875816993464,0.0895522388059701
ml_racewise,calibrated_proba,9.0,12322.0,0.25593004434008765,0.32170102256127253,0.0895522388059701,1.0
