dataset_csv,predictions_file,seed,test_size,min_f1_gain,rows_aligned,rows_used,n_test_rows,n_test_positive,prevalence_test,pr_auc_ap,pr_auc_trapz,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,selected_surrogate_id,selected_surrogate_family,selection_reason,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy
data_lake/reports/no_source_year_drop_medium_v1/moa_dataset_2022_2025_no_source_year_drop_medium_v1.csv,data_lake/reports/no_source_year_drop_medium_v1/moa_arf_predictions_2022_2025_no_source_year_drop_medium_v1.pred,42,0.2,0.01,124136,123493,24699,1334,0.05401028381715859,0.19350659244130775,0.19293959594226043,0.5707060574573991,0.26215644820250333,0.20244897959183675,0.37181409295352325,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.025134 >= min_f1_gain=0.010000),0.8262277825013158,0.24463217177050334,0.15984360625574978,0.5209895052473763,0.6823222724182527
