threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.7999999999999999,2022,10,3,2,1,0.6666666666666666,0.3,0.2
0.7999999999999999,2023,59,38,35,3,0.9210526315789473,0.6440677966101694,0.5932203389830508
0.7999999999999999,2024,100,68,65,3,0.9558823529411765,0.68,0.65
0.7999999999999999,2025,125,86,84,2,0.9767441860465116,0.688,0.672
0.825,2022,10,3,2,1,0.6666666666666666,0.3,0.2
0.825,2023,54,35,32,3,0.9142857142857143,0.6481481481481481,0.5925925925925926
0.825,2024,96,64,62,2,0.96875,0.6666666666666666,0.6458333333333334
0.825,2025,107,79,77,2,0.9746835443037974,0.7383177570093458,0.719626168224299
0.85,2022,9,3,2,1,0.6666666666666666,0.3333333333333333,0.2222222222222222
0.85,2023,54,35,32,3,0.9142857142857143,0.6481481481481481,0.5925925925925926
0.85,2024,74,54,52,2,0.9629629629629629,0.7297297297297297,0.7027027027027027
0.85,2025,97,73,72,1,0.9863013698630136,0.7525773195876289,0.7422680412371134
0.875,2022,9,3,2,1,0.6666666666666666,0.3333333333333333,0.2222222222222222
0.875,2023,53,35,32,3,0.9142857142857143,0.660377358490566,0.6037735849056604
0.875,2024,62,46,44,2,0.9565217391304348,0.7419354838709677,0.7096774193548387
0.875,2025,57,44,43,1,0.9772727272727273,0.7719298245614035,0.7543859649122807
0.9,2022,9,3,2,1,0.6666666666666666,0.3333333333333333,0.2222222222222222
0.9,2023,35,24,22,2,0.9166666666666666,0.6857142857142857,0.6285714285714286
0.9,2024,62,46,44,2,0.9565217391304348,0.7419354838709677,0.7096774193548387
0.9,2025,48,37,36,1,0.972972972972973,0.7708333333333334,0.75
0.9249999999999999,2022,9,3,2,1,0.6666666666666666,0.3333333333333333,0.2222222222222222
0.9249999999999999,2023,32,21,19,2,0.9047619047619048,0.65625,0.59375
0.9249999999999999,2024,32,25,24,1,0.96,0.78125,0.75
0.9249999999999999,2025,47,36,35,1,0.9722222222222222,0.7659574468085106,0.7446808510638298
0.95,2022,8,3,2,1,0.6666666666666666,0.375,0.25
0.95,2023,32,21,19,2,0.9047619047619048,0.65625,0.59375
0.95,2024,26,19,18,1,0.9473684210526315,0.7307692307692307,0.6923076923076923
0.95,2025,44,34,33,1,0.9705882352941176,0.7727272727272727,0.75
