component,samples,mean_ms,p50_ms,p95_ms,p99_ms,max_ms
parse_ms,2950,0.007552821358731924,0.007380000170087442,0.008060999743975112,0.012239999705343507,0.04264000017428771
feature_ms,2950,0.027487895255281898,0.02666000000317581,0.03139099999316385,0.03849039995657221,0.27200900058232946
matrix_ms,2950,1.6182660410108298,1.566343500144285,1.8211554503068321,2.2340785000869783,29.715322999436466
inference_ms,2950,1.0671383159384833,0.7779064994792861,2.4201244505093173,6.845673180205208,20.08959100021457
calibration_ms,2950,0.00010012813356174236,9.999985195463523e-05,0.00011999964044662192,0.00013000044418731704,0.0004399998942972161
packaging_ms,2950,0.007247083728959867,0.0070900005084695294,0.007770449929012097,0.011485099503261152,0.022939999325899407
heuristic_proxy_ms,2950,0.04228780034297369,0.04119999857721268,0.04652504931073054,0.05865688088306335,0.2888590006477898
ml_overhead_ms,2950,2.6855044850828746,2.34704549984599,4.239976550024944,8.787229490044352,30.642418999377696
total_ms,2950,2.732380081697094,2.3928299997351132,4.296641000064483,8.842263180167656,30.690378999679524
