fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
1,682,20,0.02932551319648094,0.9899999999999999,0.99,0.99,0.0,,0.0,,0,0.0
2,856,18,0.02102803738317757,0.06999999999999987,0.0699999999999999,0.0699999999999999,0.2605140186915888,0.03139013452914798,0.3888888888888889,0.058091286307053944,856,0.075
3,1057,22,0.020813623462630087,0.11000000000000003,0.11,0.11,0.14191106906338694,0.1,0.6818181818181818,0.1744186046511628,0,0.1111111111111111
4,930,25,0.026881720430107527,0.02,0.02,0.02,1.0,0.026881720430107527,1.0,0.05235602094240838,930,0.02090859630646537
5,1212,44,0.036303630363036306,0.02,0.02,0.02,1.0,0.036303630363036306,1.0,0.07006369426751592,1212,0.02106211122622217
6,1066,18,0.016885553470919325,0.18,0.18,0.18,0.01876172607879925,0.15,0.16666666666666666,0.15789473684210525,0,0.0365853658536585
7,812,29,0.03571428571428571,0.2,0.2,0.2,0.0049261083743842365,0.0,0.0,,0,0.03954802259887
8,1092,19,0.0173992673992674,0.07999999999999999,0.08,0.08,0.0,,0.0,,1092,0.0294985250737463
9,749,15,0.020026702269692925,0.22000000000000003,0.22,0.22,0.07209612817089453,0.1111111111111111,0.4,0.1739130434782609,0,0.0941176470588235
10,1267,46,0.036306235201262825,0.22,0.22,0.22,0.0,,0.0,,0,0.0404040404040404
11,877,18,0.020524515393386546,0.99,0.99,0.99,0.009122006841505131,0.25,0.1111111111111111,0.15384615384615383,0,0.0557065217391304
12,1288,34,0.026397515527950312,0.25,0.25,0.25,0.0007763975155279503,0.0,0.0,,0,0.0461760461760461
13,719,26,0.03616133518776078,0.39999999999999986,0.4,0.4,0.031988873435326845,0.2608695652173913,0.23076923076923078,0.24489795918367346,0,0.1162790697674418
14,1268,49,0.038643533123028394,0.25,0.25,0.25,0.005520504731861199,0.2857142857142857,0.04081632653061224,0.07142857142857142,0,0.0840336134453781
15,835,30,0.03592814371257485,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.072
16,701,11,0.015691868758915834,0.99,0.99,0.99,0.0,,0.0,,0,0.0351906158357771
17,415,2,0.004819277108433735,0.9899999999999999,0.99,0.99,0.0,,0.0,,0,0.0415224913494809
18,841,34,0.04042806183115339,0.99,0.99,0.99,0.0,,0.0,,0,0.073469387755102
19,1331,16,0.012021036814425245,0.25,0.25,0.25,0.012021036814425245,0.0,0.0,,0,0.1038961038961039
20,1030,22,0.021359223300970873,0.09000000000000001,0.09,0.09,0.02233009708737864,0.043478260869565216,0.045454545454545456,0.04444444444444444,1030,0.0509915014164305
21,1086,28,0.02578268876611418,0.13,0.13,0.13,0.01565377532228361,0.0,0.0,,0,0.0367063492063492
22,1214,129,0.10626029654036244,0.9900000000000001,0.99,0.99,0.0016474464579901153,1.0,0.015503875968992248,0.030534351145038167,0,0.036697247706422
23,957,60,0.06269592476489028,0.12000000000000004,0.12,0.12,0.0041797283176593526,1.0,0.06666666666666667,0.125,0,0.0337494220989366
24,1206,27,0.022388059701492536,0.08999999999999997,0.09,0.09,0.006633499170812604,0.75,0.2222222222222222,0.34285714285714286,1206,0.0172413793103448
25,1110,57,0.051351351351351354,0.75,0.75,0.75,0.0018018018018018018,1.0,0.03508771929824561,0.06779661016949151,0,0.0446194225721784
26,1316,61,0.04635258358662614,0.9900000000000001,0.99,0.99,0.001519756838905775,1.0,0.03278688524590164,0.06349206349206349,0,0.0508771929824561
27,1717,56,0.032615026208503206,0.8,0.8,0.8,0.0017472335468841002,1.0,0.05357142857142857,0.10169491525423728,0,0.0244233378561736
28,1554,105,0.06756756756756757,0.7999999999999999,0.8,0.8,0.0,,0.0,,0,0.0352941176470588
29,1487,69,0.04640215198386012,0.9900000000000001,0.99,0.99,0.0020174848688634837,0.6666666666666666,0.028985507246376812,0.05555555555555555,0,0.0723327305605786
30,1583,111,0.07012002526847758,0.99,0.99,0.99,0.006317119393556538,1.0,0.09009009009009009,0.1652892561983471,0,0.050340651021953
31,1146,60,0.05235602094240838,0.7999999999999999,0.8,0.8,0.006108202443280977,0.8571428571428571,0.1,0.17910447761194032,0,0.0898876404494382
32,1553,101,0.06503541532517708,0.7999999999999999,0.8,0.8,0.000643915003219575,1.0,0.009900990099009901,0.0196078431372549,0,0.030932594644506
33,938,83,0.08848614072494669,0.99,0.99,0.99,0.0031982942430703624,0.6666666666666666,0.024096385542168676,0.046511627906976744,0,0.0905797101449275
34,1596,110,0.06892230576441102,0.75,0.75,0.75,0.0037593984962406013,0.8333333333333334,0.045454545454545456,0.08620689655172414,0,0.0762886597938144
35,1168,72,0.06164383561643835,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.0496794871794871
36,1231,44,0.03574329813160033,0.7999999999999999,0.8,0.8,0.0008123476848090983,1.0,0.022727272727272728,0.044444444444444446,0,0.027997128499641
37,934,38,0.04068522483940043,0.7599999999999999,0.76,0.76,0.0032119914346895075,0.3333333333333333,0.02631578947368421,0.048780487804878044,0,0.0421545667447306
38,944,26,0.02754237288135593,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.0304449648711943
39,1197,94,0.0785296574770259,0.75,0.75,0.75,0.005847953216374269,0.8571428571428571,0.06382978723404255,0.1188118811881188,0,0.0921052631578947
40,1579,66,0.04179860671310956,0.8300000000000001,0.8300000000000001,0.8300000000000001,0.0,,0.0,,0,0.0394409937888198
41,1456,78,0.05357142857142857,0.99,0.99,0.99,0.0,,0.0,,0,0.0506666666666666
42,1297,95,0.07324595219737856,0.75,0.75,0.75,0.0007710100231303007,1.0,0.010526315789473684,0.020833333333333332,0,0.1267605633802817
43,877,18,0.020524515393386546,0.78,0.78,0.78,0.0,,0.0,,0,0.0479797979797979
44,1057,22,0.020813623462630087,0.75,0.75,0.75,0.014191106906338695,0.9333333333333333,0.6363636363636364,0.7567567567567568,0,0.0404267265581134
45,790,18,0.02278481012658228,0.8499999999999998,0.85,0.85,0.0,,0.0,,0,0.0410396716826265
46,1274,195,0.15306122448979592,0.8100000000000004,0.81,0.81,0.0007849293563579278,1.0,0.005128205128205128,0.010204081632653062,0,0.0845323741007194
47,1071,95,0.08870214752567694,0.75,0.75,0.75,0.004668534080298786,1.0,0.05263157894736842,0.1,0,0.1392405063291139
48,1274,85,0.06671899529042387,0.99,0.99,0.99,0.0,,0.0,,0,0.0440658049353701
49,1079,98,0.09082483781278962,0.7999999999999999,0.8,0.8,0.0,,0.0,,0,0.055
50,835,21,0.025149700598802394,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.0442073170731707
51,1322,102,0.07715582450832073,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.0722222222222222
52,1409,71,0.050390347764371894,0.7599999999999999,0.76,0.76,0.0014194464158978,1.0,0.028169014084507043,0.05479452054794521,0,0.1382765531062124
53,1752,64,0.0365296803652968,0.99,0.99,0.99,0.0,,0.0,,0,0.0789473684210526
54,1529,100,0.06540222367560497,0.99,0.99,0.99,0.0,,0.0,,0,0.0798122065727699
55,1557,161,0.10340398201669879,0.84,0.8400000000000001,0.8400000000000001,0.023121387283236993,0.6944444444444444,0.15527950310559005,0.25380710659898476,0,0.2965600395685713
56,1649,184,0.11158277744087326,0.9099999999999999,0.91,0.91,0.025469981807155852,0.8809523809523809,0.20108695652173914,0.327433628318584,0,0.1868131868131868
57,1205,93,0.07717842323651453,0.9,0.9,0.9,0.0016597510373443983,1.0,0.021505376344086023,0.04210526315789474,0,0.08327168655542488
58,1562,157,0.10051216389244558,0.9900000000000001,0.99,0.99,0.0006402048655569782,1.0,0.006369426751592357,0.012658227848101266,0,0.122754491017964
59,981,133,0.13557594291539246,0.8200000000000002,0.8200000000000001,0.8200000000000001,0.004077471967380225,0.75,0.022556390977443608,0.043795620437956206,0,0.2681159420289855
60,1684,153,0.09085510688836104,0.75,0.75,0.75,0.0035629453681710215,1.0,0.0392156862745098,0.07547169811320754,0,0.1314199395770392
61,1269,124,0.09771473601260836,0.75,0.75,0.75,0.0007880220646178094,1.0,0.008064516129032258,0.016,0,0.1145510835913312
62,1237,95,0.07679870654810024,0.75,0.75,0.75,0.0016168148746968471,1.0,0.021052631578947368,0.041237113402061855,0,0.074792243767313
63,1416,81,0.057203389830508475,0.75,0.75,0.75,0.0007062146892655367,1.0,0.012345679012345678,0.024390243902439022,0,0.0454545454545454
64,1355,126,0.0929889298892989,0.78,0.78,0.78,0.014760147601476014,0.65,0.10317460317460317,0.1780821917808219,0,0.366412213740458
65,1717,102,0.0594059405940594,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.1063829787234042
66,1647,80,0.048573163327261686,0.7699999999999999,0.77,0.77,0.0006071645415907711,1.0,0.0125,0.02469135802469136,0,0.0613154960981047
67,1435,130,0.09059233449477352,0.8,0.8,0.8,0.0,,0.0,,0,0.0890804597701149
68,877,18,0.020524515393386546,0.8,0.8,0.8,0.0,,0.0,,0,0.0181994998610725
69,1057,88,0.08325449385052035,0.75,0.75,0.75,0.001892147587511826,1.0,0.022727272727272728,0.044444444444444446,0,0.0203303684879288
70,1046,57,0.05449330783938815,0.78,0.78,0.78,0.0,,0.0,,0,0.0227920227920227
71,1591,242,0.15210559396605908,0.75,0.75,0.75,0.05531112507856694,0.7840909090909091,0.28512396694214875,0.4181818181818182,0,0.5222222222222224
72,1321,118,0.08932626797880394,0.8100000000000002,0.81,0.81,0.0,,0.0,,0,0.1745513866231647
73,1425,112,0.07859649122807018,0.7800000000000001,0.78,0.78,0.0,,0.0,,0,0.0769230769230769
74,1400,132,0.09428571428571429,0.8100000000000003,0.81,0.81,0.0007142857142857143,1.0,0.007575757575757576,0.015037593984962407,0,0.2385964912280701
75,1504,124,0.08244680851063829,0.76,0.76,0.76,0.0,,0.0,,0,0.1822916666666666
76,2189,116,0.05299223389675651,0.8800000000000001,0.88,0.88,0.0,,0.0,,0,0.0706713780918728
77,1924,148,0.07692307692307693,0.86,0.86,0.86,0.0010395010395010396,1.0,0.013513513513513514,0.026666666666666665,0,0.0836653386454183
78,1906,227,0.11909758656873033,0.76,0.76,0.76,0.005771248688352571,0.9090909090909091,0.04405286343612335,0.08403361344537816,0,0.3214285714285714
79,1984,207,0.10433467741935484,0.75,0.75,0.75,0.010584677419354838,1.0,0.10144927536231885,0.1842105263157895,0,0.1886304909560723
80,1280,117,0.09140625,0.7599999999999999,0.76,0.76,0.00234375,1.0,0.02564102564102564,0.05,0,0.1989285714285716
81,1954,193,0.09877175025588536,0.76,0.76,0.76,0.0,,0.0,,0,0.3425925925925926
82,1237,159,0.12853678253839934,0.75,0.75,0.75,0.025060630557801132,0.9354838709677419,0.18238993710691823,0.3052631578947368,0,0.3864864864864865
83,1985,215,0.10831234256926953,0.75,0.75,0.75,0.023173803526448364,0.9347826086956522,0.2,0.32950191570881227,0,0.1957142857142857
84,1488,153,0.1028225806451613,0.7999999999999999,0.8,0.8,0.0013440860215053765,1.0,0.013071895424836602,0.02580645161290323,0,0.1737756714060031
85,1669,117,0.0701018573996405,0.75,0.75,0.75,0.0011983223487118035,1.0,0.017094017094017096,0.033613445378151266,0,0.084841628959276
86,1572,160,0.10178117048346055,0.75,0.75,0.75,0.015903307888040712,0.64,0.1,0.17297297297297298,0,0.2541254125412541
87,1999,131,0.0655327663831916,0.75,0.75,0.75,0.0025012506253126563,1.0,0.03816793893129771,0.07352941176470588,0,0.1802325581395348
88,1695,169,0.09970501474926254,0.7599999999999999,0.76,0.76,0.0,,0.0,,0,0.1475409836065573
89,1430,106,0.07412587412587412,0.8600000000000001,0.86,0.86,0.0,,0.0,,0,0.0779569892473118
90,1312,71,0.054115853658536585,0.7800000000000001,0.78,0.78,0.0,,0.0,,0,0.0351515151515151
91,1725,118,0.06840579710144927,0.76,0.76,0.76,0.0011594202898550724,1.0,0.01694915254237288,0.03333333333333333,0,0.13400000000000198
92,877,18,0.020524515393386546,0.75,0.75,0.75,0.0068415051311288486,1.0,0.3333333333333333,0.5,0,0.0131596437591386
