dataset_csv,predictions_file,rows_used,decoded_unknown_prediction_rows,known_positive_rate,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy,selected_surrogate_id,selected_surrogate_family,surrogate_selection_reason,window_count_used,top_features,notes
data_lake/reports/no_source_year_drop_medium_v1/moa_dataset_2022_2025_no_source_year_drop_medium_v1.csv,data_lake/reports/no_source_year_drop_medium_v1/moa_arf_predictions_2022_2025_no_source_year_drop_medium_v1.pred,123493,643,0.05402735377713717,0.8262277825013158,0.24463217177050334,0.15984360625574978,0.5209895052473763,0.6823222724182527,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.025134 >= min_f1_gain=0.010000),12,lapTime;gapBehind;gapAhead;speedTrap;position;tire_life_ratio;humidity;gap_to_physical_car;trackTemp;gapAhead_trend,Permutation importance computed on selected surrogate predictions of MOA-decoded labels
