learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
18000.0,1.790858483,-4.632963703220917E-13,18000.0,94.25,16.1877604708278,-99.42196531791876,-104.14201183431946,18000.0,-1.0,42.0,443.0,309473.09523809527,730926.4665949416,-151.59523809523807,250.21971413664602,43.166666666666664,71.49344730903721,22.071428571428577,35.75416936774927,22.071428571428577,35.75416936774927,5.238095238095237,4.27020033693242,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,1.866965983,-4.82985435001966E-13,19000.0,94.39999999999999,16.08439910352749,-99.62476547842446,-104.22264875239975,19000.0,-1.0,42.0,471.0,343709.9047619048,883007.2234177876,-158.42857142857144,269.83600646184203,45.11904761904761,77.09803780393628,23.04761904761905,38.5562322196203,23.04761904761905,38.5562322196203,5.333333333333334,4.30918851885792,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,1.963337635,-5.079168502965735E-13,20000.0,94.55,15.76768635162955,-96.396396396396,-100.73664825046032,20000.0,-1.0,42.0,494.0,376066.0476190476,1040467.3455127222,-168.66666666666669,297.9059162879274,48.04761904761906,85.11597608226496,24.52380952380953,42.55798804113248,24.52380952380953,42.55798804113248,5.404761904761905,4.356433559296198,0.0,0.0,0.0,0.0,1.0,0.0
21000.0,2.03068371,-5.25339328063031E-13,21000.0,94.58571428571429,15.6713809391468,-95.69707401032743,-99.82425307557149,21000.0,-1.0,42.0,520.0,407404.1904761904,1212233.8771976999,-173.92857142857147,318.26974238821487,49.547619047619044,90.93610793243857,25.261904761904763,45.47476358501119,25.261904761904763,45.47476358501119,5.4761904761904745,4.473434296137398,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,2.220038161,-5.743254599575366E-13,22000.0,94.15909090909092,18.24463155411933,-91.50521609538002,-93.81598793363487,22000.0,-1.0,42.0,548.0,452713.7380952382,1268288.1963472303,-195.49999999999994,338.30699364810584,55.71428571428571,96.65914104231594,28.357142857142854,48.32957052115797,28.357142857142854,48.32957052115797,5.999999999999999,4.558562032579798,0.0,0.0,0.0,0.0,1.0,0.0
23000.0,2.331508119,-6.031628178122142E-13,23000.0,93.85217391304349,18.81259184197617,-89.2904953145919,-90.05376344086018,23000.0,-1.0,42.0,575.0,491848.7619047618,1304181.3040209352,-210.00000000000003,350.89057428484915,59.857142857142854,100.25444979567116,30.428571428571427,50.12722489783558,30.428571428571427,50.12722489783558,6.142857142857142,4.714127333418078,0.0,0.0,0.0,0.0,1.0,0.0
24000.0,2.413121787,-6.2427633209154E-13,24000.0,93.85833333333333,18.842844316046513,-88.73239436619707,-89.70398970398948,24000.0,-1.0,42.0,601.0,526176.238095238,1493444.4750234077,-220.26190476190473,387.9274548426208,62.785714285714285,110.83838722944182,31.880952380952376,55.42615495169572,31.880952380952376,55.42615495169572,6.2380952380952355,4.7923186699770834,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,2.488379448,-6.437455428143341E-13,25000.0,93.904,18.39886668233858,-87.45387453874547,-88.84758364312286,25000.0,-1.0,42.0,625.0,557227.6428571428,1670292.7633812572,-227.92857142857142,416.37567423012644,64.97619047619047,118.96637936526396,32.976190476190474,59.489899981154046,32.976190476190474,59.489899981154046,6.309523809523808,4.713696158539394,0.0,0.0,0.0,0.0,1.0,0.0
26000.0,2.5866315,-6.691634189337491E-13,26000.0,93.87307692307692,17.764658447646255,-83.31415420023026,-84.5886442641943,26000.0,-1.0,42.0,653.0,599254.2380952381,1915949.1879331628,-239.76190476190476,467.2039200430583,68.35714285714285,133.48861674837195,34.66666666666667,66.75059757352562,34.66666666666667,66.75059757352562,6.428571428571428,4.788924504458978,0.0,0.0,0.0,0.0,1.0,0.0
27000.0,2.67240057,-6.913519386822978E-13,27000.0,93.71851851851852,17.160830749222367,-85.35519125683064,-86.57865786578668,27000.0,-1.0,42.0,680.0,640073.3333333335,2161451.0261796373,-248.92857142857144,510.7440480107401,70.97619047619047,145.9285638959807,35.97619047619047,72.97025391120187,35.97619047619047,72.97025391120187,6.5,4.840126988860177,0.0,0.0,0.0,0.0,1.0,0.0
