component,samples,mean_ms,p50_ms,p95_ms,p99_ms,max_ms
parse_ms,2950,0.007365981702482174,0.007259999620146118,0.007799999366397969,0.011456099828137641,0.017669999579084106
feature_ms,2950,0.026716199321896766,0.026280000383849256,0.03047199970751534,0.03528669974002692,0.14547899991157465
matrix_ms,2950,1.5949375935541235,1.5531384997302666,1.7276725501233154,2.179761999550462,26.91616399988561
inference_ms,2950,1.097615784743477,0.7653970001229027,2.7415179998115446,9.303252709742061,18.70211600089533
calibration_ms,2950,0.00010643661664936976,0.000100000761449337,0.0001200005499413237,0.0001400003384333104,0.004718999662145507
packaging_ms,2950,0.0073317583106256926,0.007079999704728834,0.007605499604323993,0.011590199765123538,0.2725589993133326
heuristic_proxy_ms,2950,0.04141393933500463,0.04065000030095689,0.04595749965119465,0.05311279904162795,0.32177899993257597
ml_overhead_ms,2950,2.6926598149142498,2.322265999737283,4.386674999295791,10.881684600162737,41.72999599995819
total_ms,2950,2.738604334920992,2.367495999806124,4.432091499802482,10.929804999905139,41.77771600006963
