oof_rows,oof_positive_rows,oof_prevalence,raw_brier,calibrated_brier,brier_delta_cal_minus_raw,raw_ece,calibrated_ece,ece_delta_cal_minus_raw,raw_mce,calibrated_mce,mce_delta_cal_minus_raw,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,constrained_predicted_positive,constrained_threshold_mean,constrained_threshold_min,constrained_threshold_max,constrained_threshold_p10,constrained_threshold_p90,oof_mode_fallback_rows,oof_mode_fallback_rate,oof_mode_counts,winner_config_id,winner_mean_constrained_threshold,winner_mean_constrained_margin_to_floor,winner_mean_precision_floor_reachable_ratio,winner_precision_floor_reachable_folds,winner_fallback_folds,winner_total_folds,winner_fallback_rate,winner_mean_constrained_utility,winner_mean_brier,winner_calibration_mix,delta_positive_rate_constrained_minus_fixed_threshold_0.10,delta_precision_constrained_minus_fixed_threshold_0.10,delta_recall_constrained_minus_fixed_threshold_0.10,delta_positive_rate_constrained_minus_fixed_threshold_0.50,delta_precision_constrained_minus_fixed_threshold_0.50,delta_recall_constrained_minus_fixed_threshold_0.50
123129,8251,0.06701102096175555,0.12236465554453686,0.05147981291589009,-0.07088484262864678,0.1872504709103044,0.016621101818346022,-0.17062936909195836,0.5324163078410414,0.12972240870239038,-0.40269389913865106,0.02552607427982035,0.15812917594654788,0.06023512301539207,0.08723889766543794,3143,0.7346406614201366,0.02,0.99,0.22,0.99,6326,0.05137701110217739,constrained_utility:116803;fallback_max_precision:6326,1.0,0.7183157894736841,0.3653215390782006,0.8079744816586921,89.0,6.0,95.0,0.0631578947368421,-71.25263157894737,0.0488928807332983,"isotonic:93,sigmoid:2",-0.0647207400368719,-0.18582330785474802,-0.402981456793116,0.01344930926101893,-0.5829602658826384,-0.07332444552175493
