year,rows,positive_rows,prevalence,raw_brier,calibrated_brier,raw_ece,calibrated_ece,raw_mce,calibrated_mce,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,mean_constrained_threshold,fallback_rows
2023,29907,1600,0.05349918079379409,0.06717245842345024,0.04706132290965039,0.07256278243591317,0.020802916073322734,0.5128591890698493,0.3746905428653569,0.0026080850636974622,0.8717948717948718,0.0425,0.08104886769964244,0.8044217072926071,1206
2024,33239,2613,0.07861247329943741,0.1455960092419058,0.05899242151109345,0.23972194268457184,0.021620026561432894,0.5284186972118419,0.17296615139529609,0.0037907277595595535,0.8095238095238095,0.03903559127439724,0.07447973713033954,0.852779265320858,0
2025,39869,3512,0.08808848980410845,0.18930981370296554,0.06160996036931913,0.3169264885983626,0.01910651470041067,0.5376764541509383,0.11797952430463599,0.006295618149439414,0.8605577689243028,0.06150341685649203,0.11480201966516078,0.7812408136647521,0
