window_id,start_idx,end_idx,rows,feature,importance_drop_f1,importance_std
w01,0,10291,10291,position,0.037540804885950116,0.0059741817941062255
w01,0,10291,10291,tyreLife,0.01939590591728212,0.003219989093437767
w01,0,10291,10291,trackTemp,0.025566131864085528,0.007750184768222323
w01,0,10291,10291,airTemp,0.020295662622271383,0.004682719014257012
w01,0,10291,10291,humidity,0.028009764403393554,0.010987222583156708
w01,0,10291,10291,speedTrap,0.019995642708163543,0.0020038846994658915
w01,0,10291,10291,gapAhead,0.07216677444766936,0.006240858360767155
w01,0,10291,10291,gapBehind,0.0709518940645833,0.011583156518409422
w01,0,10291,10291,lapTime,0.0886750919455152,0.004529077255885138
w01,0,10291,10291,pitLoss,0.0089543855774592,0.002311318071091558
w01,0,10291,10291,positions_lost,0.005217569908547282,0.0028942538890334977
w01,0,10291,10291,gap_to_physical_car,0.0345293776887194,0.014051268726850115
w01,0,10291,10291,has_drop_zone_data,-0.0010076928740178404,0.0018799332356179332
w01,0,10291,10291,pace_drop_ratio,0.01785481860285515,0.0031713364561354344
w01,0,10291,10291,tire_life_ratio,0.046547794195490044,0.0044206162168996055
w01,0,10291,10291,pace_trend,0.020750132692020206,0.00436635825895188
w01,0,10291,10291,gapAhead_trend,0.016502494930116483,0.002165097588328651
w02,10291,20582,10291,position,0.010501191634531332,0.00531663951344399
w02,10291,20582,10291,tyreLife,0.018727634720336606,0.007769300567576404
w02,10291,20582,10291,trackTemp,0.01841042251402051,0.0024954764360397086
w02,10291,20582,10291,airTemp,0.012985245889365333,0.0019233497304813926
w02,10291,20582,10291,humidity,0.044897434187646336,0.0059019597595109255
w02,10291,20582,10291,speedTrap,0.023032942035822485,0.006302160564445381
w02,10291,20582,10291,gapAhead,0.015091912104432165,0.00787780000402263
w02,10291,20582,10291,gapBehind,0.04833960284755018,0.009688981361138101
w02,10291,20582,10291,lapTime,0.050711298742601274,0.004165971257508253
w02,10291,20582,10291,pitLoss,0.00636131186379002,0.004174312724907074
w02,10291,20582,10291,positions_lost,-0.0024885234633320098,0.007381162055852292
w02,10291,20582,10291,gap_to_physical_car,0.008737514624859676,0.00593372543622467
w02,10291,20582,10291,has_drop_zone_data,-0.002605660059331294,0.0031634311244087433
w02,10291,20582,10291,pace_drop_ratio,-0.0010081124891845815,0.004075991878482035
w02,10291,20582,10291,tire_life_ratio,0.03656586767873653,0.008915476713896907
w02,10291,20582,10291,pace_trend,0.001275786724610789,0.003316336011336428
w02,10291,20582,10291,gapAhead_trend,0.010797134248510231,0.0023448539742731587
w03,20582,30873,10291,position,0.012372146639556303,0.001938594442505059
w03,20582,30873,10291,tyreLife,0.0033814650776279763,0.004630770089906858
w03,20582,30873,10291,trackTemp,0.0019518683913034684,0.0036702414179645973
w03,20582,30873,10291,airTemp,0.009809738840448024,0.002730285425784792
w03,20582,30873,10291,humidity,0.011385944682876025,0.00487386338085841
w03,20582,30873,10291,speedTrap,0.020001415798122868,0.0018742478047345922
w03,20582,30873,10291,gapAhead,0.04327053907216057,0.006488350922115657
w03,20582,30873,10291,gapBehind,0.05928027023228917,0.004008259559672138
w03,20582,30873,10291,lapTime,0.07216468824806048,0.006430050254563883
w03,20582,30873,10291,pitLoss,-0.001941301662145989,0.0011416524843135415
w03,20582,30873,10291,positions_lost,-0.004569331503476914,0.00446798142870279
w03,20582,30873,10291,gap_to_physical_car,0.023205175550836475,0.003207030114930526
w03,20582,30873,10291,has_drop_zone_data,-0.0035697248275995187,0.0014644773379665613
w03,20582,30873,10291,pace_drop_ratio,0.00715280806445513,0.002699885780886587
w03,20582,30873,10291,tire_life_ratio,0.01097849888168464,0.0066103562797368174
w03,20582,30873,10291,pace_trend,0.010358531234180724,0.002914368250351632
w03,20582,30873,10291,gapAhead_trend,0.015658433074152288,0.002759960971816357
w04,30873,41164,10291,position,0.0061819774152922615,0.005804949974058899
w04,30873,41164,10291,tyreLife,0.0030445065762516933,0.005401571740686433
w04,30873,41164,10291,trackTemp,-0.002254945386315088,0.005404857529429153
w04,30873,41164,10291,airTemp,-0.0061840720798508105,0.002618877017040663
w04,30873,41164,10291,humidity,-0.006703864975382723,0.0030530602165165133
w04,30873,41164,10291,speedTrap,0.018551886342029672,0.006094509936761061
w04,30873,41164,10291,gapAhead,0.028452350786035224,0.004434702397653437
w04,30873,41164,10291,gapBehind,0.035223637400125817,0.009470402222175984
w04,30873,41164,10291,lapTime,0.03503015838752753,0.0031136927372659145
w04,30873,41164,10291,pitLoss,-0.0008964918599893123,0.0029004844814187005
w04,30873,41164,10291,positions_lost,-0.004113209037744847,0.004480538388731593
w04,30873,41164,10291,gap_to_physical_car,-0.009584994940394076,0.00221711564622807
w04,30873,41164,10291,has_drop_zone_data,-0.0033785064285362766,0.0021942773389619437
w04,30873,41164,10291,pace_drop_ratio,0.0030219746764255763,0.0048216998861838715
w04,30873,41164,10291,tire_life_ratio,0.015380536542756012,0.006186749669434511
w04,30873,41164,10291,pace_trend,0.006495805637333296,0.002523110773585025
w04,30873,41164,10291,gapAhead_trend,0.007970092491319103,0.003888652388943213
w05,41164,51455,10291,position,0.04143596814058083,0.0046587672298074225
w05,41164,51455,10291,tyreLife,0.026031311500482546,0.006327900197161707
w05,41164,51455,10291,trackTemp,0.028480413094654343,0.0028263572788499655
w05,41164,51455,10291,airTemp,0.02530324710333486,0.0036851316982736393
w05,41164,51455,10291,humidity,0.035637736902819475,0.0077577161134694565
w05,41164,51455,10291,speedTrap,0.03371377719649095,0.006662852086669502
w05,41164,51455,10291,gapAhead,0.058180577926529295,0.004225933080813215
w05,41164,51455,10291,gapBehind,0.08307856650280855,0.007383497759583
w05,41164,51455,10291,lapTime,0.05760791551099744,0.00615986423891378
w05,41164,51455,10291,pitLoss,0.0028627783106996542,0.0028265472304658474
w05,41164,51455,10291,positions_lost,0.006927037051780915,0.005210721036940622
w05,41164,51455,10291,gap_to_physical_car,0.016630889766267032,0.003161756946185589
w05,41164,51455,10291,has_drop_zone_data,0.007309358087089568,0.0013597205588897425
w05,41164,51455,10291,pace_drop_ratio,0.019149680955210736,0.0033439853631501057
w05,41164,51455,10291,tire_life_ratio,0.045952397807790014,0.006759205091998493
w05,41164,51455,10291,pace_trend,0.018116148285591226,0.0035192047389501495
w05,41164,51455,10291,gapAhead_trend,0.03922941492135266,0.003944722733160538
w06,51455,61746,10291,position,0.07027764181794878,0.00724858753347138
w06,51455,61746,10291,tyreLife,0.03434107772033997,0.008011464454452886
w06,51455,61746,10291,trackTemp,0.04846311650305196,0.004350859566285052
w06,51455,61746,10291,airTemp,0.023806792517838304,0.005357232111529568
w06,51455,61746,10291,humidity,0.035265070482646974,0.004683748235981567
w06,51455,61746,10291,speedTrap,0.057545693854170875,0.010832837592456963
w06,51455,61746,10291,gapAhead,0.08047774928655523,0.00402961149758431
w06,51455,61746,10291,gapBehind,0.09104431361831818,0.010252155395131959
w06,51455,61746,10291,lapTime,0.06440150234926047,0.008177924465817667
w06,51455,61746,10291,pitLoss,0.02755049502961713,0.0035659623765962865
w06,51455,61746,10291,positions_lost,0.027537871542120628,0.0041019288883138985
w06,51455,61746,10291,gap_to_physical_car,0.07940838885833815,0.0055730387023700005
w06,51455,61746,10291,has_drop_zone_data,0.01133893172791477,0.00230614483910109
w06,51455,61746,10291,pace_drop_ratio,0.023378036030034875,0.0020215061975105892
w06,51455,61746,10291,tire_life_ratio,0.03435449772922863,0.007865570237773687
w06,51455,61746,10291,pace_trend,0.023138100017520823,0.004453153720753524
w06,51455,61746,10291,gapAhead_trend,0.03662010915836764,0.002371113973018013
w07,61746,72037,10291,position,0.07328414816708041,0.005951120395662059
w07,61746,72037,10291,tyreLife,0.028248647944341752,0.006795075296710205
w07,61746,72037,10291,trackTemp,0.03278033444553705,0.005556275977577182
w07,61746,72037,10291,airTemp,0.030451547860368057,0.003922733073080098
w07,61746,72037,10291,humidity,0.031194029245044008,0.004704488711540974
w07,61746,72037,10291,speedTrap,0.04645286289941779,0.004911472037412013
w07,61746,72037,10291,gapAhead,0.05664862525872533,0.003831760500642504
w07,61746,72037,10291,gapBehind,0.07755847372945314,0.0068700149307991155
w07,61746,72037,10291,lapTime,0.07891619939805207,0.005774962939112033
w07,61746,72037,10291,pitLoss,0.018811136319228695,0.0030228740232659096
w07,61746,72037,10291,positions_lost,0.03660472256626464,0.0040643313185203785
w07,61746,72037,10291,gap_to_physical_car,0.04535800849758635,0.005096170700963792
w07,61746,72037,10291,has_drop_zone_data,0.005206295435278119,0.00287079609469775
w07,61746,72037,10291,pace_drop_ratio,0.02343025163708712,0.0007829690272937235
w07,61746,72037,10291,tire_life_ratio,0.03727913516975556,0.0025342738427870915
w07,61746,72037,10291,pace_trend,0.02027461537384915,0.0021940557646682028
w07,61746,72037,10291,gapAhead_trend,0.031192845311596374,0.001646704551780493
w08,72037,82328,10291,position,0.0712007610508054,0.007038092703017804
w08,72037,82328,10291,tyreLife,0.03752586100240927,0.004068375916662043
w08,72037,82328,10291,trackTemp,0.04845299111827143,0.004044819089681345
w08,72037,82328,10291,airTemp,0.025352682691255724,0.004758817751163494
w08,72037,82328,10291,humidity,0.050929885654683246,0.0034583975547602453
w08,72037,82328,10291,speedTrap,0.07241837184956909,0.008458287689286782
w08,72037,82328,10291,gapAhead,0.05652694047605651,0.0036301062713971826
w08,72037,82328,10291,gapBehind,0.08776306692132849,0.011366876406551861
w08,72037,82328,10291,lapTime,0.08636117639361415,0.002355906086148098
w08,72037,82328,10291,pitLoss,0.01676942011985357,0.003233322792775477
w08,72037,82328,10291,positions_lost,0.017531633075752884,0.003966849316675113
w08,72037,82328,10291,gap_to_physical_car,0.053118374539368254,0.007193660499356162
w08,72037,82328,10291,has_drop_zone_data,0.0022884271564070358,0.002292073657626234
w08,72037,82328,10291,pace_drop_ratio,0.02963631879278309,0.0036891718449060893
w08,72037,82328,10291,tire_life_ratio,0.04587654382001159,0.005244124298546132
w08,72037,82328,10291,pace_trend,0.014721019813748504,0.004984885359067987
w08,72037,82328,10291,gapAhead_trend,0.04266488708470003,0.004671630751330078
w09,82328,92619,10291,position,0.07758514837096445,0.007632013955151728
w09,82328,92619,10291,tyreLife,0.04956405593533142,0.003988994919881297
w09,82328,92619,10291,trackTemp,0.04204526748015559,0.004313220609539522
w09,82328,92619,10291,airTemp,0.031761000583459556,0.002614978194423864
w09,82328,92619,10291,humidity,0.028273068955955705,0.003677964882687859
w09,82328,92619,10291,speedTrap,0.05723795173054277,0.003404169952484754
w09,82328,92619,10291,gapAhead,0.048905633637940905,0.005276490076012055
w09,82328,92619,10291,gapBehind,0.08723616312909979,0.006276169595450511
w09,82328,92619,10291,lapTime,0.04194846315671173,0.005484508232815694
w09,82328,92619,10291,pitLoss,0.021763821832722297,0.003786132893638735
w09,82328,92619,10291,positions_lost,0.0159487203181368,0.0029057515296588335
w09,82328,92619,10291,gap_to_physical_car,0.03846387849463813,0.004547285017271021
w09,82328,92619,10291,has_drop_zone_data,-0.0003259561864928484,0.0011002912362370796
w09,82328,92619,10291,pace_drop_ratio,0.027386344031170174,0.0014143493500724967
w09,82328,92619,10291,tire_life_ratio,0.05219898725611766,0.0042874591130605
w09,82328,92619,10291,pace_trend,0.021870292304244143,0.0015868862137379904
w09,82328,92619,10291,gapAhead_trend,0.027649878098898416,0.001546032700007449
w10,92619,102910,10291,position,0.07451801607267748,0.004207973832771699
w10,92619,102910,10291,tyreLife,0.018762240645408147,0.00506822381417316
w10,92619,102910,10291,trackTemp,0.026307486682801272,0.0029067127480289843
w10,92619,102910,10291,airTemp,0.007686124295915131,0.0041282580401697366
w10,92619,102910,10291,humidity,0.016842744597771908,0.003567472128413886
w10,92619,102910,10291,speedTrap,0.02828046326397916,0.005221275821562487
w10,92619,102910,10291,gapAhead,0.0263705099378291,0.004109080604759056
w10,92619,102910,10291,gapBehind,0.0647895346134371,0.0018318920591330614
w10,92619,102910,10291,lapTime,0.03239810140633317,0.002983863089932537
w10,92619,102910,10291,pitLoss,-0.0015678918248486662,0.0022351044216160723
w10,92619,102910,10291,positions_lost,0.013162867692305503,0.0016194371878447435
w10,92619,102910,10291,gap_to_physical_car,0.03101448172209024,0.003887087491631281
w10,92619,102910,10291,has_drop_zone_data,0.001568228716398079,0.0017159159973512501
w10,92619,102910,10291,pace_drop_ratio,0.015333926565750677,0.00413235729357987
w10,92619,102910,10291,tire_life_ratio,0.02456359325562397,0.0021483225834439115
w10,92619,102910,10291,pace_trend,0.014673399297594435,0.002412319244897594
w10,92619,102910,10291,gapAhead_trend,0.025384203916303593,0.0015374411308773474
w11,102910,113201,10291,position,0.10009064692996912,0.0061206539334825154
w11,102910,113201,10291,tyreLife,0.049861109669780246,0.005217443860198123
w11,102910,113201,10291,trackTemp,0.04976230087804053,0.0031010515706649286
w11,102910,113201,10291,airTemp,0.044678207021072815,0.005848067314162946
w11,102910,113201,10291,humidity,0.06023742971792959,0.003539432176195107
w11,102910,113201,10291,speedTrap,0.09305891385883042,0.0014909674595825013
w11,102910,113201,10291,gapAhead,0.0541819906312231,0.0032805008231410124
w11,102910,113201,10291,gapBehind,0.0847798768617946,0.007353163383064881
w11,102910,113201,10291,lapTime,0.08950080475605583,0.008428853184552823
w11,102910,113201,10291,pitLoss,0.014314188540896578,0.0038123922822781704
w11,102910,113201,10291,positions_lost,0.030068794365409802,0.0059211316933790005
w11,102910,113201,10291,gap_to_physical_car,0.039223777672059944,0.006555565629294565
w11,102910,113201,10291,has_drop_zone_data,0.006319740387612127,0.0029981531175247923
w11,102910,113201,10291,pace_drop_ratio,0.024920386011807794,0.0031585911779511283
w11,102910,113201,10291,tire_life_ratio,0.0668639970046265,0.010394326764540177
w11,102910,113201,10291,pace_trend,0.03185737196946821,0.003981290702596138
w11,102910,113201,10291,gapAhead_trend,0.04783937954052836,0.006585789084634876
w12,113201,123493,10292,position,0.07152834119256464,0.006967219140923303
w12,113201,123493,10292,tyreLife,0.03742821530733831,0.01178314257702799
w12,113201,123493,10292,trackTemp,0.05984492106172381,0.004148064447783183
w12,113201,123493,10292,airTemp,0.035941756586616594,0.004338831504813146
w12,113201,123493,10292,humidity,0.05603960780171433,0.002792018264383903
w12,113201,123493,10292,speedTrap,0.050198613090766786,0.004794101944739836
w12,113201,123493,10292,gapAhead,0.06755496840180766,0.008482517591408353
w12,113201,123493,10292,gapBehind,0.08584190299230161,0.020427588010068984
w12,113201,123493,10292,lapTime,0.10188209790349032,0.007299518924543428
w12,113201,123493,10292,pitLoss,0.016458422686859597,0.0017150212613175945
w12,113201,123493,10292,positions_lost,0.01426507896670135,0.005573596234752365
w12,113201,123493,10292,gap_to_physical_car,0.0320385663415844,0.008554839510788219
w12,113201,123493,10292,has_drop_zone_data,0.008437815387150115,0.0014610181488674493
w12,113201,123493,10292,pace_drop_ratio,0.039702451805086234,0.0033119369007900573
w12,113201,123493,10292,tire_life_ratio,0.044501057796666,0.010020027430491107
w12,113201,123493,10292,pace_trend,0.03233717976460261,0.004088362399882613
w12,113201,123493,10292,gapAhead_trend,0.03852423460267936,0.004294856026200249
