oof_rows,oof_positive_rows,oof_prevalence,raw_brier,calibrated_brier,brier_delta_cal_minus_raw,raw_ece,calibrated_ece,ece_delta_cal_minus_raw,raw_mce,calibrated_mce,mce_delta_cal_minus_raw,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,constrained_predicted_positive,constrained_threshold_mean,constrained_threshold_min,constrained_threshold_max,constrained_threshold_p10,constrained_threshold_p90,oof_mode_fallback_rows,oof_mode_fallback_rate,oof_mode_counts,winner_config_id,winner_mean_constrained_threshold,winner_mean_constrained_margin_to_floor,winner_mean_precision_floor_reachable_ratio,winner_precision_floor_reachable_folds,winner_fallback_folds,winner_total_folds,winner_fallback_rate,winner_mean_constrained_utility,winner_mean_brier,winner_calibration_mix,delta_positive_rate_constrained_minus_fixed_threshold_0.10,delta_precision_constrained_minus_fixed_threshold_0.10,delta_recall_constrained_minus_fixed_threshold_0.10,delta_positive_rate_constrained_minus_fixed_threshold_0.50,delta_precision_constrained_minus_fixed_threshold_0.50,delta_recall_constrained_minus_fixed_threshold_0.50
103015,7725,0.07498907926030189,0.13974649738179262,0.056541664736499866,-0.08320483264529276,0.22035289852506204,0.02036343889176149,-0.19998945963330056,0.5328241348998508,0.13798889941857878,-0.39483523548127203,0.004416832500121342,0.8483516483516483,0.04996763754045307,0.0943765281173594,455,0.8110533417463477,0.09,0.99,0.75,0.99,1206,0.011707032956365578,constrained_utility:101809;fallback_max_precision:1206,1.0,0.8082432432432433,0.4798621284350597,0.9354354354354352,73.0,1.0,74.0,0.0135135135135135,18.364864864864863,0.0556429521829315,isotonic:74,-0.09519972819492308,0.48370538056759066,-0.4344336569579288,-0.009891763335436586,0.10208299163523038,-0.09242718446601941
