threshold,net_benefit_model,net_benefit_all,net_benefit_none,protocol,score_type
0.01,0.06494964693285327,0.06564553460636555,0.0,ml_pretrain,raw_proba
0.02,0.055967280374266876,0.05611130536765499,0.0,ml_pretrain,raw_proba
0.03,0.04766866600850341,0.04638049408278545,0.0,ml_pretrain,raw_proba
0.04,0.039674238379524024,0.036446957562814464,0.0,ml_pretrain,raw_proba
0.05,0.03220225976288584,0.02630429395821251,0.0,ml_pretrain,raw_proba
0.060000000000000005,0.02499677283105848,0.015945829000321148,0.0,ml_pretrain,raw_proba
0.06999999999999999,0.017808138390953625,0.005364601355163326,0.0,ml_pretrain,raw_proba
0.08,0.010967588088691187,-0.005446652977932731,0.0,ml_pretrain,raw_proba
0.09,0.004391444113814633,-0.016495517296371554,0.0,ml_pretrain,raw_proba
0.09999999999999999,-0.002015887653901524,-0.0277899119329979,0.0,ml_pretrain,raw_proba
0.11,-0.008416904487019719,-0.03933811319067203,0.0,ml_pretrain,raw_proba
0.12,-0.014708802336817664,-0.05114877356783874,0.0,ml_pretrain,raw_proba
0.13,-0.020773115844640436,-0.06323094337896336,0.0,ml_pretrain,raw_proba
0.14,-0.02632332839313309,-0.07559409388336992,0.0,ml_pretrain,raw_proba
0.15000000000000002,-0.032031314685753945,-0.08824814204670371,0.0,ml_pretrain,raw_proba
0.16,-0.03745085667135856,-0.1012034770710692,0.0,ml_pretrain,raw_proba
0.17,-0.04292836053235902,-0.11447098884300981,0.0,ml_pretrain,raw_proba
0.18000000000000002,-0.048081560464199535,-0.1280620984630465,0.0,ml_pretrain,raw_proba
0.19,-0.05319781429409477,-0.14198879103666434,0.0,ml_pretrain,raw_proba
0.2,-0.05822938407028103,-0.15626365092462263,0.0,ml_pretrain,raw_proba
0.21000000000000002,-0.06297399235824697,-0.17089989967050395,0.0,ml_pretrain,raw_proba
0.22,-0.06754530395747695,-0.18591143684576678,0.0,ml_pretrain,raw_proba
0.23,-0.07211003819264752,-0.20131288407753,0.0,ml_pretrain,raw_proba
0.24000000000000002,-0.07643240509174701,-0.21711963255223438,0.0,ml_pretrain,raw_proba
0.25,-0.0805837337604556,-0.23334789431959746,0.0,ml_pretrain,raw_proba
0.26,-0.08455053121363856,-0.2500147577563488,0.0,ml_pretrain,raw_proba
0.27,-0.08838890998052552,-0.2671382475886276,0.0,ml_pretrain,raw_proba
0.28,-0.0916554762790748,-0.2847373899162474,0.0,ml_pretrain,raw_proba
0.29000000000000004,-0.09518154405245238,-0.3028322827319692,0.0,ml_pretrain,raw_proba
0.3,-0.09840314517303309,-0.32144417248528306,0.0,ml_pretrain,raw_proba
0.31,-0.10144955673403411,-0.34059553730391035,0.0,ml_pretrain,raw_proba
0.32,-0.10493902943888812,-0.36031017755837963,0.0,ml_pretrain,raw_proba
0.33,-0.1076323474120926,-0.3806133145368629,0.0,ml_pretrain,raw_proba
0.34,-0.11033315242411008,-0.4015316980904518,0.0,ml_pretrain,raw_proba
0.35000000000000003,-0.11313886327233899,-0.42309372421492025,0.0,ml_pretrain,raw_proba
0.36000000000000004,-0.11533696549046257,-0.4453295636557784,0.0,ml_pretrain,raw_proba
0.37,-0.11763135126722957,-0.46827130276142565,0.0,ml_pretrain,raw_proba
0.38,-0.1194921503758457,-0.491953097967255,0.0,ml_pretrain,raw_proba
0.39,-0.12158487185138565,-0.5164113454749151,0.0,ml_pretrain,raw_proba
0.4,-0.12362277338251712,-0.541684867899497,0.0,ml_pretrain,raw_proba
0.41000000000000003,-0.12571692290986092,-0.5678151198977935,0.0,ml_pretrain,raw_proba
0.42000000000000004,-0.12778319863026313,-0.5948464150684452,0.0,ml_pretrain,raw_proba
0.43,-0.12909821512963107,-0.6228261767363125,0.0,ml_pretrain,raw_proba
0.44,-0.13012737396079627,-0.6518052156066039,0.0,ml_pretrain,raw_proba
0.45,-0.13114771458701951,-0.681838037708542,0.0,ml_pretrain,raw_proba
0.46,-0.1325855098412493,-0.7129831865549966,0.0,ml_pretrain,raw_proba
0.47000000000000003,-0.13311159118611599,-0.7453036240371663,0.0,ml_pretrain,raw_proba
0.48000000000000004,-0.13372660441533907,-0.7788671552686504,0.0,ml_pretrain,raw_proba
0.49,-0.13387294635371014,-0.8137469034111727,0.0,ml_pretrain,raw_proba
0.5,-0.13411639081687132,-0.8500218414793963,0.0,ml_pretrain,raw_proba
0.01,0.06506064381131119,0.06564553460636555,0.0,ml_pretrain,calibrated_proba
0.02,0.05491492719011595,0.05611130536765499,0.0,ml_pretrain,calibrated_proba
0.03,0.048167242184228,0.04638049408278545,0.0,ml_pretrain,calibrated_proba
0.04,0.043263925965474286,0.036446957562814464,0.0,ml_pretrain,calibrated_proba
0.05,0.03942808533248862,0.02630429395821251,0.0,ml_pretrain,calibrated_proba
0.060000000000000005,0.03687688531209563,0.015945829000321148,0.0,ml_pretrain,calibrated_proba
0.06999999999999999,0.03433323991338562,0.005364601355163326,0.0,ml_pretrain,calibrated_proba
0.08,0.03248999195980323,-0.005446652977932731,0.0,ml_pretrain,calibrated_proba
0.09,0.030469263784800357,-0.016495517296371554,0.0,ml_pretrain,calibrated_proba
0.09999999999999999,0.029292389997141732,-0.0277899119329979,0.0,ml_pretrain,calibrated_proba
0.11,0.02801239265362795,-0.03933811319067203,0.0,ml_pretrain,calibrated_proba
0.12,0.02692944099050006,-0.05114877356783874,0.0,ml_pretrain,calibrated_proba
0.13,0.025789794031780888,-0.06323094337896336,0.0,ml_pretrain,calibrated_proba
0.14,0.024770382276683572,-0.07559409388336992,0.0,ml_pretrain,calibrated_proba
0.15000000000000002,0.024042757907900333,-0.08824814204670371,0.0,ml_pretrain,calibrated_proba
0.16,0.023357670981803393,-0.1012034770710692,0.0,ml_pretrain,calibrated_proba
0.17,0.02244216393799242,-0.11447098884300981,0.0,ml_pretrain,calibrated_proba
0.18000000000000002,0.021522321518414912,-0.1280620984630465,0.0,ml_pretrain,calibrated_proba
0.19,0.020563468223194152,-0.14198879103666434,0.0,ml_pretrain,calibrated_proba
0.2,0.01985147794010581,-0.15626365092462263,0.0,ml_pretrain,calibrated_proba
0.21000000000000002,0.019295825789165517,-0.17089989967050395,0.0,ml_pretrain,calibrated_proba
0.22,0.018302039658152847,-0.18591143684576678,0.0,ml_pretrain,calibrated_proba
0.23,0.01776957207719718,-0.20131288407753,0.0,ml_pretrain,calibrated_proba
0.24000000000000002,0.01738530668757999,-0.21711963255223438,0.0,ml_pretrain,calibrated_proba
0.25,0.016732191104855278,-0.23334789431959746,0.0,ml_pretrain,calibrated_proba
0.26,0.016264752837096667,-0.2500147577563488,0.0,ml_pretrain,calibrated_proba
0.27,0.015788098421628982,-0.2671382475886276,0.0,ml_pretrain,calibrated_proba
0.28,0.015352672480275255,-0.2847373899162474,0.0,ml_pretrain,calibrated_proba
0.29000000000000004,0.014852479435170454,-0.3028322827319692,0.0,ml_pretrain,calibrated_proba
0.3,0.014545731897573862,-0.32144417248528306,0.0,ml_pretrain,calibrated_proba
0.31,0.014262028816684216,-0.34059553730391035,0.0,ml_pretrain,calibrated_proba
0.32,0.01380552803560875,-0.36031017755837963,0.0,ml_pretrain,calibrated_proba
0.33,0.013043745983956837,-0.3806133145368629,0.0,ml_pretrain,calibrated_proba
0.34,0.012613638202144728,-0.4015316980904518,0.0,ml_pretrain,calibrated_proba
0.35000000000000003,0.012330541855368336,-0.42309372421492025,0.0,ml_pretrain,calibrated_proba
0.36000000000000004,0.011955783138377904,-0.4453295636557784,0.0,ml_pretrain,calibrated_proba
0.37,0.011498402528834991,-0.46827130276142565,0.0,ml_pretrain,calibrated_proba
0.38,0.011114259902644932,-0.491953097967255,0.0,ml_pretrain,calibrated_proba
0.39,0.010773379334379921,-0.5164113454749151,0.0,ml_pretrain,calibrated_proba
0.4,0.010357714895888947,-0.541684867899497,0.0,ml_pretrain,calibrated_proba
0.41000000000000003,0.009873829465348555,-0.5678151198977935,0.0,ml_pretrain,calibrated_proba
0.42000000000000004,0.009504139839025785,-0.5948464150684452,0.0,ml_pretrain,calibrated_proba
0.43,0.009206800917256983,-0.6228261767363125,0.0,ml_pretrain,calibrated_proba
0.44,0.008779581336975891,-0.6518052156066039,0.0,ml_pretrain,calibrated_proba
0.45,0.008445372033199049,-0.681838037708542,0.0,ml_pretrain,calibrated_proba
0.46,0.008215991558223272,-0.7129831865549966,0.0,ml_pretrain,calibrated_proba
0.47000000000000003,0.007962570023233473,-0.7453036240371663,0.0,ml_pretrain,calibrated_proba
0.48000000000000004,0.007724043175191066,-0.7788671552686504,0.0,ml_pretrain,calibrated_proba
0.49,0.007361006820822782,-0.8137469034111727,0.0,ml_pretrain,calibrated_proba
0.5,0.007047517351841965,-0.8500218414793963,0.0,ml_pretrain,calibrated_proba
0.01,0.05646767277252378,0.05758688986035915,0.0,ml_racewise,raw_proba
0.02,0.04832678387243111,0.04797042955281179,0.0,ml_racewise,raw_proba
0.03,0.04092631707270716,0.03815569171315006,0.0,ml_racewise,raw_proba
0.04,0.033864889668558995,0.02813648016849537,0.0,ml_racewise,raw_proba
0.05,0.02726879084024414,0.01790633785447953,0.0,ml_racewise,raw_proba
0.060000000000000005,0.02098456505484733,0.007458532938037818,0.0,ml_racewise,raw_proba
0.06999999999999999,0.014701863951234996,-0.003213955955101544,0.0,ml_racewise,raw_proba
0.08,0.008754692409904494,-0.014118455476352654,0.0,ml_racewise,raw_proba
0.09,0.0030386249960842465,-0.025262614327741142,0.0,ml_racewise,raw_proba
0.09999999999999999,-0.0024644433435213747,-0.03665442115360493,0.0,ml_racewise,raw_proba
0.11,-0.007988059658998362,-0.0483022236384769,0.0,ml_racewise,raw_proba
0.12,-0.013411285577062913,-0.06021474890709595,0.0,ml_racewise,raw_proba
0.13,-0.01861546384910024,-0.07240112533131547,0.0,ml_racewise,raw_proba
0.14,-0.023381603751935716,-0.08487090585842379,0.0,ml_racewise,raw_proba
0.15000000000000002,-0.028241065205167434,-0.09763409298616997,0.0,ml_racewise,raw_proba
0.16,-0.032877249528079154,-0.11070116552171959,0.0,ml_racewise,raw_proba
0.17,-0.037518590307921755,-0.12408310727499332,0.0,ml_racewise,raw_proba
0.18000000000000002,-0.041919747462952316,-0.13779143785151765,0.0,ml_racewise,raw_proba
0.19,-0.04627366119784639,-0.15183824572622767,0.0,ml_racewise,raw_proba
0.2,-0.050534398882472846,-0.16623622379780556,0.0,ml_racewise,raw_proba
0.21000000000000002,-0.05455686024876042,-0.1809987076433474,0.0,ml_racewise,raw_proba
