component,samples,mean_ms,p50_ms,p95_ms,p99_ms,max_ms
parse_ms,2950,0.007468250162566034,0.0072900002123788,0.007865500811021772,0.012050400764564975,0.12373000208754092
feature_ms,2950,0.10379695260657543,0.09501950080448296,0.1851215009082807,0.22698668984958115,2.994992999447277
matrix_ms,2950,1.6440443834154255,1.594550998561317,1.7807364998589035,2.1796833898770256,14.03836800091085
inference_ms,2950,1.1013952979531387,0.7450535013049375,2.6639625006282586,10.069742409505102,47.02866000297945
calibration_ms,2950,0.000100928785178763,0.000100000761449337,0.00011999873095192015,0.0001400003384333104,0.00478999936603941
packaging_ms,2950,0.007372280993198944,0.007200000254670158,0.007769998774165288,0.011979998816968873,0.07529999857069924
heuristic_proxy_ms,2950,0.1186374837623404,0.10984399705193937,0.2005705004194169,0.2415849017052087,3.018202998646302
ml_overhead_ms,2950,2.745540610153743,2.3473649998777546,4.382907501531004,11.931725994800166,48.612756003421964
total_ms,2950,2.8687807783187007,2.479013501215377,4.515832050310563,12.069303900316239,48.708006001106696
